NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 37.22, Bernalillo County, New Mexico",0,6,49,0,0,0,51,0,0,63,0,6,0,93,0,0,0,150,44,82,140,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,15,26,35,001,003722,2018
"Census Tract 38.04, Bernalillo County, New Mexico",19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,104,89,335,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003804,2018
"Census Tract 47.25, Bernalillo County, New Mexico",22,51,11,39,0,0,0,0,0,41,58,0,0,0,0,0,0,114,26,13,181,119,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,001,004725,2018
"Census Tract 37.28, Bernalillo County, New Mexico",112,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,181,24,185,252,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,4,35,001,003728,2018
"Census Tract 37.33, Bernalillo County, New Mexico",162,369,0,0,0,0,0,0,0,29,134,0,0,9,0,0,0,16,13,5,22,57,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,35,001,003733,2018
"Census Tract 38.07, Bernalillo County, New Mexico",16,140,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,355,58,25,297,58,0,11,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,001,003807,2018
"Census Tract 45.01, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,211,219,0,0,0,0,0,0,64,27,9,167,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004501,2018
"Census Tract 47.13, Bernalillo County, New Mexico",0,177,24,0,0,0,0,0,0,293,168,0,0,0,0,36,0,193,94,0,67,33,10,0,0,0,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,35,001,004713,2018
"Census Tract 1.09, Bernalillo County, New Mexico",16,189,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,142,75,18,148,93,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,000109,2018
"Census Tract 1.11, Bernalillo County, New Mexico",15,14,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,89,96,25,122,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,35,001,000111,2018
"Census Tract 1.14, Bernalillo County, New Mexico",9,41,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,125,19,31,129,79,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,35,001,000114,2018
"Census Tract 38.03, Bernalillo County, New Mexico",0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,134,17,227,142,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003803,2018
"Census Tract 31, Bernalillo County, New Mexico",0,47,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,248,77,7,275,149,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,003100,2018
"Census Tract 35.02, Bernalillo County, New Mexico",23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,71,51,509,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,35,001,003502,2018
"Census Tract 36, Bernalillo County, New Mexico",0,262,0,0,0,0,0,0,0,138,313,0,0,0,0,0,0,507,78,0,476,186,0,0,0,0,0,0,0,0,0,17,0,0,0,25,0,0,19,0,0,0,0,0,0,0,148,38,35,001,003600,2018
"Census Tract 38.05, Bernalillo County, New Mexico",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,93,28,203,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003805,2018
"Census Tract 44.02, Bernalillo County, New Mexico",17,94,34,0,0,0,0,0,0,153,25,0,0,0,0,0,0,196,45,18,156,85,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,35,001,004402,2018
"Census Tract 46.04, Bernalillo County, New Mexico",142,73,54,0,0,0,0,0,0,156,133,0,0,12,0,0,0,163,108,32,195,124,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,35,001,004604,2018
"Census Tract 47.20, Bernalillo County, New Mexico",0,25,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,209,117,11,184,165,0,12,12,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004720,2018
"Census Tract 12.01, Doña Ana County, New Mexico",109,66,0,0,0,0,0,0,0,201,236,0,0,0,0,0,0,716,677,171,989,416,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,35,013,001201,2018
"Census Tract 13.03, Doña Ana County, New Mexico",138,6,181,0,0,0,0,0,0,240,53,0,0,19,0,0,0,332,319,0,460,310,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,16,0,35,013,001303,2018
"Census Tract 38.06, Bernalillo County, New Mexico",0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,51,0,268,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,003806,2018
"Census Tract 43, Bernalillo County, New Mexico",53,113,48,0,0,0,0,0,0,354,343,0,0,0,0,0,0,270,64,11,150,56,11,0,0,0,0,0,14,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,001,004300,2018
"Census Tract 47.26, Bernalillo County, New Mexico",0,55,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,97,9,0,49,16,0,0,0,10,0,0,7,6,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,004726,2018
"Census Tract 47.28, Bernalillo County, New Mexico",19,59,46,0,0,0,0,1,0,0,5,0,0,0,30,0,0,168,92,36,193,145,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,35,001,004728,2018
"Census Tract 32.01, Bernalillo County, New Mexico",64,31,30,13,0,0,0,0,0,23,0,0,0,0,0,0,0,86,45,6,112,77,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,003201,2018
"Census Tract 1.17, Bernalillo County, New Mexico",14,83,27,0,0,0,0,0,0,5,0,0,0,0,0,5,0,113,48,10,113,78,0,0,0,0,0,0,10,3,0,6,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0,35,001,000117,2018
"Census Tract 1.13, Bernalillo County, New Mexico",0,216,29,0,0,0,0,0,0,18,0,0,0,0,0,0,0,81,64,0,160,112,12,7,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000113,2018
"Census Tract 7.10, Bernalillo County, New Mexico",0,359,34,0,0,0,0,0,0,0,32,0,0,86,0,0,0,394,216,59,424,271,0,26,11,0,20,0,20,0,32,19,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,35,001,000710,2018
"Census Tract 37.31, Bernalillo County, New Mexico",0,135,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,93,21,193,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,003731,2018
"Census Tract 47.17, Bernalillo County, New Mexico",0,693,87,0,0,0,0,0,0,0,0,0,0,136,0,0,0,117,81,0,326,66,0,0,0,8,0,0,22,0,0,16,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,21,35,001,004717,2018
"Census Tract 1.16, Bernalillo County, New Mexico",19,117,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,153,124,24,172,106,0,12,0,10,8,0,23,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,35,001,000116,2018
"Census Tract 1.18, Bernalillo County, New Mexico",23,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,69,21,51,66,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000118,2018
"Census Tract 15, Bernalillo County, New Mexico",14,13,0,61,0,0,0,0,0,128,96,38,0,0,0,0,0,25,45,0,75,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,0,35,001,001500,2018
"Census Tract 37.26, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,222,54,42,150,79,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,35,001,003726,2018
"Census Tract 47.15, Bernalillo County, New Mexico",26,62,96,0,0,0,0,0,0,269,140,0,0,0,0,0,0,88,59,29,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,58,35,001,004715,2018
"Census Tract 9406, Sandoval County, New Mexico",6,2024,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,71,23,6,98,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,940600,2018
"Census Tract 9407, Sandoval County, New Mexico",0,2632,7,0,0,0,0,49,4,3,0,0,0,0,0,0,0,48,21,0,44,17,0,0,0,0,0,0,50,43,0,99,54,13,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,043,940700,2018
"Census Tract 5.03, San Juan County, New Mexico",0,1874,0,0,0,0,0,25,0,42,10,0,0,14,0,0,0,31,8,0,12,13,0,0,0,0,0,0,47,12,4,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,045,000503,2018
"Census Tract 5.04, San Juan County, New Mexico",0,887,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,56,32,0,65,17,0,0,0,0,0,0,32,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000504,2018
"Census Tract 5.05, San Juan County, New Mexico",0,3414,0,0,0,0,2,125,0,0,0,0,0,0,0,0,0,196,27,45,101,137,0,0,0,0,0,0,74,12,0,169,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000505,2018
"Census Tract 6.07, San Juan County, New Mexico",758,1880,49,0,0,0,0,21,0,34,82,0,0,0,0,0,0,56,14,5,78,0,0,0,22,0,0,0,12,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,35,045,000607,2018
"Census Tract 6.08, San Juan County, New Mexico",0,1423,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,237,41,64,280,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000608,2018
"Census Tract 6.09, San Juan County, New Mexico",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,9,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,35,045,000609,2018
"Census Tract 6.10, San Juan County, New Mexico",0,940,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,134,74,29,157,66,0,0,0,0,0,0,0,83,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,35,045,000610,2018
"Census Tract 6.11, San Juan County, New Mexico",0,111,9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,209,140,83,125,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,045,000611,2018
"Census Tract 6.12, San Juan County, New Mexico",93,195,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,38,25,66,55,0,0,0,0,0,0,3,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000612,2018
"Census Tract 6.13, San Juan County, New Mexico",5,209,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,120,23,258,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000613,2018
"Census Tract 7.05, San Juan County, New Mexico",0,808,0,0,0,0,0,22,0,87,38,0,0,0,0,0,0,151,66,12,144,50,10,0,0,0,7,0,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,045,000705,2018
"Census Tract 7.06, San Juan County, New Mexico",9,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,26,38,180,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,35,045,000706,2018
"Census Tract 7.07, San Juan County, New Mexico",92,1199,13,0,0,0,0,44,0,54,0,0,0,0,0,0,0,43,22,35,122,116,0,0,0,0,0,0,69,4,0,40,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000707,2018
"Census Tract 3, Santa Fe County, New Mexico",0,38,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,160,52,4,156,49,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,35,049,000300,2018
"Census Tract 11.06, Santa Fe County, New Mexico",71,48,38,0,0,0,0,0,0,88,40,0,0,0,0,0,0,149,108,0,250,156,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001106,2018
"Census Tract 9403, Santa Fe County, New Mexico",0,719,9,2,0,0,0,2,0,0,3,0,0,0,0,0,0,74,29,1,73,24,0,0,0,0,0,0,20,8,2,30,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,049,940300,2018
"Census Tract 9, Santa Fe County, New Mexico",53,180,78,0,0,0,0,0,0,0,79,0,0,11,0,0,0,216,56,29,288,58,0,0,0,0,0,0,0,4,0,4,7,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,049,000900,2018
"Census Tract 2, Santa Fe County, New Mexico",0,26,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,279,56,43,342,204,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,35,049,000200,2018
"Census Tract 4, Santa Fe County, New Mexico",34,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,38,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,000400,2018
"Census Tract 11.05, Santa Fe County, New Mexico",8,138,10,0,0,0,0,0,0,35,0,0,0,0,0,0,0,197,38,15,234,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,049,001105,2018
"Census Tract 101.02, Santa Fe County, New Mexico",9,136,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,135,39,9,85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,77,35,049,010102,2018
"Census Tract 103.08, Santa Fe County, New Mexico",13,21,10,0,0,0,0,0,0,82,127,0,0,0,0,0,0,117,62,0,99,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,35,049,010308,2018
"Census Tract 107, Santa Fe County, New Mexico",35,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,288,57,827,165,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,049,010700,2018
"Census Tract 108, Santa Fe County, New Mexico",0,24,15,0,0,0,0,0,0,16,13,0,0,0,0,0,0,166,100,25,159,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,35,049,010800,2018
"Census Tract 5, Santa Fe County, New Mexico",20,3,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,233,133,27,304,146,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,35,049,000500,2018
"Census Tract 12.03, Santa Fe County, New Mexico",0,78,74,0,0,0,0,0,0,176,186,0,0,0,0,0,0,63,18,21,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,049,001203,2018
"Census Tract 105, Santa Fe County, New Mexico",0,18,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,220,73,33,249,116,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,010500,2018
"Census Tract 40.01, Bernalillo County, New Mexico",90,53,87,57,0,0,0,0,0,408,335,0,0,0,0,0,0,197,60,0,218,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,35,001,004001,2018
"Census Tract 47.23, Bernalillo County, New Mexico",14,16,0,0,0,0,0,0,0,0,0,0,0,15,70,0,0,351,185,9,211,182,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,35,001,004723,2018
"Census Tract 1.08, Bernalillo County, New Mexico",51,373,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,100,0,107,155,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,000108,2018
"Census Tract 1.10, Bernalillo County, New Mexico",0,135,22,0,0,0,0,0,0,0,73,0,0,0,0,0,0,153,68,45,147,107,0,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000110,2018
"Census Tract 1.25, Bernalillo County, New Mexico",0,54,0,0,0,0,17,0,0,0,0,18,0,14,7,0,0,226,134,29,258,192,15,0,0,7,0,0,0,0,0,0,0,0,11,0,9,17,0,0,0,0,0,0,0,0,11,0,35,001,000125,2018
"Census Tract 22, Bernalillo County, New Mexico",0,180,0,0,0,0,0,0,0,15,21,0,0,0,0,0,0,125,98,23,161,113,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,002200,2018
"Census Tract 1.27, Bernalillo County, New Mexico",8,279,14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,68,57,0,99,101,1,0,0,0,0,0,53,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000127,2018
"Census Tract 6.01, Bernalillo County, New Mexico",0,109,0,0,0,0,0,0,8,0,0,0,0,4,10,0,0,157,146,45,179,138,0,0,0,0,0,0,0,0,0,15,8,0,8,0,0,45,0,0,0,0,0,0,0,0,30,0,35,001,000601,2018
"Census Tract 17, Bernalillo County, New Mexico",0,68,0,0,0,0,0,8,0,34,0,0,0,0,0,40,0,229,27,0,125,47,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,14,0,35,001,001700,2018
"Census Tract 2.06, Bernalillo County, New Mexico",14,51,12,46,0,0,0,0,0,32,0,0,0,0,0,0,0,86,58,22,257,104,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,001,000206,2018
"Census Tract 8.01, Bernalillo County, New Mexico",622,8,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000801,2018
"Census Tract 3, Bernalillo County, New Mexico",114,194,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,241,96,47,301,163,8,0,0,0,0,0,4,3,0,0,0,0,9,0,14,32,0,0,0,0,0,0,0,0,4,0,35,001,000300,2018
"Census Tract 4.01, San Juan County, New Mexico",199,1073,0,3,0,0,0,2,0,44,0,0,0,0,0,0,0,208,93,49,122,140,14,0,0,0,18,0,9,0,0,13,27,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,35,045,000401,2018
"Census Tract 4.02, San Juan County, New Mexico",390,1791,0,0,0,0,0,25,0,53,0,0,0,0,0,0,0,6,23,5,56,93,0,0,0,0,0,0,45,52,17,0,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000402,2018
"Census Tract 1, San Juan County, New Mexico",32,1601,10,0,0,0,0,0,0,28,11,0,0,0,0,0,0,61,27,9,190,117,0,0,0,0,0,0,9,8,0,7,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,35,045,000100,2018
"Census Tract 2.01, San Juan County, New Mexico",0,118,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,273,62,17,175,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000201,2018
"Census Tract 9431, San Juan County, New Mexico",5,1668,0,0,0,0,0,47,23,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,84,39,21,79,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,943100,2018
"Census Tract 2.04, San Juan County, New Mexico",0,377,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,47,44,25,83,40,0,0,0,0,0,0,22,0,0,16,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000204,2018
"Census Tract 9430, San Juan County, New Mexico",0,4447,0,0,0,0,0,90,47,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,140,43,15,177,87,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,943000,2018
"Census Tract 2.02, San Juan County, New Mexico",94,633,5,0,0,0,0,10,5,0,0,0,0,26,0,0,0,167,118,61,199,137,0,0,0,0,0,0,20,0,5,6,15,5,0,0,0,0,6,0,0,0,0,0,0,0,4,0,35,045,000202,2018
"Census Tract 2.05, San Juan County, New Mexico",0,1943,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,182,62,52,204,99,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000205,2018
"Census Tract 3.01, San Juan County, New Mexico",0,1113,19,0,0,0,0,59,0,0,0,0,0,13,0,0,0,137,83,55,271,167,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,045,000301,2018
"Census Tract 7.02, San Juan County, New Mexico",0,40,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35,33,9,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,045,000702,2018
"Census Tract 3.02, San Juan County, New Mexico",0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,52,28,162,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000302,2018
"Census Tract 9429, San Juan County, New Mexico",0,4307,0,0,0,0,0,201,49,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,161,76,29,193,134,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,942900,2018
"Census Tract 9458, Cibola County, New Mexico",0,1902,0,0,0,0,0,80,66,0,0,0,0,0,0,0,0,36,0,0,35,0,0,0,0,0,0,0,36,31,0,65,59,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,945800,2018
"Census Tract 9438, McKinley County, New Mexico",0,5786,0,0,0,0,0,84,51,0,0,0,0,0,0,0,0,12,8,0,7,3,0,0,0,0,0,0,147,43,26,177,168,46,4,0,0,4,0,0,0,0,0,0,0,0,0,0,35,031,943800,2018
"Census Tract 107.02, Sandoval County, New Mexico",410,412,44,0,0,0,0,0,0,20,18,0,0,0,0,0,0,359,164,25,490,263,0,0,0,0,0,0,10,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,010702,2018
"Census Tract 107.05, Sandoval County, New Mexico",0,97,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,281,83,30,255,66,23,17,0,53,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,043,010705,2018
"Census Tract 107.03, Sandoval County, New Mexico",0,381,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,379,129,37,483,88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,36,0,35,043,010703,2018
"Census Tract 9402, Sandoval County, New Mexico",16,2960,0,0,0,0,0,32,18,0,2,0,0,0,0,0,0,7,7,0,23,4,0,0,0,0,0,0,64,44,13,81,78,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,043,940200,2018
"Census Tract 9403, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,940300,2018
"Census Tract 9409, Sandoval County, New Mexico",15,2574,40,0,0,0,0,198,34,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,63,39,3,116,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,940900,2018
"Census Tract 106.01, Sandoval County, New Mexico",9,89,0,0,0,0,9,0,0,0,0,0,0,19,0,0,0,347,149,38,366,99,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,043,010601,2018
"Census Tract 107.12, Sandoval County, New Mexico",0,184,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,218,56,5,164,63,0,14,0,0,18,27,0,0,0,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,19,10,35,043,010712,2018
"Census Tract 107.14, Sandoval County, New Mexico",16,77,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,94,37,335,93,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,010714,2018
"Census Tract 9405, Sandoval County, New Mexico",0,203,82,10,0,0,0,0,0,139,93,0,0,0,0,0,0,133,44,11,143,44,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,35,043,940500,2018
"Census Tract 105.03, Sandoval County, New Mexico",0,232,19,0,0,0,0,0,0,44,112,44,0,0,0,0,0,91,84,0,168,56,0,0,0,0,0,0,14,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,35,043,010503,2018
"Census Tract 106.02, Sandoval County, New Mexico",0,60,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,283,234,36,381,201,0,0,0,0,0,0,22,0,0,15,0,0,11,0,0,13,0,0,0,0,0,0,0,0,25,12,35,043,010602,2018
