NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 5, Rio Arriba County, New Mexico",151,145,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,241,73,23,190,68,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,22,35,039,000500,2019
"Census Tract 2.01, Chaves County, New Mexico",17,50,3,0,0,0,0,0,0,118,0,0,0,0,0,0,0,50,107,22,115,69,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,000201,2019
"Census Tract 2.02, Chaves County, New Mexico",0,41,19,16,0,0,0,0,0,154,29,0,0,0,0,0,0,88,38,8,247,52,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,005,000202,2019
"Census Tract 10.01, Chaves County, New Mexico",97,7,6,13,0,0,0,0,0,29,19,0,0,0,0,0,0,239,112,71,346,123,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,35,005,001001,2019
"Census Tract 10.02, Chaves County, New Mexico",37,25,29,0,16,0,0,0,0,0,66,0,0,0,0,0,0,262,169,50,343,205,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,005,001002,2019
"Census Tract 11.01, Chaves County, New Mexico",420,318,43,11,0,0,0,0,0,465,163,0,0,0,0,0,0,177,52,35,108,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,005,001101,2019
"Census Tract 11.02, Chaves County, New Mexico",0,70,21,0,0,0,0,0,0,91,30,0,0,0,0,0,0,189,151,24,188,81,0,0,0,0,0,6,3,0,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,005,001102,2019
"Census Tract 9461, Cibola County, New Mexico",88,3812,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,164,65,25,227,121,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,946100,2019
"Census Tract 9747, Cibola County, New Mexico",433,447,65,0,0,0,0,0,4,3,37,2,11,0,0,0,0,305,91,56,143,155,0,0,4,0,0,0,1,4,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,974700,2019
"Census Tract 6.02, Curry County, New Mexico",19,88,0,0,0,0,0,0,0,53,58,0,0,0,0,0,0,199,50,10,159,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,009,000602,2019
"Census Tract 3.03, Curry County, New Mexico",8,52,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,122,111,12,138,83,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,35,009,000303,2019
"Census Tract 3.04, Curry County, New Mexico",0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,124,47,256,218,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,35,009,000304,2019
"Census Tract 6.01, Curry County, New Mexico",0,62,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,68,63,4,66,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,009,000601,2019
"Census Tract 6.03, Curry County, New Mexico",0,11,46,0,7,0,0,0,0,157,116,0,0,0,0,0,0,116,192,12,152,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,35,009,000603,2019
"Census Tract 6, Luna County, New Mexico",350,61,30,0,0,0,0,0,0,105,345,0,5,0,0,0,0,91,87,10,72,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,35,029,000600,2019
"Census Tract 3, Luna County, New Mexico",59,25,17,0,0,0,0,0,2,57,85,0,0,0,0,0,0,70,100,41,86,147,0,0,0,6,0,0,0,9,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,029,000300,2019
"Census Tract 2, Luna County, New Mexico",0,46,0,0,0,0,0,0,0,115,278,0,0,0,0,0,0,101,170,20,134,275,0,0,0,22,0,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,029,000200,2019
"Census Tract 4, Luna County, New Mexico",4,78,70,34,0,0,0,0,0,270,388,0,0,0,0,0,0,352,194,33,432,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,029,000400,2019
"Census Tract 9453, McKinley County, New Mexico",53,1942,15,0,0,0,0,0,21,44,18,0,0,11,0,0,0,64,0,28,70,18,0,13,0,12,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,031,945300,2019
"Census Tract 9454, McKinley County, New Mexico",5,752,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,165,31,0,67,33,0,0,0,0,0,0,0,0,0,46,0,13,11,0,0,18,0,0,0,0,0,0,0,0,0,6,35,031,945400,2019
"Census Tract 9455, McKinley County, New Mexico",71,1944,0,0,0,0,0,21,13,0,0,0,0,0,0,31,0,243,55,72,162,107,0,0,0,12,0,0,64,13,0,38,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,945500,2019
"Census Tract 9460, McKinley County, New Mexico",0,4437,0,0,0,0,0,107,14,0,0,0,0,0,0,0,0,69,21,5,53,0,0,0,0,0,0,0,102,31,9,275,86,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,946000,2019
"Census Tract 9437, McKinley County, New Mexico",63,3988,0,0,0,0,0,97,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,66,32,153,86,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943700,2019
"Census Tract 9457, McKinley County, New Mexico",0,1929,0,0,0,0,0,76,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,64,36,4,75,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,945700,2019
"Census Tract 9403, McKinley County, New Mexico",22,7161,0,0,0,0,0,168,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,169,53,26,353,143,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,940300,2019
"Census Tract 9436, McKinley County, New Mexico",0,5428,0,0,0,0,0,103,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,164,38,40,201,105,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943600,2019
"Census Tract 9452, McKinley County, New Mexico",82,3800,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,18,60,6,39,91,0,15,0,16,0,0,67,49,0,54,61,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,945200,2019
"Census Tract 9456, McKinley County, New Mexico",291,2449,0,0,0,0,0,34,10,59,0,0,0,0,0,0,0,60,48,3,54,60,0,0,0,0,0,3,87,31,35,85,10,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35,031,945600,2019
"Census Tract 9435, McKinley County, New Mexico",77,3604,0,0,0,0,0,73,41,0,0,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,0,0,99,73,46,157,124,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,031,943500,2019
"Census Tract 9572, San Miguel County, New Mexico",18,22,177,0,0,0,0,0,0,33,0,0,0,0,0,0,0,88,43,27,129,69,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,35,047,957200,2019
"Census Tract 9574, San Miguel County, New Mexico",234,82,137,0,0,0,0,0,0,74,0,0,0,0,0,0,0,118,41,13,115,114,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,52,47,35,047,957400,2019
"Census Tract 9573, San Miguel County, New Mexico",559,77,30,0,0,0,0,4,0,10,0,0,0,5,0,0,0,56,50,38,191,78,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,35,047,957300,2019
"Census Tract 9577, San Miguel County, New Mexico",27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,48,10,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,40,32,35,047,957700,2019
"Census Tract 9575, San Miguel County, New Mexico",231,56,238,0,14,0,0,0,0,35,0,0,0,8,0,0,0,140,133,38,184,102,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,43,35,047,957500,2019
"Census Tract 9576, San Miguel County, New Mexico",31,22,152,0,9,0,0,14,0,30,0,0,0,0,0,0,0,251,169,0,361,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,35,047,957600,2019
"Census Tract 9578, San Miguel County, New Mexico",521,114,104,0,9,0,0,0,0,26,25,0,0,0,0,0,0,238,74,0,146,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,35,047,957800,2019
"Census Tract 9703.02, Valencia County, New Mexico",0,26,67,0,0,0,0,0,0,14,9,0,0,0,0,0,0,149,54,14,168,68,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,35,061,970302,2019
"Census Tract 9704.01, Valencia County, New Mexico",137,119,30,0,0,0,0,0,0,102,14,0,0,0,0,0,0,256,40,44,253,51,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,35,061,970401,2019
"Census Tract 9702, Valencia County, New Mexico",0,306,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,286,96,73,182,148,8,0,0,0,0,0,0,10,0,21,69,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,35,061,970200,2019
"Census Tract 9711, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,63,11,5,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,971100,2019
"Census Tract 9704.04, Valencia County, New Mexico",0,76,14,0,0,0,0,0,0,26,0,0,0,0,0,0,0,242,149,17,259,121,12,15,0,11,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,35,061,970404,2019
"Census Tract 9704.05, Valencia County, New Mexico",4,12,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,127,139,1,256,68,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,35,061,970405,2019
"Census Tract 9624.01, Sierra County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,187,56,265,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,051,962401,2019
"Census Tract 9400, Socorro County, New Mexico",0,1252,4,0,0,0,0,156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,127,14,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,053,940000,2019
"Census Tract 9713, Valencia County, New Mexico",8,75,14,8,0,0,0,0,0,90,0,0,0,0,0,0,0,80,77,7,93,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,061,971300,2019
"Census Tract 9714, Valencia County, New Mexico",0,119,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,128,38,36,86,68,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,35,061,971400,2019
"Census Tract 7.08, San Juan County, New Mexico",0,1006,0,0,0,0,0,0,24,20,30,0,0,0,0,0,0,170,130,9,160,66,17,0,0,13,0,0,0,0,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000708,2019
"Census Tract 9, San Juan County, New Mexico",0,85,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,62,31,6,93,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,045,000900,2019
"Census Tract 9428.01, San Juan County, New Mexico",0,2584,0,0,0,0,0,47,25,0,0,0,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,90,32,17,98,68,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,045,942801,2019
"Census Tract 9428.02, San Juan County, New Mexico",90,6706,3,0,0,0,0,111,46,0,3,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,272,30,22,257,128,38,0,0,0,0,0,0,0,9,0,0,0,0,0,0,35,045,942802,2019
"Census Tract 9428.03, San Juan County, New Mexico",0,2442,0,0,0,0,0,45,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,24,13,84,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,942803,2019
"Census Tract 9432.01, San Juan County, New Mexico",0,4157,0,0,0,0,0,165,45,0,24,0,0,0,0,0,0,22,47,0,24,12,0,0,0,0,0,0,156,97,38,164,117,55,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,045,943201,2019
"Census Tract 9433, San Juan County, New Mexico",0,388,5,0,5,0,0,19,0,0,0,0,0,0,0,0,0,100,43,11,99,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,35,045,943300,2019
"Census Tract 12.04, Santa Fe County, New Mexico",9,19,152,140,0,0,0,0,0,667,358,0,0,0,0,0,0,182,0,27,177,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,049,001204,2019
"Census Tract 12.05, Santa Fe County, New Mexico",11,95,63,65,0,0,0,0,0,453,534,0,0,0,0,0,0,180,25,0,147,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001205,2019
"Census Tract 13.01, Santa Fe County, New Mexico",0,121,21,0,0,0,0,0,0,11,10,0,0,0,0,0,0,84,13,0,75,19,0,0,0,9,0,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001301,2019
"Census Tract 13.02, Santa Fe County, New Mexico",0,78,19,0,6,0,0,0,0,111,74,0,0,0,0,0,0,45,29,22,10,34,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,049,001302,2019
"Census Tract 13.03, Santa Fe County, New Mexico",0,131,0,0,0,0,0,0,0,155,108,0,0,5,0,0,0,210,54,0,381,105,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,001303,2019
"Census Tract 1.01, Santa Fe County, New Mexico",0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,292,139,642,379,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,35,049,000101,2019
"Census Tract 8, Santa Fe County, New Mexico",0,67,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0,167,81,49,258,83,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,000800,2019
"Census Tract 10.01, Santa Fe County, New Mexico",270,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,67,42,168,104,22,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,27,35,049,001001,2019
"Census Tract 11.02, Santa Fe County, New Mexico",81,116,20,0,0,0,0,0,0,18,27,0,0,0,0,0,0,257,121,38,213,167,0,4,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,049,001102,2019
"Census Tract 12.02, Santa Fe County, New Mexico",92,29,103,52,0,0,19,0,0,563,318,0,0,0,0,0,0,121,108,18,296,167,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,18,0,35,049,001202,2019
"Census Tract 7, Santa Fe County, New Mexico",83,55,7,0,0,0,0,0,0,27,20,0,0,0,0,0,0,154,50,7,89,67,8,9,0,11,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,049,000700,2019
"Census Tract 9709.01, Valencia County, New Mexico",89,347,11,6,0,0,0,0,0,31,16,0,0,0,0,0,0,165,42,37,292,61,17,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,7,35,061,970901,2019
"Census Tract 9709.02, Valencia County, New Mexico",23,33,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,87,68,0,119,132,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,35,061,970902,2019
"Census Tract 9701.02, Valencia County, New Mexico",0,26,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0,308,49,59,315,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,17,35,061,970102,2019
"Census Tract 9707, Valencia County, New Mexico",1125,225,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,450,62,59,280,224,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,061,970700,2019
"Census Tract 9703.01, Valencia County, New Mexico",8,151,74,0,0,0,0,0,0,449,281,0,0,0,0,0,0,91,91,40,221,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,35,061,970301,2019
"Census Tract 9701.01, Valencia County, New Mexico",0,43,22,27,0,0,0,0,0,131,161,0,0,0,0,0,0,133,26,8,130,47,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,061,970101,2019
"Census Tract 9703.03, Valencia County, New Mexico",47,65,20,17,0,0,0,0,0,21,0,0,0,0,0,0,0,290,230,0,355,264,0,0,0,0,0,0,36,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970303,2019
"Census Tract 9710, Valencia County, New Mexico",0,117,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,156,126,297,244,22,0,0,0,0,0,0,0,23,0,17,0,13,0,0,13,0,0,0,0,0,0,0,0,0,20,35,061,971000,2019
"Census Tract 9403, Valencia County, New Mexico",0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,30,23,0,25,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,940300,2019
"Census Tract 9708, Valencia County, New Mexico",5,581,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,118,69,213,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,061,970800,2019
"Census Tract 9632.01, Torrance County, New Mexico",0,3,39,0,0,0,0,0,0,0,45,0,0,0,0,0,0,137,105,14,229,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,963201,2019
"Census Tract 9632.02, Torrance County, New Mexico",0,20,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,260,50,26,95,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,963202,2019
"Census Tract 6.03, Bernalillo County, New Mexico",0,339,10,0,10,0,0,0,0,515,217,0,0,33,0,0,0,28,31,24,72,81,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,30,0,35,001,000603,2019
"Census Tract 7.08, Bernalillo County, New Mexico",0,287,0,0,0,0,0,0,0,112,95,0,0,0,0,13,0,155,100,96,279,160,0,0,0,0,0,0,0,0,0,0,18,0,35,20,0,0,0,0,0,0,0,0,0,0,12,16,35,001,000708,2019
"Census Tract 9.03, Bernalillo County, New Mexico",76,768,0,0,0,0,0,11,0,109,18,0,0,20,0,0,0,149,0,18,210,51,16,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000903,2019
"Census Tract 12, Bernalillo County, New Mexico",0,194,0,0,35,0,0,0,0,195,166,0,0,166,20,0,0,89,24,12,82,14,0,0,16,28,17,0,0,0,0,0,0,0,0,31,17,0,28,0,0,0,0,0,0,0,0,11,35,001,001200,2019
"Census Tract 19, Bernalillo County, New Mexico",87,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,24,8,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,001900,2019
"Census Tract 24.02, Bernalillo County, New Mexico",5,497,122,29,0,0,0,0,0,305,43,0,0,0,0,0,0,123,95,0,300,211,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,35,001,002402,2019
"Census Tract 37.24, Bernalillo County, New Mexico",5,50,22,0,0,0,0,0,0,0,0,0,0,20,0,0,0,253,99,18,185,205,0,0,0,0,27,0,0,4,0,0,0,0,0,16,0,13,11,0,0,0,0,0,0,0,42,0,35,001,003724,2019
"Census Tract 37.25, Bernalillo County, New Mexico",114,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,58,0,292,183,0,0,0,14,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,001,003725,2019
"Census Tract 37.29, Bernalillo County, New Mexico",14,51,11,0,0,0,0,0,0,10,0,6,0,0,9,0,0,127,64,0,136,39,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,35,001,003729,2019
"Census Tract 45.02, Bernalillo County, New Mexico",2,382,71,0,0,0,0,18,0,232,162,0,0,0,0,0,0,147,55,49,256,104,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,35,001,004502,2019
"Census Tract 46.02, Bernalillo County, New Mexico",0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,124,29,174,99,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,28,21,35,001,004602,2019
"Census Tract 46.03, Bernalillo County, New Mexico",45,249,34,0,0,0,0,0,0,147,66,0,0,0,0,0,0,134,186,8,281,25,0,0,0,0,0,0,0,6,0,24,8,0,0,0,0,14,0,0,0,0,0,0,0,0,13,0,35,001,004603,2019
"Census Tract 47.16, Bernalillo County, New Mexico",0,148,19,0,0,0,0,0,27,0,14,0,0,0,0,0,0,55,23,9,103,41,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,35,001,004716,2019
"Census Tract 47.22, Bernalillo County, New Mexico",218,550,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,193,105,0,313,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004722,2019
"Census Tract 47.24, Bernalillo County, New Mexico",0,96,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,205,22,39,112,45,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004724,2019
"Census Tract 47.27, Bernalillo County, New Mexico",7,11,4,0,0,0,0,0,0,8,0,0,0,0,0,15,0,134,34,0,93,48,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004727,2019
"Census Tract 9.04, Bernalillo County, New Mexico",63,388,0,0,0,0,0,0,0,126,50,0,0,117,0,0,0,157,61,14,76,69,26,0,0,6,13,0,0,0,0,18,0,0,37,0,0,10,0,0,15,0,0,0,0,0,39,0,35,001,000904,2019
"Census Tract 11.01, Bernalillo County, New Mexico",3,67,0,0,0,0,0,0,0,42,38,0,0,0,0,0,0,202,117,55,207,98,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13,0,35,001,001101,2019
"Census Tract 13, Bernalillo County, New Mexico",15,233,9,0,0,0,0,0,16,311,277,0,0,0,0,0,0,103,55,9,89,113,9,0,0,25,38,0,0,5,0,5,12,16,0,0,0,0,0,0,0,0,0,0,0,0,48,23,35,001,001300,2019
"Census Tract 20, Bernalillo County, New Mexico",20,176,17,0,0,0,0,0,0,11,3,28,0,0,0,0,0,46,15,0,98,21,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,002000,2019
"Census Tract 37.07, Bernalillo County, New Mexico",6,171,36,0,0,0,0,45,0,0,0,12,0,0,0,0,0,228,86,21,171,142,0,0,0,0,0,0,0,26,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,003707,2019
"Census Tract 37.21, Bernalillo County, New Mexico",0,37,11,0,0,0,0,0,0,0,0,19,0,0,0,0,0,531,343,53,733,210,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,140,0,0,0,0,0,0,0,0,0,0,35,001,003721,2019
"Census Tract 37.30, Bernalillo County, New Mexico",0,16,26,0,0,0,0,0,0,0,0,0,0,39,0,0,0,255,89,21,240,151,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,11,0,0,0,0,0,0,0,0,0,35,001,003730,2019
"Census Tract 37.32, Bernalillo County, New Mexico",0,17,0,0,0,0,0,0,0,0,0,25,0,80,0,0,0,278,191,0,267,68,19,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,19,0,35,001,003732,2019
"Census Tract 1.26, Bernalillo County, New Mexico",0,137,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,62,17,192,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,35,001,000126,2019
"Census Tract 2.04, Bernalillo County, New Mexico",14,132,0,0,0,0,0,0,0,49,0,0,0,15,0,0,0,49,80,8,143,72,8,8,0,7,6,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,17,35,001,000204,2019
"Census Tract 2.07, Bernalillo County, New Mexico",47,53,9,0,0,0,0,0,0,0,0,0,0,11,14,0,0,125,65,23,151,68,0,16,0,0,13,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,32,0,35,001,000207,2019
"Census Tract 7.07, Bernalillo County, New Mexico",58,100,0,0,0,0,0,0,0,418,181,0,0,0,0,0,0,147,87,30,298,99,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,001,000707,2019
"Census Tract 16, Bernalillo County, New Mexico",9,329,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,55,1,0,0,27,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,001600,2019
