NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 9800, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,35,001,980000,2021
"Census Tract 9803, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980300,2021
"Census Tract 9805, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980500,2021
"Census Tract 9806, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980600,2021
"Census Tract 9764.01, Catron County, New Mexico",14,19,0,0,0,25,0,0,11,42,144,87,72,130,48,55,21,41,14,19,13,50,35,003,976401,2021
"Census Tract 9764.02, Catron County, New Mexico",0,0,0,0,0,0,0,26,0,0,294,59,99,100,100,59,0,22,0,29,14,0,35,003,976402,2021
"Census Tract 2.01, Chaves County, New Mexico",0,0,0,71,8,0,0,0,0,0,37,18,18,87,7,26,21,0,0,0,23,71,35,005,000201,2021
"Census Tract 2.02, Chaves County, New Mexico",0,0,7,0,38,0,0,47,60,0,44,25,9,81,0,0,59,0,0,108,80,7,35,005,000202,2021
"Census Tract 3.01, Chaves County, New Mexico",0,9,0,0,10,0,0,10,0,0,125,4,23,69,50,19,68,69,27,113,52,0,35,005,000301,2021
"Census Tract 3.02, Chaves County, New Mexico",0,0,0,0,0,0,0,13,0,0,157,43,14,190,57,11,36,0,0,52,5,3,35,005,000302,2021
"Census Tract 4, Chaves County, New Mexico",0,9,0,0,0,0,0,0,0,0,150,43,0,79,41,7,8,29,0,38,35,0,35,005,000400,2021
"Census Tract 5, Chaves County, New Mexico",0,14,8,0,7,0,0,0,0,0,0,10,3,8,43,0,10,5,0,24,13,0,35,005,000500,2021
"Census Tract 6, Chaves County, New Mexico",0,79,0,0,45,0,0,80,25,0,28,17,0,26,12,4,108,42,6,240,40,6,35,005,000600,2021
"Census Tract 7, Chaves County, New Mexico",0,0,0,0,2,49,0,19,10,0,181,17,19,116,44,140,71,58,12,126,25,0,35,005,000700,2021
"Census Tract 8, Chaves County, New Mexico",0,0,0,0,0,89,0,0,138,0,72,79,151,287,124,50,160,76,0,17,156,3,35,005,000800,2021
"Census Tract 9, Chaves County, New Mexico",0,6,0,0,127,0,0,36,0,0,99,21,55,110,31,23,153,16,0,69,15,0,35,005,000900,2021
"Census Tract 10.01, Chaves County, New Mexico",13,10,0,0,3,0,3,17,0,0,272,60,36,234,68,77,35,17,20,40,5,4,35,005,001001,2021
"Census Tract 10.02, Chaves County, New Mexico",0,2,0,0,0,0,0,0,0,0,201,119,77,146,136,135,16,118,0,63,3,0,35,005,001002,2021
"Census Tract 11.01, Chaves County, New Mexico",0,25,0,0,42,0,0,0,14,0,73,69,0,78,62,12,130,0,0,64,14,0,35,005,001101,2021
"Census Tract 11.02, Chaves County, New Mexico",0,0,7,0,21,0,0,10,0,0,103,130,0,190,68,123,50,19,0,53,7,21,35,005,001102,2021
"Census Tract 12, Chaves County, New Mexico",0,0,0,0,0,9,0,18,1,0,9,20,0,9,16,7,8,9,12,26,1,11,35,005,001200,2021
"Census Tract 13, Chaves County, New Mexico",0,7,7,0,31,24,0,21,20,0,39,32,3,64,89,7,71,43,15,91,83,12,35,005,001300,2021
"Census Tract 14, Chaves County, New Mexico",0,0,2,0,9,3,0,1,24,3,42,22,4,29,22,5,83,16,6,39,48,15,35,005,001400,2021
"Census Tract 9415, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,12,0,0,0,0,0,35,006,941500,2021
"Census Tract 9458, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,61,0,0,43,0,0,0,0,0,10,0,0,35,006,945800,2021
"Census Tract 9461, Cibola County, New Mexico",0,0,0,0,0,0,0,9,0,0,0,0,16,0,8,0,27,0,0,9,0,0,35,006,946100,2021
"Census Tract 9742.01, Cibola County, New Mexico",6,0,25,13,1,0,0,1,0,0,66,26,0,43,54,58,96,14,6,120,47,73,35,006,974201,2021
"Census Tract 9742.02, Cibola County, New Mexico",0,16,39,0,20,0,0,9,0,0,2,27,0,45,22,10,65,69,0,98,55,0,35,006,974202,2021
"Census Tract 9744.01, Cibola County, New Mexico",0,0,0,0,0,0,10,0,0,20,15,30,0,9,12,0,11,10,10,7,0,94,35,006,974401,2021
"Census Tract 9744.02, Cibola County, New Mexico",0,0,0,0,0,0,0,78,0,0,41,11,0,96,22,0,23,0,0,78,0,0,35,006,974402,2021
"Census Tract 9747.01, Cibola County, New Mexico",0,0,0,0,160,0,0,0,0,0,266,135,17,209,107,30,198,35,0,38,0,0,35,006,974701,2021
"Census Tract 9747.02, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,61,0,0,67,31,19,35,006,974702,2021
"Census Tract 9505, Colfax County, New Mexico",0,16,0,0,15,24,0,52,0,0,172,88,0,177,48,33,120,83,38,153,22,32,35,007,950500,2021
"Census Tract 9506, Colfax County, New Mexico",2,12,0,28,0,3,0,28,0,0,84,65,39,105,129,69,157,28,8,109,14,42,35,007,950600,2021
"Census Tract 9507, Colfax County, New Mexico",6,23,0,15,43,18,0,39,21,33,397,193,13,341,119,35,62,59,6,57,57,115,35,007,950700,2021
"Census Tract 1, Curry County, New Mexico",0,85,0,0,0,15,0,0,2,0,13,0,0,16,7,0,76,63,20,103,0,0,35,009,000100,2021
"Census Tract 2.01, Curry County, New Mexico",32,3,39,46,0,0,0,0,0,0,38,65,28,135,76,44,6,50,32,7,41,46,35,009,000201,2021
"Census Tract 2.02, Curry County, New Mexico",0,24,0,0,0,0,0,0,17,0,15,47,28,17,52,8,178,0,0,101,17,0,35,009,000202,2021
"Census Tract 3.03, Curry County, New Mexico",0,2,0,0,3,0,0,12,87,0,73,95,31,98,99,77,41,4,0,25,87,2,35,009,000303,2021
"Census Tract 3.05, Curry County, New Mexico",0,15,0,0,0,0,0,15,0,0,0,0,0,82,0,0,23,0,0,30,0,0,35,009,000305,2021
"Census Tract 3.06, Curry County, New Mexico",0,0,0,1,0,0,0,0,0,0,200,31,0,127,115,60,23,0,0,13,0,1,35,009,000306,2021
"Census Tract 3.07, Curry County, New Mexico",0,0,0,0,0,0,0,0,0,0,179,9,67,124,65,68,0,0,0,17,0,0,35,009,000307,2021
"Census Tract 3.08, Curry County, New Mexico",0,66,0,0,0,0,0,0,0,0,105,70,14,57,82,27,0,0,0,81,0,0,35,009,000308,2021
"Census Tract 4, Curry County, New Mexico",0,16,0,49,0,15,0,24,0,0,48,20,22,103,24,0,1,9,0,52,0,49,35,009,000400,2021
"Census Tract 5, Curry County, New Mexico",0,39,0,14,0,0,0,5,0,0,44,5,0,45,5,6,26,37,0,58,13,14,35,009,000500,2021
"Census Tract 6.01, Curry County, New Mexico",4,0,0,11,0,0,0,0,0,0,68,25,10,69,24,14,0,0,4,0,0,11,35,009,000601,2021
"Census Tract 6.02, Curry County, New Mexico",0,2,19,0,0,25,0,13,0,0,193,44,20,147,141,21,34,25,0,15,19,0,35,009,000602,2021
"Census Tract 6.03, Curry County, New Mexico",0,17,0,43,0,0,0,17,0,0,80,112,0,66,68,10,58,1,0,22,0,43,35,009,000603,2021
"Census Tract 9, Curry County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,009,000900,2021
"Census Tract 9601, De Baca County, New Mexico",0,26,0,5,9,0,0,0,0,0,57,15,21,44,36,9,31,13,0,35,28,5,35,011,960100,2021
"Census Tract 1.02, Doña Ana County, New Mexico",41,18,13,57,23,0,124,18,0,11,75,66,41,109,107,70,105,18,173,90,81,84,35,013,000102,2021
"Census Tract 1.03, Doña Ana County, New Mexico",0,52,0,0,23,30,0,0,7,0,77,74,0,39,99,0,23,32,24,59,29,0,35,013,000103,2021
"Census Tract 1.04, Doña Ana County, New Mexico",8,80,0,0,14,0,0,10,0,0,132,70,13,218,86,64,123,29,16,180,9,9,35,013,000104,2021
"Census Tract 2.03, Doña Ana County, New Mexico",0,16,0,0,23,16,0,57,18,0,56,46,0,58,69,0,123,28,0,103,53,0,35,013,000203,2021
"Census Tract 2.04, Doña Ana County, New Mexico",0,14,0,0,0,0,0,0,0,0,97,0,18,102,78,38,0,26,0,14,47,0,35,013,000204,2021
"Census Tract 2.05, Doña Ana County, New Mexico",0,0,16,0,0,0,0,0,0,0,116,78,17,128,59,102,35,12,0,117,16,22,35,013,000205,2021
"Census Tract 2.06, Doña Ana County, New Mexico",0,0,0,28,0,0,0,0,0,0,77,0,0,65,55,0,11,8,7,9,22,36,35,013,000206,2021
"Census Tract 3, Doña Ana County, New Mexico",0,0,8,0,0,0,0,7,0,0,33,51,22,83,52,89,42,12,0,41,21,0,35,013,000300,2021
"Census Tract 4.01, Doña Ana County, New Mexico",9,0,0,0,0,6,0,19,0,0,36,18,0,52,10,18,104,31,9,97,6,21,35,013,000401,2021
"Census Tract 4.02, Doña Ana County, New Mexico",0,0,15,0,15,0,17,12,17,0,50,5,50,192,34,18,97,0,84,91,70,0,35,013,000402,2021
"Census Tract 5, Doña Ana County, New Mexico",0,26,0,22,0,43,0,0,14,0,51,22,0,36,45,16,51,72,0,43,57,22,35,013,000500,2021
"Census Tract 6, Doña Ana County, New Mexico",16,57,18,22,0,0,5,3,0,4,15,0,16,10,0,0,144,14,21,131,92,26,35,013,000600,2021
"Census Tract 7, Doña Ana County, New Mexico",0,54,0,13,0,0,0,29,8,0,99,12,0,47,23,20,219,61,10,162,8,34,35,013,000700,2021
"Census Tract 8, Doña Ana County, New Mexico",0,49,0,0,18,0,0,8,0,0,39,16,9,50,39,11,41,8,39,72,9,21,35,013,000800,2021
"Census Tract 9.01, Doña Ana County, New Mexico",0,50,0,0,4,1,0,0,0,0,41,0,0,100,14,9,115,48,0,135,9,0,35,013,000901,2021
"Census Tract 9.02, Doña Ana County, New Mexico",0,0,19,0,32,0,0,0,0,0,87,0,19,49,20,0,53,0,0,34,37,0,35,013,000902,2021
"Census Tract 10, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001000,2021
"Census Tract 11.02, Doña Ana County, New Mexico",0,10,14,0,4,0,0,4,0,0,52,12,4,41,95,17,73,54,0,38,80,49,35,013,001102,2021
"Census Tract 11.03, Doña Ana County, New Mexico",8,0,0,0,18,0,0,7,0,8,126,15,61,254,64,102,69,6,60,35,19,25,35,013,001103,2021
"Census Tract 11.05, Doña Ana County, New Mexico",0,25,0,0,0,0,0,4,0,0,37,0,0,86,0,0,90,3,0,56,4,0,35,013,001105,2021
"Census Tract 11.06, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,13,0,76,22,0,26,77,0,22,20,0,16,35,0,35,013,001106,2021
"Census Tract 12.03, Doña Ana County, New Mexico",0,0,0,0,0,10,0,24,0,0,154,53,0,128,117,51,20,17,0,18,19,18,35,013,001203,2021
"Census Tract 12.04, Doña Ana County, New Mexico",0,0,1,0,8,7,0,13,18,0,342,181,34,267,173,18,16,23,0,33,31,0,35,013,001204,2021
"Census Tract 12.05, Doña Ana County, New Mexico",0,20,0,0,0,6,0,0,14,0,348,577,90,369,204,161,0,6,90,39,45,110,35,013,001205,2021
"Census Tract 12.06, Doña Ana County, New Mexico",0,0,0,0,0,0,0,6,65,0,66,17,0,174,0,144,0,0,0,12,8,0,35,013,001206,2021
"Census Tract 12.07, Doña Ana County, New Mexico",0,0,152,0,0,0,0,0,0,0,2,55,0,20,9,0,0,0,0,0,152,0,35,013,001207,2021
"Census Tract 12.08, Doña Ana County, New Mexico",0,0,0,0,0,0,0,53,0,64,264,122,0,248,0,0,0,102,0,99,62,64,35,013,001208,2021
"Census Tract 12.09, Doña Ana County, New Mexico",0,11,0,0,0,0,0,0,0,0,293,24,14,65,0,12,0,0,0,11,0,0,35,013,001209,2021
"Census Tract 12.10, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,92,133,125,181,71,0,0,0,0,5,0,0,35,013,001210,2021
"Census Tract 13.08, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,70,98,0,103,48,0,45,0,15,0,11,0,35,013,001308,2021
"Census Tract 13.09, Doña Ana County, New Mexico",31,32,0,0,0,0,0,0,0,0,93,12,0,51,11,13,12,20,39,61,32,8,35,013,001309,2021
"Census Tract 13.10, Doña Ana County, New Mexico",0,48,34,0,0,0,0,0,0,0,65,20,0,130,33,0,0,50,0,48,62,0,35,013,001310,2021
"Census Tract 13.11, Doña Ana County, New Mexico",0,57,0,0,0,75,0,28,20,0,94,109,33,87,103,0,28,79,0,202,52,4,35,013,001311,2021
"Census Tract 13.12, Doña Ana County, New Mexico",0,13,0,0,11,0,0,0,0,0,90,18,0,61,0,15,77,0,0,64,0,0,35,013,001312,2021
"Census Tract 13.13, Doña Ana County, New Mexico",0,9,0,0,0,0,0,5,0,0,89,5,6,49,0,9,57,0,0,36,0,0,35,013,001313,2021
"Census Tract 13.14, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,42,6,12,71,7,0,40,0,0,38,27,12,35,013,001314,2021
"Census Tract 13.15, Doña Ana County, New Mexico",0,55,0,17,0,0,0,12,0,0,52,44,0,87,0,0,112,42,0,101,24,17,35,013,001315,2021
"Census Tract 13.16, Doña Ana County, New Mexico",0,223,0,0,0,0,0,0,0,0,21,0,0,181,0,0,251,42,0,274,22,0,35,013,001316,2021
"Census Tract 13.17, Doña Ana County, New Mexico",0,113,0,2,24,0,1,13,0,0,46,26,0,55,0,0,265,72,9,314,93,4,35,013,001317,2021
"Census Tract 13.18, Doña Ana County, New Mexico",0,0,0,0,0,21,13,0,0,0,121,73,0,131,53,8,0,51,21,55,50,8,35,013,001318,2021
"Census Tract 14.01, Doña Ana County, New Mexico",0,40,0,48,0,0,0,0,0,0,16,0,0,3,86,0,40,60,0,127,0,48,35,013,001401,2021
"Census Tract 14.02, Doña Ana County, New Mexico",0,5,26,0,0,0,0,0,23,0,52,60,0,9,30,0,100,2,0,41,85,23,35,013,001402,2021
"Census Tract 15.01, Doña Ana County, New Mexico",0,36,0,0,0,19,0,77,21,4,421,192,35,248,266,14,23,56,0,67,0,4,35,013,001501,2021
"Census Tract 15.02, Doña Ana County, New Mexico",0,8,0,0,13,0,0,10,0,0,104,117,0,83,151,34,34,26,8,23,39,0,35,013,001502,2021
"Census Tract 16, Doña Ana County, New Mexico",0,127,36,0,0,0,0,9,0,0,9,0,0,14,0,0,164,92,21,203,98,32,35,013,001600,2021
"Census Tract 17.01, Doña Ana County, New Mexico",0,0,28,0,24,0,0,17,0,0,185,63,67,138,231,0,173,41,0,101,58,0,35,013,001701,2021
"Census Tract 17.02, Doña Ana County, New Mexico",0,48,17,6,3,5,0,0,5,0,12,3,0,15,0,10,111,16,0,94,38,19,35,013,001702,2021
"Census Tract 17.03, Doña Ana County, New Mexico",0,63,0,19,13,7,0,10,8,0,92,41,10,27,40,11,157,19,23,115,16,44,35,013,001703,2021
"Census Tract 17.05, Doña Ana County, New Mexico",0,0,0,0,18,12,0,12,8,0,4,6,0,21,0,0,171,39,0,84,32,45,35,013,001705,2021
"Census Tract 17.06, Doña Ana County, New Mexico",0,5,19,0,80,16,0,89,0,0,0,0,0,0,0,0,201,49,73,168,71,71,35,013,001706,2021
"Census Tract 17.07, Doña Ana County, New Mexico",0,33,39,62,108,8,0,91,0,0,0,0,0,0,0,0,201,166,0,366,132,62,35,013,001707,2021
"Census Tract 18.05, Doña Ana County, New Mexico",33,53,18,0,3,1,1,3,0,0,0,8,0,13,0,0,234,74,34,172,53,17,35,013,001805,2021
"Census Tract 18.07, Doña Ana County, New Mexico",15,33,0,18,0,0,0,0,0,0,0,0,0,0,0,0,66,5,31,50,20,18,35,013,001807,2021
"Census Tract 18.08, Doña Ana County, New Mexico",1,108,16,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,1,155,95,0,35,013,001808,2021
"Census Tract 18.09, Doña Ana County, New Mexico",0,0,0,0,0,35,0,67,0,31,40,25,0,12,20,0,36,35,0,83,0,31,35,013,001809,2021
"Census Tract 18.10, Doña Ana County, New Mexico",0,28,54,24,10,138,0,17,0,0,16,67,0,23,57,0,53,63,13,67,161,24,35,013,001810,2021
"Census Tract 18.11, Doña Ana County, New Mexico",0,41,0,0,27,0,7,28,8,0,0,34,0,0,16,0,66,0,7,90,8,0,35,013,001811,2021
"Census Tract 18.12, Doña Ana County, New Mexico",15,38,0,16,4,0,14,0,5,0,7,6,0,6,15,0,102,81,29,93,159,16,35,013,001812,2021
"Census Tract 18.13, Doña Ana County, New Mexico",0,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,80,35,23,35,013,001813,2021
"Census Tract 18.14, Doña Ana County, New Mexico",0,34,38,0,0,33,0,0,79,0,0,39,0,71,34,0,0,135,0,132,117,0,35,013,001814,2021
"Census Tract 19, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,35,013,001900,2021
"Census Tract 1, Eddy County, New Mexico",0,36,0,0,21,1,0,26,0,0,77,6,10,58,7,7,21,1,0,80,0,0,35,015,000100,2021
"Census Tract 2, Eddy County, New Mexico",0,0,0,0,0,0,0,0,0,0,422,94,25,245,130,70,38,0,9,27,7,0,35,015,000200,2021
"Census Tract 3, Eddy County, New Mexico",0,0,0,0,0,0,0,47,0,3,133,45,89,106,95,112,58,22,13,63,21,27,35,015,000300,2021
"Census Tract 4.01, Eddy County, New Mexico",0,18,11,0,0,7,0,13,0,0,50,88,36,104,99,31,61,7,5,69,11,0,35,015,000401,2021
"Census Tract 4.02, Eddy County, New Mexico",0,0,11,4,3,119,0,0,0,0,105,28,0,157,27,35,84,133,0,61,46,4,35,015,000402,2021
"Census Tract 5, Eddy County, New Mexico",0,46,67,18,15,0,0,0,0,0,34,33,15,35,12,0,133,63,0,138,129,18,35,015,000500,2021
"Census Tract 6, Eddy County, New Mexico",7,28,0,26,95,0,0,0,0,0,91,19,0,155,133,99,213,16,7,94,26,127,35,015,000600,2021
"Census Tract 7, Eddy County, New Mexico",0,0,0,0,19,0,38,0,24,0,140,108,0,174,65,63,55,38,38,110,57,0,35,015,000700,2021
"Census Tract 8, Eddy County, New Mexico",0,0,0,0,12,0,7,80,0,0,46,24,0,20,0,0,38,11,14,138,37,0,35,015,000800,2021
"Census Tract 9, Eddy County, New Mexico",0,0,0,24,0,0,0,6,0,0,163,103,38,196,132,19,72,10,8,47,0,39,35,015,000900,2021
"Census Tract 10.01, Eddy County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,29,12,39,0,0,0,0,35,015,001001,2021
"Census Tract 10.02, Eddy County, New Mexico",0,0,0,0,11,0,0,37,0,0,67,0,13,27,67,0,32,55,3,107,35,0,35,015,001002,2021
"Census Tract 11, Eddy County, New Mexico",0,0,0,0,13,0,31,45,0,0,172,158,22,226,111,0,88,0,0,45,8,25,35,015,001100,2021
"Census Tract 9641, Grant County, New Mexico",0,7,0,0,16,14,0,13,22,0,169,74,64,208,68,53,23,39,0,102,14,69,35,017,964100,2021
"Census Tract 9642, Grant County, New Mexico",0,0,6,0,0,0,0,0,0,0,126,121,5,187,59,31,14,7,0,0,6,0,35,017,964200,2021
"Census Tract 9643, Grant County, New Mexico",0,0,0,34,0,0,0,67,0,0,171,129,0,188,70,72,125,71,0,101,127,34,35,017,964300,2021
"Census Tract 9644.01, Grant County, New Mexico",0,0,0,0,0,15,0,0,5,0,92,15,5,66,12,9,33,50,18,96,29,42,35,017,964401,2021
"Census Tract 9644.02, Grant County, New Mexico",0,0,0,0,0,0,0,13,0,0,110,84,22,106,71,0,91,119,0,87,58,0,35,017,964402,2021
"Census Tract 9645, Grant County, New Mexico",0,0,0,0,28,24,0,4,0,5,90,35,35,103,31,36,101,82,16,70,97,66,35,017,964500,2021
"Census Tract 9646, Grant County, New Mexico",0,6,0,0,100,0,19,52,0,0,101,89,0,106,12,12,196,29,41,176,27,44,35,017,964600,2021
"Census Tract 9647.01, Grant County, New Mexico",0,22,0,0,15,7,0,16,0,0,394,203,3,253,129,84,24,21,3,61,3,0,35,017,964701,2021
"Census Tract 9647.02, Grant County, New Mexico",0,0,0,0,0,0,0,52,0,0,202,0,36,151,77,146,19,0,0,70,0,0,35,017,964702,2021
"Census Tract 9648, Grant County, New Mexico",0,0,0,6,37,0,4,21,5,0,52,39,3,55,10,5,56,14,4,37,52,20,35,017,964800,2021
"Census Tract 9616, Guadalupe County, New Mexico",74,21,5,0,82,0,0,33,55,15,101,28,0,77,21,15,188,91,95,81,92,54,35,019,961600,2021
"Census Tract 1, Harding County, New Mexico",6,0,2,3,10,0,0,6,4,0,34,13,8,27,2,2,21,4,7,4,8,5,35,021,000100,2021
"Census Tract 9700, Hidalgo County, New Mexico",0,0,12,0,9,0,0,0,0,0,105,82,5,120,51,7,57,14,0,5,12,0,35,023,970000,2021
"Census Tract 9702, Hidalgo County, New Mexico",0,26,12,5,6,32,6,36,15,0,43,0,0,10,15,33,67,40,11,116,85,20,35,023,970200,2021
"Census Tract 1, Lea County, New Mexico",0,0,0,0,0,0,0,72,0,0,28,0,0,57,11,0,23,33,0,132,19,0,35,025,000100,2021
"Census Tract 2, Lea County, New Mexico",0,0,0,0,2,0,0,1,0,0,54,0,47,60,67,0,109,0,7,30,0,0,35,025,000200,2021
"Census Tract 3, Lea County, New Mexico",0,0,0,6,0,0,66,0,0,0,11,38,0,0,10,9,99,45,66,0,19,6,35,025,000300,2021
"Census Tract 4, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,22,0,0,12,21,0,206,0,0,57,0,14,35,025,000400,2021
"Census Tract 5.02, Lea County, New Mexico",0,0,52,0,26,0,0,82,0,0,68,75,28,59,64,52,26,0,0,121,0,0,35,025,000502,2021
"Census Tract 5.03, Lea County, New Mexico",0,0,1,0,0,0,0,10,0,0,129,18,41,120,20,28,0,1,0,0,1,0,35,025,000503,2021
"Census Tract 5.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,183,20,43,151,37,36,28,0,0,12,0,0,35,025,000504,2021
"Census Tract 6, Lea County, New Mexico",0,63,0,0,74,35,0,21,0,0,76,66,101,179,160,96,94,57,2,181,137,3,35,025,000600,2021
"Census Tract 7.01, Lea County, New Mexico",0,0,0,0,0,0,0,39,37,0,30,16,0,48,1,15,0,0,0,47,37,0,35,025,000701,2021
"Census Tract 7.02, Lea County, New Mexico",0,4,0,0,8,0,0,0,0,0,53,37,5,35,44,11,11,0,26,26,0,0,35,025,000702,2021
"Census Tract 7.03, Lea County, New Mexico",0,0,0,0,6,0,0,0,6,0,48,26,12,72,21,43,14,0,0,4,8,6,35,025,000703,2021
"Census Tract 7.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,1,0,108,17,0,102,30,27,0,0,0,0,0,0,35,025,000704,2021
"Census Tract 8, Lea County, New Mexico",0,0,0,0,9,0,0,11,0,24,91,45,16,111,54,35,0,0,0,40,37,24,35,025,000800,2021
"Census Tract 9, Lea County, New Mexico",0,0,0,0,0,21,0,0,14,0,83,16,21,74,36,0,51,39,18,0,35,0,35,025,000900,2021
"Census Tract 10.03, Lea County, New Mexico",0,0,0,0,16,0,0,0,28,11,46,17,15,120,57,32,12,17,8,34,55,11,35,025,001003,2021
"Census Tract 10.04, Lea County, New Mexico",0,29,0,0,0,0,0,0,0,0,34,25,8,61,80,28,0,0,0,48,0,0,35,025,001004,2021
"Census Tract 10.05, Lea County, New Mexico",0,14,0,0,0,0,0,5,32,0,33,0,0,37,10,1,57,0,23,65,32,0,35,025,001005,2021
"Census Tract 11, Lea County, New Mexico",0,0,0,0,14,18,0,11,11,0,246,43,2,171,50,13,132,93,0,57,42,0,35,025,001100,2021
"Census Tract 9602, Lincoln County, New Mexico",0,0,0,0,45,35,0,25,15,29,106,25,14,103,43,8,99,0,9,18,28,29,35,027,960200,2021
"Census Tract 9603, Lincoln County, New Mexico",0,0,1,0,17,25,4,7,8,0,188,115,17,146,160,23,0,30,0,107,13,19,35,027,960300,2021
"Census Tract 9604.01, Lincoln County, New Mexico",0,0,17,0,0,0,0,3,0,29,220,74,73,154,0,115,72,68,0,34,25,44,35,027,960401,2021
"Census Tract 9604.02, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,132,85,0,123,21,0,0,0,61,41,0,0,35,027,960402,2021
"Census Tract 9604.03, Lincoln County, New Mexico",0,0,0,0,7,0,0,20,0,0,184,110,12,239,114,0,21,0,0,64,18,0,35,027,960403,2021
"Census Tract 9606.01, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,77,67,14,149,107,17,57,0,0,0,0,0,35,027,960601,2021
"Census Tract 9606.02, Lincoln County, New Mexico",0,0,0,0,0,0,0,13,0,0,180,139,0,54,121,0,0,0,0,13,0,0,35,027,960602,2021
"Census Tract 9606.03, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,10,0,174,119,17,265,90,0,30,0,0,16,0,0,35,027,960603,2021
"Census Tract 9608, Lincoln County, New Mexico",0,0,7,0,0,0,0,0,0,0,88,14,19,216,136,0,22,4,0,12,18,8,35,027,960800,2021
"Census Tract 1, Los Alamos County, New Mexico",0,0,0,0,0,0,0,7,0,0,185,113,12,232,113,65,8,7,0,11,16,0,35,028,000100,2021
"Census Tract 2, Los Alamos County, New Mexico",0,0,0,0,3,0,53,15,0,40,219,67,84,238,63,61,3,0,53,15,0,40,35,028,000200,2021
"Census Tract 4, Los Alamos County, New Mexico",0,0,1,0,1,0,0,12,8,0,157,92,5,77,95,67,11,0,11,0,1,0,35,028,000400,2021
"Census Tract 5, Los Alamos County, New Mexico",0,0,26,0,0,0,0,13,0,0,253,140,56,269,150,23,28,0,0,52,46,0,35,028,000500,2021
"Census Tract 1, Luna County, New Mexico",0,0,74,0,0,0,0,190,0,0,217,89,0,319,142,38,76,39,0,231,74,41,35,029,000100,2021
"Census Tract 2, Luna County, New Mexico",0,36,14,0,51,12,0,35,0,0,31,78,15,73,118,0,100,56,0,86,78,0,35,029,000200,2021
"Census Tract 3, Luna County, New Mexico",0,6,6,0,0,18,0,0,14,0,59,55,57,88,82,66,50,25,19,12,57,0,35,029,000300,2021
"Census Tract 4.01, Luna County, New Mexico",0,0,0,0,0,0,0,0,0,0,142,107,0,127,110,0,137,0,7,27,0,0,35,029,000401,2021
"Census Tract 4.02, Luna County, New Mexico",0,0,0,0,7,0,0,0,0,0,116,67,38,72,46,0,7,8,0,34,47,0,35,029,000402,2021
"Census Tract 5, Luna County, New Mexico",30,0,0,0,45,8,0,0,1,0,124,96,26,86,51,17,114,37,51,57,74,0,35,029,000500,2021
"Census Tract 6, Luna County, New Mexico",140,9,0,0,22,0,0,115,0,28,17,13,0,8,0,0,124,51,152,157,78,28,35,029,000600,2021
"Census Tract 9403.01, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,940301,2021
"Census Tract 9403.02, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,940302,2021
"Census Tract 9405, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35,031,940500,2021
