NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 37.37, Bernalillo County, New Mexico",16,16,0,0,0,0,0,0,0,0,0,11,0,69,0,0,0,201,60,0,136,76,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,5,0,0,0,0,0,0,0,0,18,0,35,001,003737,2021
"Census Tract 37.38, Bernalillo County, New Mexico",84,646,0,0,0,0,12,0,0,0,0,0,0,29,0,0,0,231,65,48,252,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,35,001,003738,2021
"Census Tract 37.39, Bernalillo County, New Mexico",0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,82,0,142,89,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,35,001,003739,2021
"Census Tract 37.40, Bernalillo County, New Mexico",0,959,114,0,0,0,0,0,0,60,0,0,0,0,0,0,0,83,51,6,118,26,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,35,001,003740,2021
"Census Tract 37.41, Bernalillo County, New Mexico",0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,103,28,213,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,35,001,003741,2021
"Census Tract 37.42, Bernalillo County, New Mexico",0,8,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,274,154,36,502,202,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,58,19,0,0,0,0,0,0,0,19,0,35,001,003742,2021
"Census Tract 37.43, Bernalillo County, New Mexico",0,103,32,0,0,0,0,0,0,0,0,0,0,33,0,0,0,240,167,0,113,77,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003743,2021
"Census Tract 37.44, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003744,2021
"Census Tract 37.45, Bernalillo County, New Mexico",9,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,58,57,38,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,003745,2021
"Census Tract 37.46, Bernalillo County, New Mexico",0,86,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,144,71,16,168,132,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,95,0,0,0,0,0,0,0,0,28,0,35,001,003746,2021
"Census Tract 38.03, Bernalillo County, New Mexico",0,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,115,0,238,72,0,1,0,0,0,14,16,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003803,2021
"Census Tract 38.04, Bernalillo County, New Mexico",24,77,14,0,0,0,0,0,0,50,53,0,0,0,0,0,0,530,44,73,418,74,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003804,2021
"Census Tract 38.05, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,59,32,192,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,35,001,003805,2021
"Census Tract 38.06, Bernalillo County, New Mexico",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,45,0,201,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,001,003806,2021
"Census Tract 38.07, Bernalillo County, New Mexico",15,151,0,0,0,0,0,0,0,71,0,0,0,17,0,0,0,400,135,0,525,22,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,35,001,003807,2021
"Census Tract 40.01, Bernalillo County, New Mexico",130,74,147,55,0,0,0,0,0,161,72,0,0,0,0,0,0,140,60,0,164,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,35,001,004001,2021
"Census Tract 43, Bernalillo County, New Mexico",48,220,19,0,0,0,0,0,0,240,129,0,0,0,0,0,0,285,91,10,167,34,11,0,0,0,0,0,26,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,35,001,004300,2021
"Census Tract 44.01, Bernalillo County, New Mexico",0,49,99,8,0,0,0,14,0,91,62,0,0,0,0,0,0,93,22,0,95,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,35,001,004401,2021
"Census Tract 44.02, Bernalillo County, New Mexico",15,40,0,0,0,0,0,0,0,23,55,0,0,0,0,0,0,119,79,9,138,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,001,004402,2021
"Census Tract 45.01, Bernalillo County, New Mexico",0,57,70,70,0,0,0,0,0,262,125,0,0,0,0,0,0,53,12,35,102,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,004501,2021
"Census Tract 45.02, Bernalillo County, New Mexico",0,195,105,0,0,0,0,16,0,122,0,0,0,0,0,0,0,97,25,34,126,97,13,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,001,004502,2021
"Census Tract 46.02, Bernalillo County, New Mexico",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,34,39,109,46,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0,0,34,48,35,001,004602,2021
"Census Tract 46.03, Bernalillo County, New Mexico",40,117,72,0,0,0,0,0,0,0,79,0,0,0,0,0,0,137,118,2,210,46,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,35,001,004603,2021
"Census Tract 46.04, Bernalillo County, New Mexico",136,0,51,0,0,0,0,0,0,165,153,0,0,0,0,0,0,179,92,0,234,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,35,001,004604,2021
"Census Tract 47.12, Bernalillo County, New Mexico",0,666,45,0,0,0,0,0,0,301,3,0,0,178,0,0,0,38,0,0,47,53,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,44,17,35,001,004712,2021
"Census Tract 47.13, Bernalillo County, New Mexico",0,273,13,0,0,0,0,0,0,66,104,0,0,0,0,0,0,106,2,0,62,94,13,34,0,0,29,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,35,001,004713,2021
"Census Tract 47.15, Bernalillo County, New Mexico",23,54,0,0,0,0,0,0,0,235,264,0,0,0,0,0,0,49,60,8,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,45,35,001,004715,2021
"Census Tract 47.16, Bernalillo County, New Mexico",0,172,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,41,28,9,63,38,11,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,001,004716,2021
"Census Tract 47.20, Bernalillo County, New Mexico",0,42,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,174,65,57,222,126,12,0,7,11,0,0,0,7,0,13,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004720,2021
"Census Tract 47.22, Bernalillo County, New Mexico",218,520,0,0,0,0,0,6,0,66,0,0,0,0,0,0,0,140,109,33,369,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,35,001,004722,2021
"Census Tract 47.23, Bernalillo County, New Mexico",43,143,0,0,0,0,0,0,0,0,0,0,0,16,40,0,0,345,101,0,257,139,0,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,0,0,0,0,0,12,0,35,001,004723,2021
"Census Tract 47.24, Bernalillo County, New Mexico",12,110,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,185,27,55,100,69,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,0,0,0,37,0,0,36,0,0,0,0,35,001,004724,2021
"Census Tract 47.25, Bernalillo County, New Mexico",39,38,0,18,0,0,0,0,0,74,23,0,0,0,0,0,0,198,16,23,137,54,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,35,001,004725,2021
"Census Tract 47.26, Bernalillo County, New Mexico",0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0,90,28,0,0,0,12,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,004726,2021
"Census Tract 47.27, Bernalillo County, New Mexico",6,319,4,0,0,0,0,0,0,23,0,0,0,0,0,12,0,117,30,0,78,39,6,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,35,001,004727,2021
"Census Tract 47.28, Bernalillo County, New Mexico",21,131,15,0,52,0,0,0,0,54,30,0,0,0,0,0,0,239,110,88,422,155,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,001,004728,2021
"Census Tract 47.29, Bernalillo County, New Mexico",166,117,16,0,0,0,0,0,0,13,0,0,0,7,0,0,0,241,108,28,394,95,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,14,0,35,001,004729,2021
"Census Tract 47.33, Bernalillo County, New Mexico",0,74,151,0,0,0,0,0,0,71,21,0,0,0,0,0,0,53,0,0,163,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,001,004733,2021
"Census Tract 47.34, Bernalillo County, New Mexico",5,125,290,0,0,0,0,0,0,509,398,0,0,0,0,0,0,35,6,0,115,32,3,35,0,3,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,35,001,004734,2021
"Census Tract 47.35, Bernalillo County, New Mexico",0,46,46,0,0,0,0,0,0,214,138,0,0,0,0,0,0,15,0,3,55,13,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004735,2021
"Census Tract 47.36, Bernalillo County, New Mexico",0,62,0,0,0,0,0,0,0,196,152,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004736,2021
"Census Tract 47.37, Bernalillo County, New Mexico",0,367,32,0,0,0,0,0,0,77,23,0,0,0,0,0,0,42,21,0,38,8,11,0,0,0,0,8,9,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004737,2021
"Census Tract 47.38, Bernalillo County, New Mexico",0,121,67,0,0,0,0,0,0,269,162,0,0,16,0,0,0,95,0,0,55,11,40,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,35,001,004738,2021
"Census Tract 47.39, Bernalillo County, New Mexico",0,212,131,0,0,0,0,0,0,458,88,0,0,11,9,0,0,52,18,0,68,47,6,41,0,3,0,0,9,0,0,0,7,0,26,0,0,26,0,0,0,0,0,0,0,0,14,0,35,001,004739,2021
"Census Tract 47.42, Bernalillo County, New Mexico",60,350,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,184,38,65,230,66,15,0,0,9,0,40,0,0,0,1,0,0,49,0,0,2,0,0,0,0,0,0,0,0,6,0,35,001,004742,2021
"Census Tract 47.43, Bernalillo County, New Mexico",0,216,0,0,0,0,0,0,0,14,15,0,0,19,0,0,0,46,39,0,73,55,0,0,0,7,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,8,35,001,004743,2021
"Census Tract 47.44, Bernalillo County, New Mexico",0,259,0,0,28,0,0,0,0,13,17,0,0,20,0,0,0,228,67,26,157,76,17,0,0,12,0,0,0,13,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,11,0,35,001,004744,2021
"Census Tract 47.45, Bernalillo County, New Mexico",93,93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,64,33,213,124,21,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,001,004745,2021
"Census Tract 47.47, Bernalillo County, New Mexico",0,263,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,42,24,167,235,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004747,2021
"Census Tract 47.49, Bernalillo County, New Mexico",85,159,28,0,0,0,0,4,0,105,0,0,0,0,0,0,0,142,35,51,129,68,14,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,004749,2021
"Census Tract 47.50, Bernalillo County, New Mexico",6,388,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,10,235,47,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,001,004750,2021
"Census Tract 47.52, Bernalillo County, New Mexico",5,82,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,95,50,0,190,112,31,0,0,0,8,0,0,0,0,18,0,7,29,0,0,0,0,0,0,0,0,0,0,0,16,9,35,001,004752,2021
"Census Tract 47.53, Bernalillo County, New Mexico",0,188,39,0,0,0,0,0,0,40,0,5,0,0,0,0,0,107,29,14,102,61,2,0,0,29,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004753,2021
"Census Tract 47.54, Bernalillo County, New Mexico",0,177,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,153,76,0,139,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,1,0,35,001,004754,2021
"Census Tract 47.55, Bernalillo County, New Mexico",0,32,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,113,13,19,103,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,001,004755,2021
"Census Tract 47.56, Bernalillo County, New Mexico",5,183,0,14,6,0,0,0,0,0,0,0,0,13,0,0,0,65,87,15,89,60,0,20,0,0,12,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,34,35,001,004756,2021
"Census Tract 47.57, Bernalillo County, New Mexico",0,28,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,187,39,0,75,121,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,55,35,001,004757,2021
"Census Tract 47.58, Bernalillo County, New Mexico",0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,44,0,103,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004758,2021
"Census Tract 47.59, Bernalillo County, New Mexico",5,175,106,0,0,0,0,0,0,53,173,0,0,11,0,0,0,21,105,0,49,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004759,2021
"Census Tract 47.60, Bernalillo County, New Mexico",0,71,0,0,0,0,0,41,0,46,0,1,0,0,0,0,0,59,12,0,56,76,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,35,001,004760,2021
"Census Tract 47.61, Bernalillo County, New Mexico",0,55,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,42,0,0,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004761,2021
"Census Tract 47.62, Bernalillo County, New Mexico",0,210,35,0,0,0,0,0,0,45,99,0,0,52,0,0,0,107,13,0,40,20,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,63,35,001,004762,2021
"Census Tract 47.63, Bernalillo County, New Mexico",0,791,51,0,0,0,0,0,0,13,0,0,0,0,0,0,38,75,76,0,181,124,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004763,2021
"Census Tract 47.64, Bernalillo County, New Mexico",0,160,31,0,0,0,0,0,0,0,48,0,0,0,0,0,0,52,90,0,47,74,0,0,0,48,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004764,2021
"Census Tract 48, Bernalillo County, New Mexico",0,52,21,0,0,0,0,0,0,57,0,0,0,0,0,0,0,84,71,10,162,121,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,35,001,004800,2021
"Census Tract 49, Bernalillo County, New Mexico",104,241,0,0,0,0,0,0,0,18,0,13,0,0,0,0,0,129,34,0,61,53,0,0,0,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,35,001,004900,2021
"Census Tract 9405, Bernalillo County, New Mexico",0,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,297,175,104,160,262,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,35,23,35,001,940500,2021
"Census Tract 9406.01, Bernalillo County, New Mexico",0,222,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,138,27,0,141,55,12,0,0,12,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,35,001,940601,2021
"Census Tract 9406.02, Bernalillo County, New Mexico",71,1776,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,46,26,0,25,0,0,0,0,0,0,0,40,35,0,88,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,940602,2021
"Census Tract 9407, Bernalillo County, New Mexico",0,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,94,59,6,217,45,23,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,001,940700,2021
"Census Tract 9408, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,940800,2021
"Census Tract 9800, Bernalillo County, New Mexico",601,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,35,001,980000,2021
"Census Tract 9803, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980300,2021
"Census Tract 9805, Bernalillo County, New Mexico",1640,124,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980500,2021
"Census Tract 9806, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,980600,2021
"Census Tract 9764.01, Catron County, New Mexico",50,0,21,0,0,0,0,0,0,14,0,0,0,0,0,0,0,165,103,72,130,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,003,976401,2021
"Census Tract 9764.02, Catron County, New Mexico",67,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,81,99,129,114,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,003,976402,2021
"Census Tract 2.01, Chaves County, New Mexico",12,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,50,18,18,87,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,000201,2021
"Census Tract 2.02, Chaves County, New Mexico",0,68,13,7,0,0,0,0,0,98,24,0,0,0,0,0,0,73,25,9,142,20,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,000202,2021
"Census Tract 3.01, Chaves County, New Mexico",4,0,0,0,0,0,0,0,0,24,86,0,0,50,0,0,0,174,73,50,163,102,23,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,0,0,0,0,0,9,0,35,005,000301,2021
"Census Tract 3.02, Chaves County, New Mexico",792,11,0,0,0,0,0,0,0,49,0,0,0,26,0,0,0,193,43,14,229,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,000302,2021
"Census Tract 4, Chaves County, New Mexico",24,71,28,0,0,0,0,0,0,89,34,0,0,0,0,0,0,158,72,0,108,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,000400,2021
"Census Tract 5, Chaves County, New Mexico",19,16,13,0,0,0,0,0,0,98,16,0,0,0,0,0,0,0,10,3,18,48,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,5,35,005,000500,2021
"Census Tract 6, Chaves County, New Mexico",330,112,10,33,0,0,0,0,0,119,105,0,0,0,0,0,0,60,52,6,107,20,0,0,0,0,0,0,25,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,35,005,000600,2021
"Census Tract 7, Chaves County, New Mexico",67,8,0,14,0,0,0,0,0,198,45,0,0,0,0,0,0,250,36,31,223,69,0,0,10,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,005,000700,2021
"Census Tract 8, Chaves County, New Mexico",33,116,0,1,0,0,0,0,0,148,9,0,0,0,0,0,0,216,82,151,304,142,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,005,000800,2021
"Census Tract 9, Chaves County, New Mexico",0,25,0,0,0,0,0,0,0,8,28,0,0,0,0,0,0,120,37,55,137,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,005,000900,2021
"Census Tract 10.01, Chaves County, New Mexico",94,11,4,9,0,0,0,0,0,14,9,0,0,0,0,0,0,293,77,40,257,73,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,005,001001,2021
"Census Tract 10.02, Chaves County, New Mexico",50,21,26,0,17,0,0,0,0,2,0,0,0,0,0,0,0,201,213,77,207,139,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,005,001002,2021
"Census Tract 11.01, Chaves County, New Mexico",381,153,33,0,0,0,0,14,0,401,10,0,0,8,0,0,0,149,69,0,117,62,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,12,0,35,005,001101,2021
"Census Tract 11.02, Chaves County, New Mexico",0,13,38,0,0,0,0,0,0,38,0,0,0,0,0,0,0,133,141,0,233,68,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,005,001102,2021
"Census Tract 12, Chaves County, New Mexico",0,0,12,0,0,0,0,0,0,47,25,0,0,0,0,0,0,17,20,12,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,001200,2021
"Census Tract 13, Chaves County, New Mexico",570,73,21,10,0,0,0,0,0,192,71,0,0,0,0,0,0,79,51,18,127,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,005,001300,2021
"Census Tract 14, Chaves County, New Mexico",0,46,23,0,0,0,0,0,0,64,78,0,0,0,0,0,0,87,32,10,67,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,35,005,001400,2021
"Census Tract 9415, Cibola County, New Mexico",0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,127,42,13,140,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,941500,2021
"Census Tract 9458, Cibola County, New Mexico",0,1792,0,0,0,0,0,96,42,0,0,0,0,0,0,0,0,61,0,0,53,0,0,0,0,0,0,0,39,37,0,81,83,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,945800,2021
"Census Tract 9461, Cibola County, New Mexico",81,4427,5,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,203,102,23,225,131,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,006,946100,2021
"Census Tract 9742.01, Cibola County, New Mexico",862,1126,453,7,0,0,0,0,0,44,64,0,0,0,0,0,0,143,37,0,162,76,0,0,0,6,5,0,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,35,006,974201,2021
"Census Tract 9742.02, Cibola County, New Mexico",0,377,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,38,96,0,118,38,0,0,0,0,0,0,35,0,15,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,006,974202,2021
"Census Tract 9744.01, Cibola County, New Mexico",27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,006,974401,2021
"Census Tract 9744.02, Cibola County, New Mexico",0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,11,0,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,006,974402,2021
"Census Tract 9747.01, Cibola County, New Mexico",172,162,78,0,0,0,0,0,0,5,15,4,19,0,0,0,0,304,170,17,247,107,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,974701,2021
"Census Tract 9747.02, Cibola County, New Mexico",273,282,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,62,0,1,82,31,64,0,0,117,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,974702,2021
"Census Tract 9505, Colfax County, New Mexico",92,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,147,38,283,70,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,35,007,950500,2021
