NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 4.02, San Juan County, New Mexico",7,0,0,0,0,0,0,0,5,0,6,21,19,60,82,116,0,0,7,0,6,0,35,045,000402,2017
"Census Tract 1, San Juan County, New Mexico",0,11,0,13,9,0,0,22,0,0,40,42,6,115,70,7,34,15,0,58,48,13,35,045,000100,2017
"Census Tract 2.01, San Juan County, New Mexico",0,7,0,0,0,0,0,0,0,0,242,43,14,181,57,26,0,0,0,61,0,0,35,045,000201,2017
"Census Tract 9431, San Juan County, New Mexico",0,0,0,0,0,3,0,0,0,2,11,0,1,2,0,0,0,0,0,1,0,0,35,045,943100,2017
"Census Tract 2.04, San Juan County, New Mexico",0,0,3,0,0,0,0,0,0,0,47,43,24,79,41,17,4,0,0,13,3,7,35,045,000204,2017
"Census Tract 9430, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,045,943000,2017
"Census Tract 2.02, San Juan County, New Mexico",0,0,0,3,0,0,24,0,0,19,129,106,50,152,113,48,23,12,24,33,0,22,35,045,000202,2017
"Census Tract 2.05, San Juan County, New Mexico",0,0,23,0,0,0,0,0,0,0,88,62,46,168,110,16,0,0,0,0,117,0,35,045,000205,2017
"Census Tract 3.01, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,156,67,28,203,129,24,0,0,12,9,0,0,35,045,000301,2017
"Census Tract 7.02, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,52,20,8,21,30,7,14,29,0,1,0,0,35,045,000702,2017
"Census Tract 3.02, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,71,50,24,131,40,48,6,0,0,21,0,0,35,045,000302,2017
"Census Tract 9429, San Juan County, New Mexico",0,0,0,0,0,0,0,7,0,0,4,0,0,2,0,0,0,0,0,0,0,0,35,045,942900,2017
"Census Tract 47.26, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,73,5,9,54,15,0,19,0,0,17,0,0,35,001,004726,2017
"Census Tract 47.28, Bernalillo County, New Mexico",0,0,0,0,0,17,16,22,0,0,101,39,21,143,77,25,47,74,16,71,86,0,35,001,004728,2017
"Census Tract 47.29, Bernalillo County, New Mexico",0,0,0,0,11,0,0,10,8,0,84,40,14,125,101,0,117,22,12,126,14,0,35,001,004729,2017
"Census Tract 32.02, Bernalillo County, New Mexico",0,0,0,22,0,0,0,0,0,0,105,86,2,197,76,0,133,54,32,149,153,73,35,001,003202,2017
"Census Tract 18, Bernalillo County, New Mexico",0,9,0,0,0,0,0,0,0,0,22,26,18,2,44,27,6,10,0,9,0,0,35,001,001800,2017
"Census Tract 27, Bernalillo County, New Mexico",0,0,7,10,31,0,8,10,8,9,137,66,13,153,0,0,114,40,8,86,63,42,35,001,002700,2017
"Census Tract 34, Bernalillo County, New Mexico",0,11,16,0,0,0,0,0,0,0,34,43,14,90,23,9,23,46,10,48,50,0,35,001,003400,2017
"Census Tract 37.12, Bernalillo County, New Mexico",0,11,11,0,0,0,0,0,0,0,168,62,18,168,74,45,49,32,27,93,38,33,35,001,003712,2017
"Census Tract 37.15, Bernalillo County, New Mexico",0,6,31,0,0,0,0,0,0,0,147,164,61,268,130,72,44,8,0,45,31,15,35,001,003715,2017
"Census Tract 37.23, Bernalillo County, New Mexico",0,19,18,0,0,0,0,0,0,0,183,148,17,361,204,162,101,21,0,94,18,15,35,001,003723,2017
"Census Tract 38.06, Bernalillo County, New Mexico",0,0,0,0,14,0,0,0,0,0,295,65,0,305,38,0,36,10,0,16,4,0,35,001,003806,2017
"Census Tract 43, Bernalillo County, New Mexico",0,45,8,0,0,0,0,10,0,0,118,8,10,41,20,8,169,43,0,142,57,38,35,001,004300,2017
"Census Tract 18.02, Doña Ana County, New Mexico",19,16,0,0,0,0,0,0,0,0,36,9,0,18,4,0,115,108,27,258,57,7,35,013,001802,2017
"Census Tract 47.33, Bernalillo County, New Mexico",0,90,0,0,0,9,0,0,0,0,0,0,0,30,0,15,75,0,0,160,0,30,35,001,004733,2017
"Census Tract 47.34, Bernalillo County, New Mexico",0,95,62,0,0,0,0,0,0,0,0,0,0,1,0,0,119,0,0,104,62,0,35,001,004734,2017
"Census Tract 47.35, Bernalillo County, New Mexico",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,9,87,19,5,35,001,004735,2017
"Census Tract 47.36, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,26,0,9,0,0,35,001,004736,2017
"Census Tract 47.40, Bernalillo County, New Mexico",0,25,26,0,14,0,0,0,0,0,56,14,0,32,13,0,51,14,27,84,76,0,35,001,004740,2017
"Census Tract 47.37, Bernalillo County, New Mexico",0,3,14,0,9,0,0,0,4,0,30,2,0,23,3,4,44,40,0,85,38,0,35,001,004737,2017
"Census Tract 47.38, Bernalillo County, New Mexico",0,93,0,0,0,0,0,0,0,0,48,27,0,0,32,0,55,18,0,143,0,9,35,001,004738,2017
"Census Tract 47.39, Bernalillo County, New Mexico",0,14,0,0,0,0,0,0,0,0,14,0,0,59,33,0,87,40,0,56,15,0,35,001,004739,2017
"Census Tract 47.41, Bernalillo County, New Mexico",0,36,0,0,24,0,0,5,0,44,106,0,11,66,0,16,174,0,0,111,56,68,35,001,004741,2017
"Census Tract 47.42, Bernalillo County, New Mexico",11,11,0,0,17,14,0,15,14,0,121,10,12,140,38,0,74,62,11,72,24,0,35,001,004742,2017
"Census Tract 47.43, Bernalillo County, New Mexico",0,0,12,0,0,0,0,0,15,0,44,21,0,17,19,0,18,18,0,33,45,0,35,001,004743,2017
"Census Tract 47.44, Bernalillo County, New Mexico",0,8,0,0,0,0,0,0,0,0,120,26,0,87,27,0,97,12,0,43,10,0,35,001,004744,2017
"Census Tract 47.45, Bernalillo County, New Mexico",4,0,0,4,0,0,0,5,0,0,98,70,36,125,89,63,36,14,4,61,45,4,35,001,004745,2017
"Census Tract 47.46, Bernalillo County, New Mexico",0,0,15,0,0,0,0,0,0,0,81,76,0,43,97,0,82,48,0,61,33,26,35,001,004746,2017
"Census Tract 47.47, Bernalillo County, New Mexico",0,0,0,0,7,0,0,0,0,0,137,68,7,127,65,16,28,36,8,94,12,7,35,001,004747,2017
"Census Tract 11.02, Chaves County, New Mexico",0,11,15,0,6,0,0,0,0,0,220,100,36,139,42,41,30,53,0,57,15,0,35,005,001102,2017
"Census Tract 10.01, Chaves County, New Mexico",0,18,0,0,0,0,0,0,0,0,218,121,33,261,190,92,35,5,21,61,28,15,35,005,001001,2017
"Census Tract 10.02, Chaves County, New Mexico",0,0,0,0,7,0,0,0,27,0,226,150,38,229,224,80,45,32,0,43,29,17,35,005,001002,2017
"Census Tract 11.01, Chaves County, New Mexico",0,13,0,0,0,17,11,3,0,0,112,25,22,48,6,6,47,43,21,75,31,16,35,005,001101,2017
"Census Tract 9461, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,11,0,35,006,946100,2017
"Census Tract 9747, Cibola County, New Mexico",0,0,0,0,0,37,0,0,0,0,174,111,37,98,45,89,109,17,0,53,24,32,35,006,974700,2017
"Census Tract 3.03, Curry County, New Mexico",0,22,4,0,0,0,0,12,0,0,104,92,2,116,104,36,38,4,0,30,4,0,35,009,000303,2017
"Census Tract 3.04, Curry County, New Mexico",0,63,0,0,0,0,0,0,0,0,218,160,44,268,240,110,37,16,0,63,0,0,35,009,000304,2017
"Census Tract 6.01, Curry County, New Mexico",0,0,0,7,0,0,0,0,0,0,50,33,6,52,34,66,5,0,0,0,0,7,35,009,000601,2017
"Census Tract 6.02, Curry County, New Mexico",0,7,4,0,0,0,0,0,0,0,146,46,7,124,53,18,13,4,0,62,4,0,35,009,000602,2017
"Census Tract 6.03, Curry County, New Mexico",0,11,0,0,0,0,0,0,0,0,94,104,10,112,81,2,83,40,0,52,4,0,35,009,000603,2017
"Census Tract 1.03, Doña Ana County, New Mexico",0,47,8,0,0,0,0,0,0,0,106,52,0,99,44,32,20,16,9,118,26,0,35,013,000103,2017
"Census Tract 1.04, Doña Ana County, New Mexico",0,8,0,0,13,8,0,10,0,0,148,101,26,171,105,73,39,9,17,74,16,22,35,013,000104,2017
"Census Tract 2.01, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,92,59,64,109,80,59,72,81,0,74,53,0,35,013,000201,2017
"Census Tract 2.02, Doña Ana County, New Mexico",0,0,0,0,0,0,0,17,0,0,128,28,14,117,30,16,123,30,16,198,59,15,35,013,000202,2017
"Census Tract 11.03, Doña Ana County, New Mexico",20,0,11,11,0,0,0,0,9,0,166,59,0,112,123,25,39,36,73,38,99,90,35,013,001103,2017
"Census Tract 11.04, Doña Ana County, New Mexico",0,16,0,0,0,0,0,0,0,0,75,47,0,31,19,23,114,42,0,58,12,12,35,013,001104,2017
"Census Tract 12.03, Doña Ana County, New Mexico",0,0,0,0,0,0,0,39,0,0,131,32,19,138,129,0,18,36,0,16,36,20,35,013,001203,2017
"Census Tract 32.01, Bernalillo County, New Mexico",0,45,0,0,0,0,0,0,0,0,46,16,0,42,12,6,64,46,6,129,60,13,35,001,003201,2017
"Census Tract 1.17, Bernalillo County, New Mexico",0,18,0,0,0,0,0,0,0,0,89,36,12,96,55,25,11,18,2,57,28,4,35,001,000117,2017
"Census Tract 1.13, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,79,47,0,106,52,0,63,10,0,31,17,0,35,001,000113,2017
"Census Tract 7.10, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,320,270,26,328,265,233,46,41,35,97,57,0,35,001,000710,2017
"Census Tract 37.31, Bernalillo County, New Mexico",0,0,0,0,0,0,0,3,0,0,148,93,18,143,83,14,34,0,0,36,14,0,35,001,003731,2017
"Census Tract 47.17, Bernalillo County, New Mexico",0,0,0,0,3,0,0,13,0,0,42,25,0,121,75,12,70,35,0,157,21,0,35,001,004717,2017
"Census Tract 1.16, Bernalillo County, New Mexico",0,7,0,0,0,0,5,0,0,0,100,121,21,139,112,41,36,8,0,25,20,0,35,001,000116,2017
"Census Tract 1.18, Bernalillo County, New Mexico",0,0,0,0,0,0,0,7,6,0,133,47,25,65,67,29,0,14,0,12,13,0,35,001,000118,2017
"Census Tract 15, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,15,4,0,29,8,8,10,42,7,61,7,0,35,001,001500,2017
"Census Tract 37.26, Bernalillo County, New Mexico",0,5,0,11,0,0,0,0,0,0,178,59,33,152,80,103,29,0,0,5,12,11,35,001,003726,2017
"Census Tract 47.15, Bernalillo County, New Mexico",0,16,0,0,16,0,0,0,0,0,45,15,0,23,5,5,93,60,25,202,46,6,35,001,004715,2017
"Census Tract 2.06, Bernalillo County, New Mexico",8,13,0,26,27,0,0,0,0,0,45,33,30,166,88,44,39,25,8,73,8,26,35,001,000206,2017
"Census Tract 8.01, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000801,2017
"Census Tract 3, Bernalillo County, New Mexico",0,10,6,5,0,0,0,0,5,0,249,103,71,363,105,40,0,0,0,30,30,21,35,001,000300,2017
"Census Tract 9586.02, Quay County, New Mexico",0,14,0,0,0,0,0,14,0,0,93,53,7,86,22,10,103,28,14,86,39,14,35,037,958602,2017
"Census Tract 9586.01, Quay County, New Mexico",4,36,0,0,0,0,0,0,0,0,61,110,7,137,117,16,68,14,8,82,50,12,35,037,958601,2017
"Census Tract 9, Chaves County, New Mexico",0,13,0,0,0,0,0,0,0,0,100,36,46,96,83,91,66,0,0,24,0,0,35,005,000900,2017
"Census Tract 12, Chaves County, New Mexico",0,0,0,0,0,0,0,0,5,0,64,27,4,88,6,0,4,0,0,0,0,8,35,005,001200,2017
"Census Tract 4, Chaves County, New Mexico",11,19,40,0,25,0,0,10,0,0,42,39,8,104,26,8,19,46,11,124,99,0,35,005,000400,2017
"Census Tract 3, Chaves County, New Mexico",0,6,0,0,0,0,0,12,0,0,259,75,59,291,130,97,47,39,68,63,26,23,35,005,000300,2017
"Census Tract 13, Chaves County, New Mexico",0,5,0,0,0,0,0,0,4,0,8,24,3,15,33,25,60,0,0,65,54,0,35,005,001300,2017
"Census Tract 14, Chaves County, New Mexico",0,21,3,3,0,6,0,0,7,0,62,38,0,36,45,2,26,18,8,37,32,3,35,005,001400,2017
"Census Tract 6, Chaves County, New Mexico",0,17,26,0,0,10,0,0,0,0,39,20,10,39,9,17,137,55,7,127,103,29,35,005,000600,2017
"Census Tract 7, Chaves County, New Mexico",0,16,0,0,8,0,0,8,0,0,52,90,9,124,84,31,106,24,6,82,38,14,35,005,000700,2017
"Census Tract 8, Chaves County, New Mexico",0,0,0,0,0,0,0,13,0,0,57,71,70,92,144,69,141,30,0,84,30,0,35,005,000800,2017
"Census Tract 5, Chaves County, New Mexico",0,21,5,0,0,0,0,0,0,0,9,15,8,24,23,8,13,4,13,53,5,0,35,005,000500,2017
"Census Tract 3, Lea County, New Mexico",0,6,0,5,0,0,0,15,0,0,33,44,0,12,22,8,44,13,9,36,18,43,35,025,000300,2017
"Census Tract 6, Lea County, New Mexico",25,0,23,0,0,0,0,0,0,0,74,103,59,235,157,54,78,64,25,21,87,5,35,025,000600,2017
"Census Tract 9, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,50,46,16,38,53,0,34,28,11,59,0,14,35,025,000900,2017
"Census Tract 8, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,94,57,0,119,35,6,25,0,0,28,20,0,35,025,000800,2017
"Census Tract 10.03, Lea County, New Mexico",0,3,0,12,17,0,0,7,0,0,61,56,54,58,155,10,19,13,0,3,12,12,35,025,001003,2017
"Census Tract 1, Lea County, New Mexico",0,4,0,0,0,0,0,0,0,0,15,6,0,10,24,6,67,55,0,110,0,0,35,025,000100,2017
"Census Tract 4, Lea County, New Mexico",0,27,0,0,0,0,0,0,0,0,8,9,0,16,11,10,60,44,0,91,40,0,35,025,000400,2017
"Census Tract 2, Lea County, New Mexico",0,10,0,0,5,0,0,0,0,0,43,15,0,20,23,0,34,7,0,67,50,0,35,025,000200,2017
"Census Tract 11, Lea County, New Mexico",0,0,0,0,0,0,0,0,9,0,128,50,21,92,53,59,76,13,0,74,0,0,35,025,001100,2017
"Census Tract 5.02, Lea County, New Mexico",2,0,0,0,0,0,0,0,0,0,126,60,20,182,119,59,0,4,2,0,0,0,35,025,000502,2017
"Census Tract 3, Santa Fe County, New Mexico",0,9,0,0,0,5,0,0,0,0,67,45,0,116,30,9,45,20,4,46,6,9,35,049,000300,2017
"Census Tract 11.06, Santa Fe County, New Mexico",8,16,22,7,0,0,0,0,0,9,44,34,0,62,50,15,106,33,8,149,86,63,35,049,001106,2017
"Census Tract 9436, McKinley County, New Mexico",0,0,0,0,0,0,0,2,0,0,5,0,0,10,4,0,0,0,0,2,0,9,35,031,943600,2017
"Census Tract 9452, McKinley County, New Mexico",0,0,0,31,0,0,0,0,0,0,15,0,0,13,0,18,0,58,0,24,20,31,35,031,945200,2017
"Census Tract 9456, McKinley County, New Mexico",39,7,0,0,0,0,0,0,0,0,31,38,41,7,17,18,10,9,39,15,40,0,35,031,945600,2017
"Census Tract 9435, McKinley County, New Mexico",0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,35,031,943500,2017
"Census Tract 9438, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,5,9,0,10,3,0,29,0,0,0,0,0,35,031,943800,2017
"Census Tract 107.02, Sandoval County, New Mexico",0,19,0,0,0,0,0,0,0,0,444,182,30,476,248,18,46,0,0,102,40,0,35,043,010702,2017
"Census Tract 107.05, Sandoval County, New Mexico",18,16,0,0,0,0,0,0,0,0,197,105,11,184,92,30,76,0,42,43,0,0,35,043,010705,2017
"Census Tract 12.04, Doña Ana County, New Mexico",0,0,0,0,28,0,0,0,0,0,419,60,0,348,101,70,60,23,0,36,25,0,35,013,001204,2017
"Census Tract 12.05, Doña Ana County, New Mexico",0,16,13,0,0,0,0,14,0,0,205,164,80,206,264,222,17,16,0,37,19,14,35,013,001205,2017
"Census Tract 13.04, Doña Ana County, New Mexico",0,28,0,18,0,0,0,0,0,0,89,29,0,113,57,0,118,39,31,227,14,34,35,013,001304,2017
"Census Tract 13.05, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,70,24,0,52,9,0,80,19,0,101,39,11,35,013,001305,2017
"Census Tract 13.06, Doña Ana County, New Mexico",0,19,0,0,0,0,0,0,30,0,310,206,43,456,70,4,37,4,4,41,59,5,35,013,001306,2017
"Census Tract 13.07, Doña Ana County, New Mexico",0,62,0,0,0,0,0,0,0,0,93,139,0,96,113,0,222,24,0,186,61,0,35,013,001307,2017
"Census Tract 17.06, Doña Ana County, New Mexico",0,2,0,0,0,0,0,0,0,0,0,8,0,9,9,0,113,83,56,136,91,55,35,013,001706,2017
"Census Tract 17.07, Doña Ana County, New Mexico",0,30,21,10,0,0,0,0,0,0,0,0,0,0,0,0,99,70,7,151,161,19,35,013,001707,2017
"Census Tract 18.05, Doña Ana County, New Mexico",0,21,0,0,0,0,0,0,0,0,0,4,0,13,0,0,176,85,32,112,129,25,35,013,001805,2017
"Census Tract 18.06, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,194,21,0,103,39,0,35,013,001806,2017
"Census Tract 9641, Grant County, New Mexico",0,0,0,0,0,0,0,16,0,0,163,123,15,128,79,69,50,48,0,100,0,0,35,017,964100,2017
"Census Tract 9642, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,144,133,21,126,66,45,7,0,0,0,0,0,35,017,964200,2017
"Census Tract 9643, Grant County, New Mexico",0,10,0,4,0,0,0,0,0,0,374,62,18,353,72,37,79,14,34,10,92,36,35,017,964300,2017
"Census Tract 9644, Grant County, New Mexico",0,0,10,0,25,0,0,6,0,0,156,64,1,150,41,5,107,27,0,202,70,32,35,017,964400,2017
"Census Tract 9645, Grant County, New Mexico",0,0,0,10,0,0,0,0,0,0,53,24,26,38,64,75,78,106,24,76,85,59,35,017,964500,2017
"Census Tract 9646, Grant County, New Mexico",10,25,0,0,0,0,0,0,0,0,111,7,0,54,16,9,115,33,38,136,103,65,35,017,964600,2017
"Census Tract 9647, Grant County, New Mexico",0,16,0,0,0,0,0,0,0,0,306,220,51,295,239,73,150,60,2,146,25,22,35,017,964700,2017
"Census Tract 9648, Grant County, New Mexico",0,0,0,4,0,0,0,0,4,0,101,51,14,97,38,4,30,62,37,63,19,30,35,017,964800,2017
"Census Tract 9700, Hidalgo County, New Mexico",0,0,0,0,0,0,0,0,0,0,104,102,0,98,25,17,8,0,0,8,0,4,35,023,970000,2017
"Census Tract 9702, Hidalgo County, New Mexico",0,4,4,6,0,0,0,8,0,0,56,0,0,38,6,46,44,81,42,96,95,22,35,023,970200,2017
"Census Tract 5.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,143,39,41,104,50,74,31,14,0,0,0,0,35,025,000503,2017
"Census Tract 5.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,111,46,13,117,60,46,10,0,0,11,12,0,35,025,000504,2017
"Census Tract 7.01, Lea County, New Mexico",0,8,0,0,0,0,0,0,0,0,15,32,0,10,14,8,25,0,0,8,0,0,35,025,000701,2017
"Census Tract 7.02, Lea County, New Mexico",4,18,0,0,0,0,0,0,0,0,75,22,0,40,7,17,10,33,4,30,22,4,35,025,000702,2017
"Census Tract 7.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,8,0,74,40,28,63,25,0,0,0,0,0,21,0,35,025,000703,2017
"Census Tract 7.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,105,8,10,97,56,0,51,0,0,0,0,0,35,025,000704,2017
"Census Tract 10.04, Lea County, New Mexico",0,18,0,0,0,0,0,0,0,0,12,25,8,59,73,35,43,10,0,74,10,0,35,025,001004,2017
"Census Tract 10.05, Lea County, New Mexico",0,35,12,0,0,0,0,0,0,0,59,15,0,94,0,14,49,31,0,101,40,14,35,025,001005,2017
"Census Tract 9602, Lincoln County, New Mexico",2,0,0,0,4,0,0,0,3,0,96,48,15,115,26,28,19,26,2,30,28,21,35,027,960200,2017
"Census Tract 9603, Lincoln County, New Mexico",0,5,0,0,0,0,0,0,0,0,257,132,46,216,168,14,16,0,0,24,28,0,35,027,960300,2017
"Census Tract 9604, Lincoln County, New Mexico",0,0,10,0,0,0,0,6,0,0,456,161,56,517,111,24,79,41,0,90,38,17,35,027,960400,2017
"Census Tract 9606, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,408,234,81,468,410,60,58,71,46,44,0,0,35,027,960600,2017
"Census Tract 9608, Lincoln County, New Mexico",0,0,20,0,0,0,0,0,0,0,48,62,9,41,19,11,30,0,0,64,27,7,35,027,960800,2017
"Census Tract 9405, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,031,940500,2017
"Census Tract 9439.01, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,20,0,8,25,0,35,031,943901,2017
"Census Tract 9439.02, McKinley County, New Mexico",0,0,23,0,0,0,0,0,0,0,23,0,0,21,23,0,3,0,0,0,23,0,35,031,943902,2017
"Census Tract 9440, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,3,0,0,1,0,0,35,031,944000,2017
"Census Tract 9731, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,18,0,0,52,44,14,0,17,0,0,0,0,35,031,973100,2017
"Census Tract 3.03, Otero County, New Mexico",12,0,0,0,0,0,0,0,0,0,79,43,9,76,57,10,28,19,26,32,0,30,35,035,000303,2017
"Census Tract 3.04, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,86,33,47,120,105,108,17,0,0,10,4,4,35,035,000304,2017
"Census Tract 3.05, Otero County, New Mexico",0,12,14,0,0,0,0,0,0,0,137,109,8,51,109,26,63,19,0,34,14,3,35,035,000305,2017
"Census Tract 3.06, Otero County, New Mexico",0,5,0,0,0,0,0,12,0,0,146,106,0,201,99,30,8,0,0,48,0,0,35,035,000306,2017
"Census Tract 9.01, Otero County, New Mexico",0,7,0,0,0,0,6,0,0,0,250,89,8,346,100,35,6,3,3,7,2,7,35,035,000901,2017
"Census Tract 9.02, Otero County, New Mexico",0,0,41,0,0,0,0,0,0,0,165,55,37,111,28,0,167,74,0,169,101,0,35,035,000902,2017
"Census Tract 107.03, Sandoval County, New Mexico",0,22,26,0,18,0,0,0,0,0,278,99,67,331,53,16,151,24,0,169,42,0,35,043,010703,2017
"Census Tract 9402, Sandoval County, New Mexico",0,0,0,0,11,4,0,7,3,0,4,0,0,16,0,0,17,8,0,7,6,0,35,043,940200,2017
"Census Tract 9403, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,940300,2017
"Census Tract 9409, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,043,940900,2017
"Census Tract 6.03, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,122,78,71,137,156,51,0,0,0,8,0,0,35,035,000603,2017
"Census Tract 6.01, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,18,0,6,18,0,0,0,0,0,0,0,0,35,035,000601,2017
"Census Tract 2, Otero County, New Mexico",0,9,3,0,0,0,0,0,0,0,80,33,5,23,20,6,16,0,9,18,48,5,35,035,000200,2017
"Census Tract 1, Otero County, New Mexico",0,24,0,0,0,0,0,0,0,0,21,18,0,8,0,11,39,25,0,94,6,0,35,035,000100,2017
"Census Tract 4.01, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,225,151,98,180,180,74,85,22,2,28,53,32,35,035,000401,2017
"Census Tract 4.02, Otero County, New Mexico",25,0,0,20,8,0,0,0,0,0,340,72,32,334,120,0,36,0,25,44,66,45,35,035,000402,2017
"Census Tract 5, Otero County, New Mexico",0,52,58,0,0,0,15,4,0,0,108,117,0,75,38,20,17,98,0,81,58,26,35,035,000500,2017
"Census Tract 6.02, Otero County, New Mexico",0,0,0,0,12,9,0,0,0,0,133,124,20,111,79,19,18,0,0,17,0,0,35,035,000602,2017
"Census Tract 7, Otero County, New Mexico",74,6,0,0,16,0,0,0,0,0,269,152,20,262,221,74,103,42,74,129,32,20,35,035,000700,2017
"Census Tract 9742.01, Cibola County, New Mexico",0,32,10,0,0,0,11,0,12,0,127,36,0,96,58,10,59,50,11,89,22,9,35,006,974201,2017
"Census Tract 9415, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,35,006,941500,2017
"Census Tract 9744, Cibola County, New Mexico",0,5,30,0,6,0,0,0,0,0,61,58,0,150,72,0,87,43,0,90,62,43,35,006,974400,2017
"Census Tract 9458, Cibola County, New Mexico",0,0,6,0,5,0,0,0,0,0,31,0,0,19,0,0,3,0,0,2,6,0,35,006,945800,2017
"Census Tract 9742.02, Cibola County, New Mexico",0,0,0,0,0,0,0,7,0,0,14,36,0,70,21,9,76,65,10,129,86,0,35,006,974202,2017
"Census Tract 9601, De Baca County, New Mexico",0,22,7,7,9,0,0,0,0,0,71,23,3,44,29,11,43,15,41,72,13,12,35,011,960100,2017
"Census Tract 9616, Guadalupe County, New Mexico",5,6,0,6,0,0,0,0,0,0,64,104,0,84,17,9,195,161,53,132,166,47,35,019,961600,2017
"Census Tract 5, Luna County, New Mexico",0,0,8,0,0,0,0,0,0,0,166,77,10,140,97,19,165,25,59,83,41,13,35,029,000500,2017
"Census Tract 1, Luna County, New Mexico",0,35,0,11,0,0,0,0,0,0,256,65,113,221,137,70,17,71,13,159,13,11,35,029,000100,2017
"Census Tract 6, Luna County, New Mexico",0,25,8,0,0,0,0,0,0,0,23,20,0,21,0,0,72,47,0,80,80,16,35,029,000600,2017
"Census Tract 3, Luna County, New Mexico",0,14,4,0,0,0,0,0,0,0,27,127,6,56,100,42,73,19,14,51,69,20,35,029,000300,2017
"Census Tract 2, Luna County, New Mexico",0,23,9,0,0,0,0,0,0,0,80,130,18,84,186,0,51,32,8,89,78,11,35,029,000200,2017
"Census Tract 4, Luna County, New Mexico",0,0,0,0,0,0,0,0,0,0,185,99,25,283,40,23,148,75,11,121,30,27,35,029,000400,2017
"Census Tract 9453, McKinley County, New Mexico",9,11,12,0,18,0,0,13,0,0,11,0,0,23,8,0,104,6,9,77,12,25,35,031,945300,2017
"Census Tract 9454, McKinley County, New Mexico",0,26,29,0,0,0,0,0,0,0,12,19,0,9,9,18,52,16,6,47,56,10,35,031,945400,2017
"Census Tract 9455, McKinley County, New Mexico",0,27,0,0,31,0,0,32,0,0,267,86,42,280,107,17,113,4,0,101,21,0,35,031,945500,2017
"Census Tract 9460, McKinley County, New Mexico",0,14,0,0,3,0,0,8,0,0,59,8,5,47,8,8,0,23,0,14,14,0,35,031,946000,2017
"Census Tract 9437, McKinley County, New Mexico",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943700,2017
"Census Tract 9457, McKinley County, New Mexico",0,7,0,0,0,0,0,0,0,0,0,16,0,0,13,0,0,0,0,7,0,0,35,031,945700,2017
