NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 10.01, Santa Fe County, New Mexico",30,18,13,26,22,0,0,0,24,0,140,65,22,141,67,99,40,45,58,40,86,30,35,049,001001,2018
"Census Tract 11.02, Santa Fe County, New Mexico",5,14,0,0,0,6,0,6,3,0,200,72,59,187,125,95,58,9,13,27,21,16,35,049,001102,2018
"Census Tract 12.02, Santa Fe County, New Mexico",0,0,0,0,0,0,8,0,0,0,84,0,5,61,95,20,108,80,8,103,67,0,35,049,001202,2018
"Census Tract 7, Santa Fe County, New Mexico",0,21,8,0,37,0,0,8,0,0,120,8,0,72,33,26,70,53,8,45,50,22,35,049,000700,2018
"Census Tract 9704.04, Valencia County, New Mexico",0,34,0,0,0,0,0,0,0,0,101,40,0,121,44,0,171,54,9,223,54,10,35,061,970404,2018
"Census Tract 9704.05, Valencia County, New Mexico",0,12,0,13,0,0,0,6,0,0,83,101,1,124,52,49,30,35,0,65,28,23,35,061,970405,2018
"Census Tract 9624.01, Sierra County, New Mexico",0,0,0,0,0,0,0,0,0,0,287,246,43,213,226,62,32,30,0,34,47,0,35,051,962401,2018
"Census Tract 9400, Socorro County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,053,940000,2018
"Census Tract 9713, Valencia County, New Mexico",0,6,0,0,0,0,0,0,0,0,58,53,0,89,31,0,20,6,6,11,7,4,35,061,971300,2018
"Census Tract 9714, Valencia County, New Mexico",0,15,12,0,0,0,0,0,0,0,103,25,30,87,56,28,20,39,25,48,38,0,35,061,971400,2018
"Census Tract 7.08, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,120,71,10,117,58,17,84,15,2,49,10,0,35,045,000708,2018
"Census Tract 9, San Juan County, New Mexico",0,4,0,0,0,0,0,3,0,0,55,24,4,74,11,23,26,7,0,11,4,0,35,045,000900,2018
"Census Tract 9428.01, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,35,045,942801,2018
"Census Tract 9428.02, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,35,045,942802,2018
"Census Tract 9428.03, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,942803,2018
"Census Tract 9432.01, San Juan County, New Mexico",0,33,0,0,0,0,2,0,0,0,20,39,0,19,0,15,18,0,0,33,0,7,35,045,943201,2018
"Census Tract 9433, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,91,25,26,88,35,25,7,0,0,0,0,0,35,045,943300,2018
"Census Tract 11.07, Santa Fe County, New Mexico",0,50,13,0,0,0,0,7,0,0,242,85,0,176,111,27,50,56,0,179,105,52,35,049,001107,2018
"Census Tract 103.04, Santa Fe County, New Mexico",0,0,16,0,0,0,0,0,0,0,306,143,8,336,86,35,193,8,0,74,23,0,35,049,010304,2018
"Census Tract 10.02, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,8,99,10,22,53,63,36,80,8,11,87,87,18,35,049,001002,2018
"Census Tract 104, Santa Fe County, New Mexico",0,9,8,0,0,7,0,0,0,0,306,120,31,287,135,57,35,11,18,29,24,0,35,049,010400,2018
"Census Tract 11.03, Santa Fe County, New Mexico",0,9,7,0,0,0,0,0,0,0,50,5,0,81,10,10,36,20,0,81,29,8,35,049,001103,2018
"Census Tract 6, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,102,29,16,159,96,8,34,6,7,15,25,20,35,049,000600,2018
"Census Tract 1, Harding County, New Mexico",0,0,2,0,2,0,0,0,2,0,57,27,9,20,10,4,14,9,3,6,13,2,35,021,000100,2018
"Census Tract 9552, Mora County, New Mexico",41,107,130,0,0,0,0,0,0,0,45,21,15,221,29,24,242,92,41,194,221,5,35,033,955200,2018
"Census Tract 13.04, Santa Fe County, New Mexico",2,2,0,0,0,0,0,0,0,0,10,3,0,10,5,4,17,3,12,28,13,0,35,049,001304,2018
"Census Tract 9577, San Miguel County, New Mexico",0,77,63,0,0,0,0,0,0,0,10,0,9,15,0,0,96,47,0,95,81,0,35,047,957700,2018
"Census Tract 9575, San Miguel County, New Mexico",36,191,61,11,15,16,0,36,0,0,91,74,0,139,112,0,276,101,47,283,71,23,35,047,957500,2018
"Census Tract 9576, San Miguel County, New Mexico",0,79,87,38,0,0,0,0,0,0,182,129,0,214,31,0,203,93,0,166,194,87,35,047,957600,2018
"Census Tract 9578, San Miguel County, New Mexico",109,68,52,17,0,6,0,0,0,10,157,31,0,74,57,16,84,68,109,143,104,58,35,047,957800,2018
"Census Tract 9703.02, Valencia County, New Mexico",0,7,13,0,0,0,0,0,0,0,84,19,17,85,47,0,53,20,0,65,0,0,35,061,970302,2018
"Census Tract 9704.01, Valencia County, New Mexico",0,30,0,0,0,8,0,15,0,10,115,0,15,113,22,0,165,73,8,179,31,20,35,061,970401,2018
"Census Tract 102.03, Santa Fe County, New Mexico",0,0,16,0,0,0,0,0,0,0,106,35,5,71,12,18,28,0,0,36,59,0,35,049,010203,2018
"Census Tract 102.04, Santa Fe County, New Mexico",0,21,0,0,0,0,0,0,27,0,343,149,19,365,56,11,22,9,0,40,0,0,35,049,010204,2018
"Census Tract 103.09, Santa Fe County, New Mexico",0,4,0,0,7,0,0,0,0,0,136,67,12,207,34,12,38,6,0,23,5,25,35,049,010309,2018
"Census Tract 103.10, Santa Fe County, New Mexico",0,0,0,0,10,0,0,0,0,0,56,25,42,89,21,25,28,0,0,15,0,0,35,049,010310,2018
"Census Tract 103.11, Santa Fe County, New Mexico",0,9,0,0,0,7,0,33,0,0,175,120,15,248,89,36,51,0,0,18,7,29,35,049,010311,2018
"Census Tract 103.12, Santa Fe County, New Mexico",0,5,0,0,0,0,0,0,0,0,175,67,0,246,78,0,32,0,0,21,0,0,35,049,010312,2018
"Census Tract 103.14, Santa Fe County, New Mexico",0,10,0,0,0,0,0,7,4,0,97,24,5,94,19,7,27,19,0,71,0,0,35,049,010314,2018
"Census Tract 103.15, Santa Fe County, New Mexico",0,1,0,2,0,0,0,0,6,0,118,43,16,266,40,48,23,0,8,55,12,9,35,049,010315,2018
"Census Tract 103.16, Santa Fe County, New Mexico",0,0,0,8,11,0,7,6,0,0,104,21,7,97,40,20,36,14,20,52,20,14,35,049,010316,2018
"Census Tract 106.01, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,206,59,45,325,145,32,37,55,0,70,37,0,35,049,010601,2018
"Census Tract 106.02, Santa Fe County, New Mexico",0,8,0,0,10,0,0,7,0,0,373,133,65,368,121,29,58,0,0,17,0,0,35,049,010602,2018
"Census Tract 106.03, Santa Fe County, New Mexico",0,0,0,0,4,0,0,17,0,0,156,32,9,94,20,17,24,0,0,47,0,0,35,049,010603,2018
"Census Tract 109, Santa Fe County, New Mexico",0,16,0,0,0,0,22,8,0,0,209,85,8,213,77,0,51,22,0,49,23,0,35,049,010900,2018
"Census Tract 9404, Santa Fe County, New Mexico",0,5,0,0,0,0,0,0,0,0,57,9,17,30,16,4,17,6,0,10,1,0,35,049,940400,2018
"Census Tract 9405, Santa Fe County, New Mexico",2,17,9,6,6,1,0,0,3,0,7,13,1,33,16,3,80,28,8,56,29,20,35,049,940500,2018
"Census Tract 9406, Santa Fe County, New Mexico",1,19,14,10,7,5,0,15,8,2,65,17,9,69,23,15,87,49,24,75,52,31,35,049,940600,2018
"Census Tract 9409, Santa Fe County, New Mexico",10,67,31,19,4,0,0,4,0,0,23,8,6,41,8,3,103,73,22,142,63,28,35,049,940900,2018
"Census Tract 9800, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,049,980000,2018
"Census Tract 9622, Sierra County, New Mexico",0,32,14,0,25,16,0,0,0,0,197,162,20,303,90,28,34,41,0,97,18,5,35,051,962200,2018
"Census Tract 9623, Sierra County, New Mexico",0,13,4,0,0,0,0,9,0,0,246,60,46,197,104,97,25,34,4,39,17,11,35,051,962300,2018
"Census Tract 9624.02, Sierra County, New Mexico",0,18,0,0,0,0,0,64,0,34,148,152,24,142,70,11,56,17,0,18,23,0,35,051,962402,2018
"Census Tract 9400, Taos County, New Mexico",2,19,12,2,0,0,2,14,0,0,5,5,1,9,4,3,94,77,21,96,80,30,35,055,940000,2018
"Census Tract 9401, Taos County, New Mexico",0,28,9,0,0,0,0,8,0,0,356,47,29,617,101,47,99,103,17,182,89,33,35,055,940100,2018
"Census Tract 9636, Torrance County, New Mexico",0,8,0,0,25,0,0,29,4,0,269,177,21,328,202,0,131,42,20,72,115,0,35,057,963600,2018
"Census Tract 9502, Union County, New Mexico",0,0,0,5,0,0,0,6,8,0,128,72,37,161,99,62,54,39,6,68,48,16,35,059,950200,2018
"Census Tract 1.07, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,195,106,9,197,45,45,46,18,0,25,17,0,35,001,000107,2018
"Census Tract 1.12, Bernalillo County, New Mexico",0,0,16,0,0,0,0,0,0,0,121,69,0,105,108,10,0,0,5,4,29,0,35,001,000112,2018
"Census Tract 2.03, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,55,26,16,81,33,23,8,0,6,8,0,0,35,001,000203,2018
"Census Tract 4.02, Bernalillo County, New Mexico",0,13,0,0,0,0,0,0,0,0,94,40,53,104,105,81,11,23,0,51,31,10,35,001,000402,2018
"Census Tract 7.04, Bernalillo County, New Mexico",0,0,0,0,0,11,0,11,9,0,67,40,5,62,47,6,42,74,8,14,34,21,35,001,000704,2018
"Census Tract 7.12, Bernalillo County, New Mexico",0,0,6,0,0,0,0,5,6,0,104,22,0,120,36,55,57,24,0,64,55,7,35,001,000712,2018
"Census Tract 7.13, Bernalillo County, New Mexico",0,0,29,78,0,0,0,24,0,0,111,64,16,220,58,108,105,43,0,47,55,107,35,001,000713,2018
"Census Tract 1.15, Bernalillo County, New Mexico",0,0,0,0,0,0,0,10,7,0,57,81,16,108,107,39,55,32,0,40,8,0,35,001,000115,2018
"Census Tract 1.22, Bernalillo County, New Mexico",0,0,9,0,0,0,0,19,0,0,156,183,30,233,120,45,66,29,0,42,18,0,35,001,000122,2018
"Census Tract 1.24, Bernalillo County, New Mexico",7,9,7,0,0,0,0,0,0,6,148,25,12,158,71,58,20,13,11,47,16,6,35,001,000124,2018
"Census Tract 7.14, Bernalillo County, New Mexico",0,0,0,0,0,0,7,0,7,0,97,36,9,84,77,7,70,17,22,31,35,8,35,001,000714,2018
"Census Tract 11.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,141,0,0,106,29,35,0,14,0,26,13,0,35,001,001102,2018
"Census Tract 14, Bernalillo County, New Mexico",0,0,9,0,0,0,0,0,0,0,19,9,0,10,0,0,49,20,0,78,62,47,35,001,001400,2018
"Census Tract 1.29, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,27,0,130,37,14,331,133,47,30,0,0,72,41,0,35,001,000129,2018
"Census Tract 4.01, Bernalillo County, New Mexico",0,0,0,0,26,0,0,10,0,0,210,32,12,226,81,27,23,23,0,34,21,4,35,001,000401,2018
"Census Tract 2.08, Bernalillo County, New Mexico",0,26,24,0,0,0,0,8,0,0,40,15,12,63,29,17,28,13,0,75,41,0,35,001,000208,2018
"Census Tract 1.19, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,92,10,41,84,37,33,19,11,13,9,14,10,35,001,000119,2018
"Census Tract 1.20, Bernalillo County, New Mexico",0,4,11,0,0,0,0,0,0,0,62,32,7,136,41,25,20,14,0,22,11,8,35,001,000120,2018
"Census Tract 2.05, Bernalillo County, New Mexico",0,15,7,7,27,0,0,0,0,0,57,51,22,25,39,25,60,49,0,63,56,7,35,001,000205,2018
"Census Tract 6.04, Bernalillo County, New Mexico",0,18,28,7,9,9,0,9,7,0,85,85,21,49,45,68,77,25,8,42,42,7,35,001,000604,2018
"Census Tract 21, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,46,20,0,16,10,16,18,0,0,0,0,0,35,001,002100,2018
"Census Tract 23, Bernalillo County, New Mexico",0,49,43,0,0,4,0,0,0,0,107,18,0,80,67,0,143,169,18,325,199,63,35,001,002300,2018
"Census Tract 26, Bernalillo County, New Mexico",0,12,0,0,0,0,0,11,0,0,52,16,0,4,32,0,21,9,16,55,16,0,35,001,002600,2018
"Census Tract 37.14, Bernalillo County, New Mexico",0,0,0,0,8,0,0,0,0,0,94,102,39,260,92,65,79,16,0,48,13,22,35,001,003714,2018
"Census Tract 37.19, Bernalillo County, New Mexico",15,65,0,15,0,0,2,0,17,0,244,181,131,368,258,187,46,0,17,95,23,21,35,001,003719,2018
"Census Tract 44.01, Bernalillo County, New Mexico",0,32,0,0,0,0,0,0,0,0,61,0,0,61,0,0,49,67,41,140,156,39,35,001,004401,2018
"Census Tract 47.12, Bernalillo County, New Mexico",0,123,0,0,0,0,0,0,0,0,48,0,0,56,0,0,57,0,0,145,36,0,35,001,004712,2018
"Census Tract 47.29, Bernalillo County, New Mexico",0,0,0,0,9,0,0,9,8,0,126,51,12,152,83,11,63,32,12,131,12,0,35,001,004729,2018
"Census Tract 32.02, Bernalillo County, New Mexico",0,16,0,34,0,0,0,0,0,0,31,95,2,96,76,0,199,19,29,171,121,119,35,001,003202,2018
"Census Tract 18, Bernalillo County, New Mexico",0,16,0,0,0,0,0,0,0,0,9,9,22,12,33,31,10,13,0,16,0,4,35,001,001800,2018
"Census Tract 27, Bernalillo County, New Mexico",0,0,7,23,27,0,7,8,6,9,142,52,3,90,0,15,85,29,7,63,47,55,35,001,002700,2018
"Census Tract 34, Bernalillo County, New Mexico",0,18,14,0,0,0,7,0,0,0,40,33,8,79,10,0,20,43,16,56,36,17,35,001,003400,2018
"Census Tract 37.12, Bernalillo County, New Mexico",0,0,11,0,0,0,0,0,0,0,106,136,34,231,90,48,59,37,15,96,77,36,35,001,003712,2018
"Census Tract 37.15, Bernalillo County, New Mexico",0,6,33,0,0,7,0,0,6,0,147,235,43,321,123,61,45,15,0,47,47,29,35,001,003715,2018
"Census Tract 37.23, Bernalillo County, New Mexico",0,17,19,0,0,0,0,0,0,0,205,153,28,403,184,102,133,90,0,121,19,15,35,001,003723,2018
"Census Tract 6.03, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,105,90,43,140,118,48,0,0,0,3,0,0,35,035,000603,2018
"Census Tract 6.01, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,35,035,000601,2018
"Census Tract 2, Otero County, New Mexico",0,10,1,0,0,0,0,0,0,0,62,41,4,21,23,24,13,22,5,25,36,8,35,035,000200,2018
"Census Tract 1, Otero County, New Mexico",0,15,0,0,0,0,0,0,0,0,15,16,0,14,0,8,52,6,17,94,0,0,35,035,000100,2018
"Census Tract 4.01, Otero County, New Mexico",0,0,0,0,20,0,0,0,0,0,207,107,75,236,194,63,98,24,3,51,93,28,35,035,000401,2018
"Census Tract 4.02, Otero County, New Mexico",23,0,0,22,13,13,0,0,0,0,350,112,79,257,129,67,21,0,23,28,68,39,35,035,000402,2018
"Census Tract 5, Otero County, New Mexico",0,0,103,0,0,0,0,7,0,0,105,109,0,101,45,13,0,151,0,41,103,0,35,035,000500,2018
"Census Tract 6.02, Otero County, New Mexico",0,0,0,0,20,14,0,0,0,0,132,104,17,151,40,20,17,0,0,16,0,0,35,035,000602,2018
"Census Tract 7, Otero County, New Mexico",56,0,0,0,18,0,0,0,0,0,324,219,20,233,265,70,116,25,56,114,37,0,35,035,000700,2018
"Census Tract 9702, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,186,93,59,144,121,9,82,8,12,22,28,0,35,061,970200,2018
"Census Tract 9711, Valencia County, New Mexico",0,0,0,0,6,0,0,0,0,7,38,5,5,43,24,12,40,0,0,37,2,19,35,061,971100,2018
"Census Tract 9709.01, Valencia County, New Mexico",0,0,15,0,0,0,0,7,0,0,72,0,22,56,31,17,168,31,14,230,44,41,35,061,970901,2018
"Census Tract 9709.02, Valencia County, New Mexico",0,12,0,0,0,0,0,0,0,0,73,10,0,87,30,11,50,54,0,48,74,0,35,061,970902,2018
"Census Tract 9701.02, Valencia County, New Mexico",0,50,0,0,0,0,0,0,0,0,149,43,43,207,142,0,173,32,0,103,64,0,35,061,970102,2018
"Census Tract 9707, Valencia County, New Mexico",0,0,24,0,0,0,0,0,31,0,189,57,28,198,112,0,255,0,27,79,28,68,35,061,970700,2018
"Census Tract 9703.01, Valencia County, New Mexico",0,110,11,21,0,0,0,0,0,0,59,51,40,93,54,40,32,34,0,180,11,21,35,061,970301,2018
"Census Tract 9701.01, Valencia County, New Mexico",0,5,0,0,18,0,0,8,0,0,52,29,6,42,25,22,56,0,0,77,21,0,35,061,970101,2018
"Census Tract 9703.03, Valencia County, New Mexico",0,34,15,0,26,0,0,0,0,0,114,124,0,234,124,20,160,103,8,126,190,36,35,061,970303,2018
"Census Tract 9710, Valencia County, New Mexico",0,0,20,0,0,0,0,0,0,0,206,124,76,241,153,21,56,79,56,43,81,46,35,061,971000,2018
"Census Tract 9403, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,6,0,35,061,940300,2018
"Census Tract 9708, Valencia County, New Mexico",0,39,7,0,0,0,0,0,0,0,248,0,28,62,28,0,66,170,46,231,87,125,35,061,970800,2018
"Census Tract 9632.01, Torrance County, New Mexico",0,0,0,0,38,0,0,0,0,0,132,56,14,163,50,0,63,0,0,99,0,0,35,057,963201,2018
"Census Tract 9632.02, Torrance County, New Mexico",0,7,0,0,0,0,0,0,0,0,154,31,20,65,31,12,73,22,0,42,44,0,35,057,963202,2018
"Census Tract 6.03, Bernalillo County, New Mexico",0,51,0,0,0,0,0,0,0,0,37,31,0,23,53,0,51,0,0,126,0,0,35,001,000603,2018
"Census Tract 7.08, Bernalillo County, New Mexico",0,12,36,0,0,0,0,0,14,14,135,84,53,202,132,38,53,34,0,71,74,14,35,001,000708,2018
"Census Tract 9.03, Bernalillo County, New Mexico",0,0,14,15,0,0,0,0,0,0,141,0,0,124,17,0,0,0,0,69,28,15,35,001,000903,2018
"Census Tract 12, Bernalillo County, New Mexico",0,10,0,0,69,0,0,0,0,0,40,13,0,55,13,0,95,20,26,52,46,53,35,001,001200,2018
"Census Tract 19, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,3,0,62,16,8,58,21,4,28,8,0,0,16,0,35,001,001900,2018
"Census Tract 24.02, Bernalillo County, New Mexico",0,38,0,1,0,0,0,0,20,0,0,14,0,68,27,0,161,70,0,132,253,1,35,001,002402,2018
"Census Tract 37.24, Bernalillo County, New Mexico",0,0,0,0,0,0,0,8,9,0,209,53,9,168,135,43,100,8,7,35,35,25,35,001,003724,2018
"Census Tract 37.25, Bernalillo County, New Mexico",0,48,72,0,17,0,15,16,0,0,99,33,0,169,72,38,159,27,20,151,141,24,35,001,003725,2018
"Census Tract 37.29, Bernalillo County, New Mexico",0,11,0,0,0,0,0,0,0,0,121,65,0,122,49,0,16,14,0,43,0,0,35,001,003729,2018
"Census Tract 45.02, Bernalillo County, New Mexico",0,16,21,0,0,0,0,0,0,0,41,30,27,55,9,23,134,41,21,225,77,21,35,001,004502,2018
"Census Tract 46.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,47,98,10,79,56,9,158,11,8,32,86,43,35,001,004602,2018
"Census Tract 46.03, Bernalillo County, New Mexico",0,34,33,0,0,0,0,0,0,0,95,28,0,113,10,9,72,102,8,170,72,25,35,001,004603,2018
"Census Tract 47.16, Bernalillo County, New Mexico",0,11,30,0,0,0,0,0,8,0,26,15,35,41,47,20,54,9,0,34,38,0,35,001,004716,2018
"Census Tract 47.22, Bernalillo County, New Mexico",0,15,0,0,0,0,0,0,0,0,102,51,0,179,75,0,59,57,0,96,49,0,35,001,004722,2018
"Census Tract 47.24, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,108,19,13,78,30,55,76,0,25,36,8,0,35,001,004724,2018
"Census Tract 47.27, Bernalillo County, New Mexico",6,4,0,0,0,0,0,0,0,0,62,21,0,37,43,15,44,8,6,55,11,6,35,001,004727,2018
"Census Tract 9.04, Bernalillo County, New Mexico",0,28,0,0,10,0,0,6,0,0,157,77,7,93,28,28,77,0,10,90,19,8,35,001,000904,2018
"Census Tract 11.01, Bernalillo County, New Mexico",0,59,0,0,12,0,0,14,0,0,176,103,45,153,70,29,26,12,24,110,11,30,35,001,001101,2018
"Census Tract 13, Bernalillo County, New Mexico",0,52,17,0,0,0,0,0,0,9,8,10,0,15,9,0,133,60,8,111,94,16,35,001,001300,2018
"Census Tract 20, Bernalillo County, New Mexico",0,0,4,0,0,0,0,15,0,0,33,20,0,27,6,20,20,12,0,77,15,0,35,001,002000,2018
"Census Tract 37.07, Bernalillo County, New Mexico",0,0,0,0,0,0,0,11,13,0,212,111,10,170,140,107,30,0,0,36,10,67,35,001,003707,2018
"Census Tract 37.21, Bernalillo County, New Mexico",0,0,0,0,0,15,0,0,0,0,480,320,34,532,155,67,45,31,0,72,58,20,35,001,003721,2018
"Census Tract 37.30, Bernalillo County, New Mexico",0,0,32,0,0,0,0,0,0,0,164,80,24,196,136,63,50,8,0,32,48,0,35,001,003730,2018
"Census Tract 37.32, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,226,114,0,251,58,0,51,6,0,70,0,0,35,001,003732,2018
"Census Tract 1.26, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,152,38,18,154,76,67,6,7,4,34,10,0,35,001,000126,2018
"Census Tract 2.04, Bernalillo County, New Mexico",0,0,0,19,0,0,0,16,0,0,22,35,68,52,32,5,53,18,12,29,40,29,35,001,000204,2018
"Census Tract 9742.01, Cibola County, New Mexico",13,36,10,10,0,0,16,0,11,0,115,28,0,170,43,14,99,14,29,70,21,20,35,006,974201,2018
"Census Tract 9415, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,35,006,941500,2018
"Census Tract 9641, Grant County, New Mexico",0,0,0,0,0,0,0,10,0,0,109,104,52,182,88,28,49,41,0,91,0,0,35,017,964100,2018
"Census Tract 9642, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,141,170,18,127,90,45,6,0,0,0,0,0,35,017,964200,2018
"Census Tract 9643, Grant County, New Mexico",0,12,0,0,0,0,0,0,0,0,324,59,20,312,112,24,83,42,17,79,85,37,35,017,964300,2018
"Census Tract 9644, Grant County, New Mexico",0,0,10,0,0,0,0,13,0,0,167,47,5,136,29,5,132,74,0,199,98,51,35,017,964400,2018
"Census Tract 9645, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,50,17,39,40,68,68,104,96,31,85,107,39,35,017,964500,2018
"Census Tract 2.07, Bernalillo County, New Mexico",0,37,0,0,0,0,17,0,5,0,94,52,16,91,35,64,49,5,20,105,34,49,35,001,000207,2018
"Census Tract 7.07, Bernalillo County, New Mexico",0,13,0,0,0,47,0,14,0,0,65,29,20,152,82,27,83,95,0,148,13,32,35,001,000707,2018
"Census Tract 16, Bernalillo County, New Mexico",0,0,0,0,7,0,0,0,0,0,38,0,0,6,27,0,27,0,0,27,0,0,35,001,001600,2018
"Census Tract 37.18, Bernalillo County, New Mexico",58,0,0,0,0,0,0,0,0,0,43,43,23,108,101,52,32,12,58,29,11,0,35,001,003718,2018
"Census Tract 9646, Grant County, New Mexico",7,12,0,0,0,0,0,0,0,0,102,28,0,43,24,14,84,36,15,108,82,61,35,017,964600,2018
"Census Tract 9647, Grant County, New Mexico",0,15,0,2,0,0,0,0,0,0,432,192,62,375,201,107,148,70,2,146,23,9,35,017,964700,2018
"Census Tract 9648, Grant County, New Mexico",0,0,0,3,0,0,0,0,4,0,96,39,7,69,39,4,27,48,20,48,29,38,35,017,964800,2018
"Census Tract 9700, Hidalgo County, New Mexico",0,0,0,0,0,0,0,0,0,0,104,92,9,108,31,11,7,13,0,3,0,4,35,023,970000,2018
"Census Tract 9702, Hidalgo County, New Mexico",0,3,10,6,0,0,0,4,0,0,52,0,0,33,0,60,54,67,37,106,96,21,35,023,970200,2018
"Census Tract 5.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,155,44,47,112,42,54,0,12,0,0,0,0,35,025,000503,2018
"Census Tract 5.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,113,50,15,129,56,63,16,0,0,12,0,0,35,025,000504,2018
"Census Tract 7.01, Lea County, New Mexico",0,9,0,0,0,0,0,0,0,0,12,37,0,27,15,6,34,0,0,9,0,0,35,025,000701,2018
"Census Tract 7.02, Lea County, New Mexico",4,5,0,0,0,0,0,0,0,0,69,28,6,56,6,12,6,30,14,29,21,3,35,025,000702,2018
"Census Tract 7.03, Lea County, New Mexico",0,0,0,0,7,0,0,0,8,0,77,30,27,76,24,0,0,0,0,0,10,8,35,025,000703,2018
"Census Tract 7.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,105,0,12,128,27,0,47,0,0,0,0,0,35,025,000704,2018
"Census Tract 10.04, Lea County, New Mexico",0,26,0,0,0,0,0,0,0,0,20,40,21,62,89,33,14,0,0,80,0,0,35,025,001004,2018
"Census Tract 10.05, Lea County, New Mexico",0,33,0,0,0,0,0,0,0,0,47,13,0,56,0,14,70,33,0,116,33,14,35,025,001005,2018
"Census Tract 9602, Lincoln County, New Mexico",0,0,0,0,0,2,0,0,0,0,76,26,14,115,16,25,21,27,0,12,26,18,35,027,960200,2018
"Census Tract 9603, Lincoln County, New Mexico",0,4,0,0,0,0,0,0,0,0,181,158,38,179,170,21,11,0,0,35,30,30,35,027,960300,2018
"Census Tract 9604, Lincoln County, New Mexico",0,0,11,0,0,0,0,5,0,0,407,168,62,510,134,52,47,29,0,89,32,19,35,027,960400,2018
"Census Tract 9405, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,35,031,940500,2018
"Census Tract 9606, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,528,286,72,500,403,38,60,96,69,42,0,0,35,027,960600,2018
"Census Tract 9608, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,82,27,8,69,29,9,43,0,0,83,12,10,35,027,960800,2018
"Census Tract 9439.01, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,8,24,0,35,031,943901,2018
"Census Tract 9439.02, McKinley County, New Mexico",0,0,25,0,0,0,0,0,0,0,31,0,0,27,25,0,5,0,0,0,25,0,35,031,943902,2018
"Census Tract 9440, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,35,031,944000,2018
"Census Tract 9731, McKinley County, New Mexico",0,0,18,0,0,0,0,0,0,0,57,0,0,86,40,2,0,38,0,0,18,0,35,031,973100,2018
"Census Tract 3.03, Otero County, New Mexico",12,0,0,0,0,0,0,0,0,0,52,57,10,109,67,19,23,26,26,16,0,0,35,035,000303,2018
"Census Tract 3.04, Otero County, New Mexico",0,7,0,0,0,0,0,0,0,0,86,67,32,117,87,107,28,0,0,18,4,0,35,035,000304,2018
"Census Tract 3.05, Otero County, New Mexico",0,18,19,0,10,0,0,0,0,0,97,101,8,23,105,25,99,14,0,59,19,8,35,035,000305,2018
