NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 9632.01, Torrance County, New Mexico",0,0,67,0,0,0,0,0,0,0,123,92,14,142,63,8,14,13,0,90,76,0,35,057,963201,2019
"Census Tract 9632.02, Torrance County, New Mexico",0,31,0,0,0,0,0,0,0,0,178,24,26,67,35,18,82,26,0,59,19,0,35,057,963202,2019
"Census Tract 6.03, Bernalillo County, New Mexico",0,67,0,0,0,0,0,0,0,0,28,31,0,13,41,8,41,0,24,137,40,0,35,001,000603,2019
"Census Tract 7.08, Bernalillo County, New Mexico",0,12,46,0,0,0,0,0,15,14,123,79,80,213,129,115,65,37,16,78,92,30,35,001,000708,2019
"Census Tract 9.03, Bernalillo County, New Mexico",0,0,13,16,0,0,0,0,0,0,136,0,18,108,36,17,13,0,0,114,28,16,35,001,000903,2019
"Census Tract 12, Bernalillo County, New Mexico",0,11,0,0,57,0,0,0,0,0,43,14,0,70,14,0,60,21,28,23,17,24,35,001,001200,2019
"Census Tract 19, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,3,0,65,16,8,61,19,4,27,8,0,0,8,0,35,001,001900,2019
"Census Tract 24.02, Bernalillo County, New Mexico",0,25,0,1,15,0,0,0,16,0,0,0,0,93,20,1,209,95,0,232,207,1,35,001,002402,2019
"Census Tract 37.24, Bernalillo County, New Mexico",0,0,0,0,0,0,0,12,8,0,230,81,10,160,166,47,65,18,8,25,39,23,35,001,003724,2019
"Census Tract 37.25, Bernalillo County, New Mexico",0,0,25,0,0,0,25,0,0,0,151,30,0,237,87,40,62,34,25,55,121,48,35,001,003725,2019
"Census Tract 37.29, Bernalillo County, New Mexico",0,10,0,0,0,0,0,0,0,0,109,38,0,93,30,6,18,33,0,53,9,0,35,001,003729,2019
"Census Tract 45.02, Bernalillo County, New Mexico",0,27,20,0,0,0,0,0,0,0,10,21,28,57,11,25,158,34,21,226,113,23,35,001,004502,2019
"Census Tract 46.02, Bernalillo County, New Mexico",0,23,0,0,0,0,0,0,0,0,80,124,15,112,79,15,137,21,14,85,20,69,35,001,004602,2019
"Census Tract 46.03, Bernalillo County, New Mexico",0,16,37,0,0,2,0,9,0,0,82,78,2,121,9,35,65,110,6,185,53,30,35,001,004603,2019
"Census Tract 47.16, Bernalillo County, New Mexico",0,22,27,29,0,0,0,0,7,0,41,15,9,74,33,18,54,8,0,51,35,29,35,001,004716,2019
"Census Tract 47.22, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,137,53,0,211,80,0,56,52,0,102,45,0,35,001,004722,2019
"Census Tract 47.24, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,130,22,19,92,32,38,75,0,20,34,13,0,35,001,004724,2019
"Census Tract 47.27, Bernalillo County, New Mexico",0,4,0,0,0,0,0,0,0,0,94,28,0,38,34,7,40,6,0,59,14,9,35,001,004727,2019
"Census Tract 9.04, Bernalillo County, New Mexico",0,37,0,0,17,0,0,0,0,0,128,53,5,62,60,11,77,8,9,51,19,6,35,001,000904,2019
"Census Tract 11.01, Bernalillo County, New Mexico",0,83,0,0,0,0,0,14,0,0,202,117,43,167,98,36,13,0,12,123,0,29,35,001,001101,2019
"Census Tract 13, Bernalillo County, New Mexico",0,41,17,0,8,0,0,0,0,13,18,11,0,16,9,0,141,72,9,119,121,13,35,001,001300,2019
"Census Tract 20, Bernalillo County, New Mexico",0,0,0,0,0,0,0,17,0,0,39,6,0,31,15,20,15,9,0,84,6,8,35,001,002000,2019
"Census Tract 37.07, Bernalillo County, New Mexico",0,0,0,0,0,0,0,14,14,0,208,86,21,135,130,104,28,0,0,36,12,72,35,001,003707,2019
"Census Tract 37.21, Bernalillo County, New Mexico",0,0,0,0,16,16,0,0,0,0,483,326,53,633,163,54,48,33,0,100,47,22,35,001,003721,2019
"Census Tract 37.30, Bernalillo County, New Mexico",0,0,41,0,0,0,0,0,0,0,205,81,21,197,143,67,50,8,0,43,49,0,35,001,003730,2019
"Census Tract 37.32, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,208,189,0,211,68,17,89,2,0,56,0,0,35,001,003732,2019
"Census Tract 1.26, Bernalillo County, New Mexico",0,10,0,0,0,0,0,0,0,0,135,56,15,154,76,65,6,6,2,48,10,0,35,001,000126,2019
"Census Tract 2.04, Bernalillo County, New Mexico",0,0,17,13,0,0,0,11,0,0,26,54,8,65,57,8,44,43,0,78,32,13,35,001,000204,2019
"Census Tract 2.07, Bernalillo County, New Mexico",0,23,0,0,0,0,17,0,7,0,97,58,9,87,36,46,60,7,14,87,39,52,35,001,000207,2019
"Census Tract 7.07, Bernalillo County, New Mexico",0,0,0,0,0,33,0,14,10,0,53,41,30,149,89,25,112,79,0,149,20,16,35,001,000707,2019
"Census Tract 16, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,55,1,0,0,27,0,27,0,0,27,0,0,35,001,001600,2019
"Census Tract 37.18, Bernalillo County, New Mexico",55,0,0,0,0,0,0,0,0,0,51,0,12,109,66,44,22,12,55,33,12,0,35,001,003718,2019
"Census Tract 7.11, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,16,1,231,77,28,205,82,27,56,0,10,36,16,11,35,001,000711,2019
"Census Tract 11.07, Santa Fe County, New Mexico",0,47,0,0,0,0,0,10,0,0,157,105,0,190,107,31,50,77,0,163,104,51,35,049,001107,2019
"Census Tract 103.04, Santa Fe County, New Mexico",0,0,8,0,0,0,0,0,0,0,279,159,15,326,103,54,167,8,0,53,16,0,35,049,010304,2019
"Census Tract 10.02, Santa Fe County, New Mexico",0,0,0,0,18,0,0,0,13,9,79,11,23,60,53,52,89,0,0,106,78,21,35,049,001002,2019
"Census Tract 104, Santa Fe County, New Mexico",0,9,20,0,0,8,0,0,0,0,366,147,54,340,216,97,35,9,19,31,39,0,35,049,010400,2019
"Census Tract 11.03, Santa Fe County, New Mexico",0,10,6,0,0,0,0,0,0,0,71,13,2,82,25,10,29,32,0,70,29,7,35,049,001103,2019
"Census Tract 6, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,118,22,8,192,69,12,41,3,5,13,19,24,35,049,000600,2019
"Census Tract 1, Harding County, New Mexico",2,0,1,4,2,0,0,0,1,0,53,27,10,22,9,3,16,10,4,5,3,8,35,021,000100,2019
"Census Tract 9552, Mora County, New Mexico",52,129,65,19,0,0,0,0,0,0,77,19,28,250,15,4,284,116,52,238,177,117,35,033,955200,2019
"Census Tract 18.06, Doña Ana County, New Mexico",9,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,192,7,27,145,45,11,35,013,001806,2019
"Census Tract 11.03, Doña Ana County, New Mexico",7,0,0,0,0,0,0,0,0,12,144,38,56,137,72,87,33,7,69,41,22,80,35,013,001103,2019
"Census Tract 11.04, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,120,39,0,107,38,0,80,40,0,64,51,0,35,013,001104,2019
"Census Tract 12.04, Doña Ana County, New Mexico",0,0,0,0,15,0,0,0,0,0,446,182,8,311,149,53,16,17,0,24,29,0,35,013,001204,2019
"Census Tract 13.04, Doña Ana County, New Mexico",0,70,0,14,0,0,0,0,0,0,104,15,0,99,40,0,206,84,35,243,50,38,35,013,001304,2019
"Census Tract 13.07, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,0,90,204,0,161,105,0,140,17,30,100,40,15,35,013,001307,2019
"Census Tract 12.01, Doña Ana County, New Mexico",0,0,0,0,0,31,0,0,73,0,530,474,144,761,229,202,216,227,5,279,186,5,35,013,001201,2019
"Census Tract 13.04, Santa Fe County, New Mexico",3,0,0,0,0,0,0,0,0,0,10,0,2,11,2,10,13,12,15,31,16,0,35,049,001304,2019
"Census Tract 102.03, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,124,28,6,70,18,18,33,0,0,22,47,0,35,049,010203,2019
"Census Tract 9641, Grant County, New Mexico",0,0,0,0,0,0,0,9,0,0,147,91,56,215,88,53,54,35,0,104,0,0,35,017,964100,2019
"Census Tract 9642, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,132,139,23,122,75,50,20,7,0,0,0,0,35,017,964200,2019
"Census Tract 9643, Grant County, New Mexico",0,16,0,15,0,0,0,16,0,0,260,100,35,288,165,58,107,94,17,130,120,15,35,017,964300,2019
"Census Tract 9644, Grant County, New Mexico",0,0,8,0,0,0,0,26,0,0,173,26,8,129,33,9,102,82,0,149,101,39,35,017,964400,2019
"Census Tract 9645, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,51,18,53,37,58,46,111,93,25,94,95,71,35,017,964500,2019
"Census Tract 9646, Grant County, New Mexico",0,13,0,0,0,0,0,0,0,0,80,78,0,45,9,14,113,37,32,169,65,60,35,017,964600,2019
"Census Tract 9647, Grant County, New Mexico",0,14,0,3,0,0,0,0,0,0,506,181,41,417,155,126,113,53,3,77,23,12,35,017,964700,2019
"Census Tract 9648, Grant County, New Mexico",0,0,0,3,0,0,0,0,2,0,88,35,7,73,15,5,23,26,7,50,33,35,35,017,964800,2019
"Census Tract 9700, Hidalgo County, New Mexico",0,0,6,0,0,0,0,0,0,0,121,57,7,119,52,6,30,8,0,4,6,4,35,023,970000,2019
"Census Tract 9702, Hidalgo County, New Mexico",0,14,10,6,0,0,0,0,0,0,64,0,0,22,7,39,70,35,34,109,89,21,35,023,970200,2019
"Census Tract 5.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,156,60,40,96,47,45,0,0,0,0,0,0,35,025,000503,2019
"Census Tract 5.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,107,46,15,163,66,42,34,0,0,12,0,0,35,025,000504,2019
"Census Tract 7.01, Lea County, New Mexico",0,8,0,0,0,0,0,0,0,0,19,33,0,40,8,16,43,0,0,14,0,0,35,025,000701,2019
"Census Tract 7.02, Lea County, New Mexico",5,4,0,0,0,0,0,0,0,0,58,26,7,45,23,11,2,9,20,21,0,4,35,025,000702,2019
"Census Tract 7.03, Lea County, New Mexico",0,0,0,0,7,0,0,0,7,0,86,26,28,67,26,0,0,0,0,0,12,6,35,025,000703,2019
"Census Tract 7.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,109,13,12,109,34,13,41,0,0,0,0,0,35,025,000704,2019
"Census Tract 10.04, Lea County, New Mexico",0,22,0,0,0,0,0,0,0,0,29,56,11,65,111,46,12,0,0,94,0,0,35,025,001004,2019
"Census Tract 10.05, Lea County, New Mexico",0,20,0,0,0,0,0,0,0,0,55,12,0,46,0,11,89,24,0,103,20,0,35,025,001005,2019
"Census Tract 9602, Lincoln County, New Mexico",0,0,0,0,0,2,0,0,0,0,73,16,14,109,18,25,26,12,0,8,29,21,35,027,960200,2019
"Census Tract 9603, Lincoln County, New Mexico",0,2,0,0,0,0,0,0,0,0,181,160,36,217,109,48,8,0,0,19,33,31,35,027,960300,2019
"Census Tract 9604, Lincoln County, New Mexico",0,0,13,0,0,0,0,4,0,0,517,276,61,513,220,80,60,16,59,177,36,23,35,027,960400,2019
"Census Tract 9405, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,031,940500,2019
"Census Tract 9606, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,431,238,47,479,320,14,134,38,27,28,0,0,35,027,960600,2019
"Census Tract 9608, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,0,104,38,9,101,71,9,41,0,0,36,14,4,35,027,960800,2019
"Census Tract 9439.01, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,21,0,10,25,0,35,031,943901,2019
"Census Tract 9439.02, McKinley County, New Mexico",0,0,21,0,0,0,0,0,0,0,27,0,0,29,28,0,8,0,0,0,21,0,35,031,943902,2019
"Census Tract 9440, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,35,031,944000,2019
"Census Tract 9731, McKinley County, New Mexico",0,0,19,0,0,0,0,0,0,0,74,0,0,129,61,3,0,29,0,23,19,0,35,031,973100,2019
"Census Tract 3.03, Otero County, New Mexico",14,0,0,0,0,0,0,0,0,0,78,42,0,115,56,9,25,42,29,10,0,0,35,035,000303,2019
"Census Tract 102.04, Santa Fe County, New Mexico",0,19,0,0,0,0,0,0,24,0,415,241,17,418,56,0,25,19,0,37,0,0,35,049,010204,2019
"Census Tract 103.09, Santa Fe County, New Mexico",0,0,0,0,12,0,0,0,0,0,154,68,43,199,19,4,46,5,0,25,6,26,35,049,010309,2019
"Census Tract 103.10, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,80,26,41,76,21,22,15,0,0,24,0,0,35,049,010310,2019
"Census Tract 103.11, Santa Fe County, New Mexico",0,10,0,0,0,0,0,31,0,0,188,132,0,228,90,31,56,0,0,10,9,31,35,049,010311,2019
"Census Tract 103.12, Santa Fe County, New Mexico",0,12,0,0,0,0,0,0,0,0,175,76,0,233,76,11,40,0,0,29,0,0,35,049,010312,2019
"Census Tract 103.14, Santa Fe County, New Mexico",0,16,0,0,0,0,0,0,0,0,66,16,4,93,23,5,39,26,0,86,4,0,35,049,010314,2019
"Census Tract 103.15, Santa Fe County, New Mexico",0,0,0,1,0,0,0,9,7,0,132,34,17,304,79,49,24,0,8,58,53,9,35,049,010315,2019
"Census Tract 103.16, Santa Fe County, New Mexico",0,5,0,7,8,0,6,6,0,0,118,27,9,99,46,20,44,12,20,42,27,13,35,049,010316,2019
"Census Tract 106.01, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,264,95,42,382,190,4,106,45,0,71,38,0,35,049,010601,2019
"Census Tract 106.02, Santa Fe County, New Mexico",0,0,0,0,10,0,0,8,0,0,393,155,27,353,120,40,64,14,0,38,0,0,35,049,010602,2019
"Census Tract 106.03, Santa Fe County, New Mexico",0,0,0,0,0,0,0,10,0,0,143,16,9,99,20,0,48,0,8,66,9,0,35,049,010603,2019
"Census Tract 109, Santa Fe County, New Mexico",0,25,0,0,0,0,19,9,0,0,252,83,10,197,67,0,47,8,0,34,24,0,35,049,010900,2019
"Census Tract 9404, Santa Fe County, New Mexico",1,7,2,0,0,0,0,0,0,0,74,10,16,46,34,4,18,7,1,13,2,0,35,049,940400,2019
"Census Tract 9405, Santa Fe County, New Mexico",2,22,14,8,5,1,0,0,2,0,13,11,2,28,26,2,79,27,6,61,31,20,35,049,940500,2019
"Census Tract 9406, Santa Fe County, New Mexico",2,25,16,11,5,4,0,18,8,0,68,20,7,63,20,20,94,42,25,82,52,28,35,049,940600,2019
"Census Tract 9409, Santa Fe County, New Mexico",9,64,34,20,3,0,0,3,0,0,30,4,4,46,7,0,122,75,17,160,67,33,35,049,940900,2019
"Census Tract 9800, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,35,049,980000,2019
"Census Tract 9622, Sierra County, New Mexico",0,16,14,0,19,16,0,0,0,0,224,127,9,257,87,3,50,35,0,72,82,5,35,051,962200,2019
"Census Tract 9623, Sierra County, New Mexico",0,0,5,0,23,0,0,5,0,0,198,71,52,168,111,71,39,45,19,14,15,10,35,051,962300,2019
"Census Tract 3.04, Otero County, New Mexico",0,6,0,0,0,0,0,0,0,0,117,87,47,101,76,90,13,0,0,18,15,0,35,035,000304,2019
"Census Tract 3.05, Otero County, New Mexico",0,18,8,0,11,0,0,0,0,0,100,67,8,37,85,25,107,0,0,71,18,9,35,035,000305,2019
"Census Tract 3.06, Otero County, New Mexico",0,3,0,0,0,0,0,10,0,0,168,74,0,173,67,57,43,0,0,43,0,0,35,035,000306,2019
"Census Tract 9.01, Otero County, New Mexico",0,0,0,0,26,0,0,14,0,0,359,133,14,328,135,37,14,11,2,11,2,8,35,035,000901,2019
"Census Tract 9.02, Otero County, New Mexico",0,0,54,0,0,0,0,0,0,0,170,93,22,139,52,0,101,59,0,254,129,0,35,035,000902,2019
"Census Tract 9400, Otero County, New Mexico",0,7,0,0,0,0,0,0,0,0,3,8,0,0,0,9,8,11,0,10,12,0,35,035,940000,2019
"Census Tract 9589, Quay County, New Mexico",0,0,2,0,4,0,0,0,0,0,234,87,45,166,126,38,28,65,0,18,12,7,35,037,958900,2019
"Census Tract 9410, Rio Arriba County, New Mexico",0,142,0,0,0,0,0,0,0,0,11,0,0,12,69,65,0,0,0,149,0,0,35,039,941000,2019
"Census Tract 9441, Rio Arriba County, New Mexico",10,50,101,4,0,0,0,3,0,0,42,23,3,45,8,0,151,82,24,201,200,47,35,039,944100,2019
"Census Tract 107.17, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,303,42,16,299,20,0,218,41,0,127,16,20,35,043,010717,2019
"Census Tract 107.18, Sandoval County, New Mexico",0,20,0,0,7,0,0,10,0,0,255,77,17,214,40,40,55,19,0,65,9,12,35,043,010718,2019
"Census Tract 107.19, Sandoval County, New Mexico",0,17,0,0,0,0,0,6,0,0,268,88,8,108,117,7,78,24,0,52,14,46,35,043,010719,2019
"Census Tract 107.20, Sandoval County, New Mexico",0,13,0,0,0,0,0,0,0,0,226,102,12,171,105,40,15,0,0,153,11,0,35,043,010720,2019
"Census Tract 107.22, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,98,74,9,146,65,0,61,0,0,7,52,9,35,043,010722,2019
"Census Tract 109, Sandoval County, New Mexico",0,66,21,6,0,0,0,0,0,0,77,46,0,60,40,0,47,64,0,90,41,6,35,043,010900,2019
"Census Tract 4.01, Roosevelt County, New Mexico",0,3,23,0,10,0,0,10,0,0,81,89,0,129,72,12,3,18,0,6,23,0,35,041,000401,2019
"Census Tract 9.01, Bernalillo County, New Mexico",0,35,32,0,0,0,0,0,0,0,116,17,0,16,17,0,56,0,0,260,51,37,35,001,000901,2019
"Census Tract 24.01, Bernalillo County, New Mexico",0,8,58,17,9,11,0,25,0,0,73,19,19,22,76,41,165,127,8,100,211,56,35,001,002401,2019
"Census Tract 25, Bernalillo County, New Mexico",0,10,0,0,10,10,0,0,0,0,19,18,9,81,28,0,28,42,0,72,33,7,35,001,002500,2019
"Census Tract 30.02, Bernalillo County, New Mexico",0,4,26,11,0,0,0,0,0,0,149,87,39,224,103,0,94,120,17,111,98,27,35,001,003002,2019
"Census Tract 35.01, Bernalillo County, New Mexico",0,37,27,45,0,0,0,16,0,16,144,32,0,80,137,0,81,54,25,235,102,28,35,001,003501,2019
"Census Tract 37.17, Bernalillo County, New Mexico",0,50,0,0,0,0,0,0,0,0,214,78,17,281,157,75,119,0,1,106,15,0,35,001,003717,2019
"Census Tract 37.22, Bernalillo County, New Mexico",0,15,22,0,18,0,0,0,0,0,81,54,64,62,111,22,21,23,44,36,22,43,35,001,003722,2019
"Census Tract 38.04, Bernalillo County, New Mexico",0,0,0,0,2,0,0,23,0,0,441,80,34,343,88,39,142,2,19,33,0,0,35,001,003804,2019
"Census Tract 47.25, Bernalillo County, New Mexico",33,16,0,0,0,0,0,0,0,0,87,31,18,95,97,134,67,16,33,93,34,8,35,001,004725,2019
"Census Tract 37.28, Bernalillo County, New Mexico",0,24,4,39,0,0,5,28,0,0,116,136,46,123,223,106,28,14,0,46,16,44,35,001,003728,2019
"Census Tract 37.33, Bernalillo County, New Mexico",0,46,4,0,0,0,0,9,0,0,48,20,13,14,60,26,27,0,0,59,4,8,35,001,003733,2019
"Census Tract 38.07, Bernalillo County, New Mexico",0,21,0,0,0,0,0,7,0,0,434,40,11,263,40,22,50,0,0,59,0,10,35,001,003807,2019
"Census Tract 45.01, Bernalillo County, New Mexico",0,10,0,0,0,0,0,0,10,0,41,0,0,55,32,0,65,20,9,148,80,62,35,001,004501,2019
"Census Tract 47.13, Bernalillo County, New Mexico",0,52,0,0,0,0,0,0,9,10,25,35,0,25,0,0,183,0,0,110,145,16,35,001,004713,2019
"Census Tract 1.09, Bernalillo County, New Mexico",0,10,0,0,8,0,0,0,0,0,73,45,8,92,63,33,41,8,4,31,10,5,35,001,000109,2019
"Census Tract 1.11, Bernalillo County, New Mexico",0,0,0,0,0,0,0,10,0,0,88,49,55,78,39,55,26,17,0,11,19,0,35,001,000111,2019
"Census Tract 1.14, Bernalillo County, New Mexico",0,0,10,0,0,0,0,0,0,0,126,21,19,120,50,17,40,0,25,18,15,7,35,001,000114,2019
"Census Tract 38.03, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,221,113,16,236,106,77,24,18,0,16,9,0,35,001,003803,2019
"Census Tract 31, Bernalillo County, New Mexico",0,8,0,0,0,0,0,0,0,0,165,45,17,229,46,33,54,53,0,65,115,0,35,001,003100,2019
"Census Tract 35.02, Bernalillo County, New Mexico",0,14,0,0,0,12,0,58,0,0,373,80,59,464,116,17,144,42,12,118,37,12,35,001,003502,2019
"Census Tract 36, Bernalillo County, New Mexico",0,18,87,0,0,0,0,0,0,0,281,98,0,290,94,75,286,138,0,241,163,18,35,001,003600,2019
"Census Tract 38.05, Bernalillo County, New Mexico",0,0,0,8,0,0,0,0,0,8,157,120,34,141,127,18,30,0,18,53,8,32,35,001,003805,2019
"Census Tract 44.02, Bernalillo County, New Mexico",0,0,0,9,0,5,0,0,6,0,29,30,0,57,34,0,142,97,23,90,84,45,35,001,004402,2019
"Census Tract 46.04, Bernalillo County, New Mexico",0,70,50,0,0,0,0,0,0,0,25,52,35,98,41,97,215,31,0,247,103,22,35,001,004604,2019
"Census Tract 47.20, Bernalillo County, New Mexico",0,0,0,0,0,0,0,11,0,0,164,109,21,157,128,99,73,0,0,51,0,25,35,001,004720,2019
"Census Tract 38.06, Bernalillo County, New Mexico",0,0,0,0,11,0,0,0,0,0,306,39,0,278,53,11,92,11,0,22,9,0,35,001,003806,2019
"Census Tract 43, Bernalillo County, New Mexico",0,47,10,0,0,0,0,0,0,0,98,19,11,72,0,26,219,82,10,174,67,27,35,001,004300,2019
"Census Tract 47.26, Bernalillo County, New Mexico",0,5,0,0,0,0,0,0,0,0,54,3,0,65,15,0,21,0,0,46,0,0,35,001,004726,2019
"Census Tract 47.28, Bernalillo County, New Mexico",0,11,0,0,0,0,0,0,0,0,211,43,48,163,98,2,66,37,19,137,64,2,35,001,004728,2019
"Census Tract 32.01, Bernalillo County, New Mexico",0,31,0,9,0,0,0,0,0,0,35,29,0,61,6,0,69,34,6,108,56,20,35,001,003201,2019
"Census Tract 1.17, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,105,41,12,85,49,26,21,10,0,31,5,5,35,001,000117,2019
"Census Tract 1.13, Bernalillo County, New Mexico",0,0,6,0,0,0,0,0,0,0,56,80,8,161,111,16,21,0,0,16,11,0,35,001,000113,2019
"Census Tract 7.10, Bernalillo County, New Mexico",0,0,0,0,0,4,17,4,0,0,444,124,54,275,210,211,0,55,17,51,52,0,35,001,000710,2019
"Census Tract 37.31, Bernalillo County, New Mexico",10,0,10,0,0,0,0,7,0,0,168,104,19,167,122,0,25,9,0,45,1,0,35,001,003731,2019
"Census Tract 47.17, Bernalillo County, New Mexico",0,22,0,0,0,0,0,0,0,0,95,71,0,156,39,12,79,28,0,152,25,0,35,001,004717,2019
"Census Tract 1.16, Bernalillo County, New Mexico",0,8,0,0,0,0,5,0,0,0,104,141,11,157,82,27,31,14,0,30,17,0,35,001,000116,2019
"Census Tract 1.18, Bernalillo County, New Mexico",0,0,0,0,0,0,0,8,7,0,143,72,18,85,69,27,0,9,0,8,14,6,35,001,000118,2019
"Census Tract 15, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,5,0,0,48,7,15,19,36,0,46,0,0,35,001,001500,2019
"Census Tract 37.26, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,7,144,46,41,145,83,94,45,10,10,0,9,0,35,001,003726,2019
"Census Tract 47.15, Bernalillo County, New Mexico",0,13,0,0,13,2,0,0,0,0,26,27,0,10,10,8,117,159,28,87,49,11,35,001,004715,2019
"Census Tract 2.06, Bernalillo County, New Mexico",0,16,15,0,14,0,0,0,0,0,81,35,33,166,47,62,38,40,0,69,39,0,35,001,000206,2019
"Census Tract 8.01, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000801,2019
"Census Tract 3, Bernalillo County, New Mexico",0,8,19,0,0,0,0,0,4,0,200,89,42,258,152,49,20,0,4,68,45,4,35,001,000300,2019
"Census Tract 4.02, Roosevelt County, New Mexico",0,0,0,0,0,68,0,0,0,0,154,103,7,160,99,24,11,68,0,0,0,0,35,041,000402,2019
"Census Tract 107.21, Sandoval County, New Mexico",0,8,0,0,0,0,0,0,0,0,75,17,17,85,54,10,32,33,0,143,6,0,35,043,010721,2019
"Census Tract 107.23, Sandoval County, New Mexico",0,0,0,0,14,0,0,0,0,0,187,182,0,206,154,63,43,0,0,34,17,0,35,043,010723,2019
"Census Tract 110, Sandoval County, New Mexico",0,5,3,0,3,0,0,3,0,0,72,21,6,66,28,7,26,17,0,23,5,0,35,043,011000,2019
"Census Tract 111, Sandoval County, New Mexico",2,0,37,2,30,47,0,18,0,0,553,88,14,536,131,38,164,64,2,62,63,16,35,043,011100,2019
"Census Tract 112, Sandoval County, New Mexico",0,6,9,6,0,0,0,6,0,0,125,86,4,103,118,11,19,41,0,38,11,6,35,043,011200,2019
"Census Tract 9406, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,35,043,940600,2019
"Census Tract 9407, Sandoval County, New Mexico",0,6,5,0,3,3,0,3,0,0,25,7,0,26,10,0,33,17,5,26,23,4,35,043,940700,2019
"Census Tract 5.03, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,25,12,0,14,7,10,0,5,0,0,0,0,35,045,000503,2019
"Census Tract 5.04, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,52,34,0,75,18,0,0,0,0,0,0,0,35,045,000504,2019
"Census Tract 5.05, San Juan County, New Mexico",0,17,0,0,0,0,0,0,0,0,232,32,46,106,190,130,1,0,0,17,0,0,35,045,000505,2019
"Census Tract 6.07, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,26,7,7,35,0,7,25,14,0,15,0,0,35,045,000607,2019
"Census Tract 6.08, San Juan County, New Mexico",0,0,0,0,0,0,18,18,0,0,189,79,49,230,39,0,0,0,0,0,0,0,35,045,000608,2019
"Census Tract 6.09, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,28,14,8,26,42,29,10,0,0,0,0,0,35,045,000609,2019
"Census Tract 6.10, San Juan County, New Mexico",0,8,0,0,0,0,0,28,8,0,137,57,9,141,10,133,9,35,17,33,26,9,35,045,000610,2019
"Census Tract 6.11, San Juan County, New Mexico",0,10,5,0,0,0,0,0,0,0,177,131,78,161,127,11,34,16,0,10,5,0,35,045,000611,2019
"Census Tract 6.12, San Juan County, New Mexico",0,3,0,0,0,0,0,0,0,0,48,42,22,65,41,34,5,5,0,13,14,0,35,045,000612,2019
"Census Tract 6.13, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,175,115,25,199,79,62,47,7,0,46,7,0,35,045,000613,2019
"Census Tract 7.05, San Juan County, New Mexico",0,28,0,0,0,0,0,0,0,0,148,47,13,124,29,21,71,21,0,52,10,7,35,045,000705,2019
"Census Tract 7.06, San Juan County, New Mexico",0,24,9,0,0,1,11,12,12,0,76,25,0,143,46,28,121,33,43,62,35,0,35,045,000706,2019
