NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 1.22, Bernalillo County, New Mexico",0,0,9,0,0,0,0,33,0,0,82,197,17,181,208,83,23,11,0,58,29,0,35,001,000122,2016
"Census Tract 1.24, Bernalillo County, New Mexico",5,10,12,0,0,0,16,0,0,6,102,18,11,71,70,72,33,18,20,52,31,19,35,001,000124,2016
"Census Tract 7.14, Bernalillo County, New Mexico",0,0,0,0,0,0,9,0,8,0,80,37,20,66,54,30,16,35,26,30,45,8,35,001,000714,2016
"Census Tract 11.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,120,31,0,48,32,42,12,0,0,20,22,7,35,001,001102,2016
"Census Tract 14, Bernalillo County, New Mexico",0,9,10,0,0,0,0,12,0,0,26,11,0,19,0,0,29,35,10,73,84,43,35,001,001400,2016
"Census Tract 1.29, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,12,0,127,17,16,169,211,47,21,8,0,30,58,15,35,001,000129,2016
"Census Tract 4.01, Bernalillo County, New Mexico",3,0,0,2,21,0,0,0,0,0,189,56,12,221,83,58,0,20,3,66,19,2,35,001,000401,2016
"Census Tract 2.08, Bernalillo County, New Mexico",0,16,18,0,0,0,0,0,0,0,17,23,9,66,13,9,63,7,17,97,37,0,35,001,000208,2016
"Census Tract 1.19, Bernalillo County, New Mexico",0,0,7,0,0,0,0,0,0,5,65,37,55,73,53,34,6,17,0,6,27,16,35,001,000119,2016
"Census Tract 1.20, Bernalillo County, New Mexico",0,0,9,0,0,0,0,0,0,0,74,29,12,89,49,13,12,16,7,20,16,6,35,001,000120,2016
"Census Tract 2.05, Bernalillo County, New Mexico",0,35,5,6,0,0,0,0,0,0,37,33,15,76,31,44,31,39,5,54,57,6,35,001,000205,2016
"Census Tract 6.04, Bernalillo County, New Mexico",0,15,40,31,8,8,0,15,0,0,17,57,43,37,50,55,66,24,0,89,40,41,35,001,000604,2016
"Census Tract 21, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,6,0,61,20,15,17,0,12,13,0,12,0,6,0,35,001,002100,2016
"Census Tract 23, Bernalillo County, New Mexico",0,80,49,0,0,5,0,0,0,0,151,0,28,98,67,0,161,106,28,224,166,86,35,001,002300,2016
"Census Tract 26, Bernalillo County, New Mexico",0,0,0,0,0,0,0,10,0,0,49,11,4,29,18,0,12,5,13,24,11,0,35,001,002600,2016
"Census Tract 37.14, Bernalillo County, New Mexico",0,0,0,0,0,0,0,16,0,0,64,31,36,196,148,74,68,29,0,91,55,14,35,001,003714,2016
"Census Tract 37.19, Bernalillo County, New Mexico",0,63,12,0,0,0,0,0,13,0,177,193,97,274,240,229,46,0,0,89,25,7,35,001,003719,2016
"Census Tract 44.01, Bernalillo County, New Mexico",0,64,11,41,0,0,0,0,0,16,41,8,0,38,0,8,84,34,48,145,71,94,35,001,004401,2016
"Census Tract 47.12, Bernalillo County, New Mexico",0,105,11,0,0,0,0,0,0,0,33,28,0,55,29,0,83,0,0,130,36,0,35,001,004712,2016
"Census Tract 47.29, Bernalillo County, New Mexico",0,0,0,0,30,0,0,11,7,0,95,23,17,148,66,0,119,23,0,97,22,0,35,001,004729,2016
"Census Tract 32.02, Bernalillo County, New Mexico",0,0,0,20,0,0,0,0,0,0,98,69,27,157,57,0,117,55,29,140,147,63,35,001,003202,2016
"Census Tract 18, Bernalillo County, New Mexico",0,11,0,0,0,0,0,0,0,0,11,23,20,3,29,30,4,10,3,11,0,0,35,001,001800,2016
"Census Tract 27, Bernalillo County, New Mexico",0,5,6,9,33,0,6,8,6,8,105,28,9,79,8,0,105,12,14,76,42,45,35,001,002700,2016
"Census Tract 34, Bernalillo County, New Mexico",7,6,6,0,0,0,0,0,0,0,47,48,21,72,12,8,23,26,23,50,28,0,35,001,003400,2016
"Census Tract 9744, Cibola County, New Mexico",0,4,26,0,5,0,0,9,0,0,80,43,0,134,73,0,75,36,0,71,57,12,35,006,974400,2016
"Census Tract 9781, Socorro County, New Mexico",0,0,15,0,0,0,0,0,0,0,207,31,0,78,35,0,171,58,86,164,41,7,35,053,978100,2016
"Census Tract 9783.01, Socorro County, New Mexico",0,0,0,5,0,0,0,0,0,0,44,45,9,71,58,37,22,60,15,94,59,33,35,053,978301,2016
"Census Tract 9783.03, Socorro County, New Mexico",0,23,10,0,0,0,0,0,0,0,61,39,0,123,9,69,63,5,7,54,61,5,35,053,978303,2016
"Census Tract 9783.02, Socorro County, New Mexico",0,0,0,0,0,0,0,0,0,0,79,36,17,74,60,11,58,5,7,9,16,20,35,053,978302,2016
"Census Tract 9782, Socorro County, New Mexico",0,0,0,0,0,0,0,0,0,0,95,21,71,95,23,0,18,15,0,28,16,21,35,053,978200,2016
"Census Tract 3, Roosevelt County, New Mexico",0,0,0,0,0,0,0,5,0,0,84,20,39,149,29,45,27,6,0,33,0,0,35,041,000300,2016
"Census Tract 2, Roosevelt County, New Mexico",0,0,45,12,0,0,0,0,0,0,24,12,26,57,40,15,32,22,0,17,70,18,35,041,000200,2016
"Census Tract 1, Roosevelt County, New Mexico",0,40,0,0,0,0,0,0,0,0,196,37,65,96,120,98,43,0,0,55,0,0,35,041,000100,2016
"Census Tract 2, Los Alamos County, New Mexico",0,0,0,0,13,0,0,0,0,0,82,82,36,225,38,41,27,11,7,0,29,0,35,028,000200,2016
"Census Tract 1, Los Alamos County, New Mexico",0,0,0,0,0,0,0,7,0,0,196,122,54,149,88,35,0,0,0,0,0,0,35,028,000100,2016
"Census Tract 4, Los Alamos County, New Mexico",0,17,0,0,10,0,0,0,0,0,98,89,27,88,55,139,40,17,4,32,3,37,35,028,000400,2016
"Census Tract 5, Los Alamos County, New Mexico",0,0,24,0,0,0,0,0,0,0,368,84,26,247,121,73,31,39,0,32,74,0,35,028,000500,2016
"Census Tract 3, Rio Arriba County, New Mexico",152,0,17,0,0,0,0,0,0,0,21,62,0,81,18,0,208,97,152,124,158,0,35,039,000300,2016
"Census Tract 4, Rio Arriba County, New Mexico",9,114,0,4,0,0,0,0,0,3,64,5,0,61,10,0,225,74,9,206,19,7,35,039,000400,2016
"Census Tract 9408, Rio Arriba County, New Mexico",6,31,23,19,5,0,0,8,0,4,109,30,6,83,27,32,112,62,11,139,54,59,35,039,940800,2016
"Census Tract 6, Chaves County, New Mexico",0,9,19,0,0,10,0,0,0,0,38,28,0,35,27,8,125,60,9,140,88,23,35,005,000600,2016
"Census Tract 7, Chaves County, New Mexico",0,29,0,17,11,0,0,11,0,0,62,91,10,127,89,47,114,26,0,94,41,28,35,005,000700,2016
"Census Tract 8, Chaves County, New Mexico",0,15,0,0,0,0,0,9,0,0,55,85,68,146,119,56,77,33,0,131,26,0,35,005,000800,2016
"Census Tract 5, Chaves County, New Mexico",0,19,5,0,0,0,0,0,0,0,7,18,5,25,34,11,21,7,14,44,5,0,35,005,000500,2016
"Census Tract 3, Lea County, New Mexico",0,14,0,0,0,0,0,17,0,0,44,10,0,23,19,0,54,0,8,67,22,41,35,025,000300,2016
"Census Tract 6, Lea County, New Mexico",28,0,22,0,0,0,0,0,0,0,70,74,56,195,188,56,96,58,28,36,63,9,35,025,000600,2016
"Census Tract 9, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,63,50,8,55,42,0,37,35,0,63,8,12,35,025,000900,2016
"Census Tract 8, Lea County, New Mexico",0,5,0,0,0,0,0,0,0,0,99,49,10,106,30,5,37,7,0,35,0,0,35,025,000800,2016
"Census Tract 10.03, Lea County, New Mexico",0,2,0,12,0,0,0,7,0,0,65,61,80,42,172,12,22,0,0,20,0,12,35,025,001003,2016
"Census Tract 1, Lea County, New Mexico",0,2,0,0,0,0,0,0,0,0,13,6,1,9,21,5,53,7,0,53,0,0,35,025,000100,2016
"Census Tract 4, Lea County, New Mexico",0,22,0,0,0,0,0,0,0,0,5,8,0,12,8,8,64,47,0,57,24,0,35,025,000400,2016
"Census Tract 2, Lea County, New Mexico",0,18,0,0,2,0,0,0,4,0,40,14,42,41,20,7,28,31,0,61,33,0,35,025,000200,2016
"Census Tract 11, Lea County, New Mexico",0,0,0,0,6,0,0,5,6,0,129,63,19,92,67,56,30,28,0,46,12,0,35,025,001100,2016
"Census Tract 5.02, Lea County, New Mexico",3,0,0,0,0,0,0,0,0,0,123,52,31,195,126,48,0,6,3,0,0,0,35,025,000502,2016
"Census Tract 9637, Torrance County, New Mexico",0,16,4,0,0,0,0,4,0,0,152,55,7,87,46,15,56,12,16,70,14,2,35,057,963700,2016
"Census Tract 37.12, Bernalillo County, New Mexico",0,11,11,0,0,0,0,0,0,0,184,50,33,149,141,47,53,49,31,104,56,35,35,001,003712,2016
"Census Tract 37.15, Bernalillo County, New Mexico",0,9,32,0,0,0,0,0,0,0,204,154,71,277,184,72,19,0,0,56,32,10,35,001,003715,2016
"Census Tract 37.23, Bernalillo County, New Mexico",0,15,15,0,0,0,0,0,0,0,211,131,17,280,194,163,85,0,0,80,15,14,35,001,003723,2016
"Census Tract 6.03, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,111,79,43,144,186,23,19,11,0,3,0,0,35,035,000603,2016
"Census Tract 6.01, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,21,0,8,22,0,0,0,0,0,0,0,0,35,035,000601,2016
"Census Tract 2, Otero County, New Mexico",0,11,9,0,0,0,0,0,0,0,43,29,3,32,25,5,20,8,0,21,48,0,35,035,000200,2016
"Census Tract 1, Otero County, New Mexico",0,32,0,0,0,0,0,0,0,0,25,12,0,10,4,14,34,28,0,77,18,7,35,035,000100,2016
"Census Tract 4.01, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,258,106,105,188,152,58,81,18,3,35,69,31,35,035,000401,2016
"Census Tract 4.02, Otero County, New Mexico",14,0,0,16,7,10,0,0,11,0,250,132,93,369,193,0,25,10,14,15,11,16,35,035,000402,2016
"Census Tract 5, Otero County, New Mexico",0,22,44,0,0,0,17,8,0,0,177,116,0,94,67,27,21,53,0,61,64,52,35,035,000500,2016
"Census Tract 6.02, Otero County, New Mexico",0,0,0,0,14,10,0,0,0,0,175,78,0,103,35,21,14,0,0,19,0,0,35,035,000602,2016
"Census Tract 7, Otero County, New Mexico",96,15,0,0,10,0,0,0,0,0,278,171,12,216,201,35,47,31,111,97,30,22,35,035,000700,2016
"Census Tract 9742.01, Cibola County, New Mexico",0,57,0,0,0,0,10,8,17,0,100,35,32,62,39,0,61,54,10,94,26,20,35,006,974201,2016
"Census Tract 9415, Cibola County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,941500,2016
"Census Tract 2, Rio Arriba County, New Mexico",0,8,26,27,0,6,0,0,8,0,0,25,25,117,7,7,109,122,0,16,166,98,35,039,000200,2016
"Census Tract 9407, Rio Arriba County, New Mexico",2,73,46,40,2,8,9,0,0,0,29,5,14,32,39,44,93,46,21,133,106,71,35,039,940700,2016
"Census Tract 1, Rio Arriba County, New Mexico",27,0,52,0,0,0,0,0,0,0,0,0,0,0,7,1,155,0,27,48,61,0,35,039,000100,2016
"Census Tract 5, Rio Arriba County, New Mexico",22,71,29,0,0,0,0,0,0,0,247,37,9,131,35,3,126,80,49,294,137,4,35,039,000500,2016
"Census Tract 6, Luna County, New Mexico",0,5,6,0,0,0,0,0,0,0,15,12,0,20,0,8,83,27,6,116,62,24,35,029,000600,2016
"Census Tract 3, Luna County, New Mexico",0,12,4,0,0,0,0,0,0,0,21,96,16,45,113,50,40,15,12,40,58,17,35,029,000300,2016
"Census Tract 2, Luna County, New Mexico",0,20,0,0,0,0,0,0,0,0,120,134,18,128,180,0,58,33,8,86,54,29,35,029,000200,2016
"Census Tract 4, Luna County, New Mexico",0,0,0,0,0,0,0,0,0,0,239,109,0,255,66,25,128,97,11,115,31,34,35,029,000400,2016
"Census Tract 9453, McKinley County, New Mexico",11,10,29,0,12,0,0,12,0,0,12,0,0,12,9,0,82,18,11,85,29,28,35,031,945300,2016
"Census Tract 9454, McKinley County, New Mexico",0,25,13,0,10,0,0,0,0,0,17,18,0,11,15,11,91,8,9,54,25,0,35,031,945400,2016
"Census Tract 9455, McKinley County, New Mexico",0,29,0,0,30,0,0,36,0,0,246,77,42,261,96,15,97,12,0,111,49,0,35,031,945500,2016
"Census Tract 9460, McKinley County, New Mexico",0,0,0,0,3,0,0,0,0,0,29,3,4,28,27,7,2,21,0,0,18,0,35,031,946000,2016
"Census Tract 9437, McKinley County, New Mexico",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943700,2016
"Census Tract 9457, McKinley County, New Mexico",0,6,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,6,0,0,35,031,945700,2016
"Census Tract 9403, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,35,031,940300,2016
"Census Tract 9436, McKinley County, New Mexico",0,0,0,0,0,0,0,2,0,0,3,0,0,16,5,0,0,0,0,2,0,0,35,031,943600,2016
"Census Tract 9452, McKinley County, New Mexico",0,0,0,49,0,0,0,0,0,0,16,0,0,43,0,41,0,60,0,17,26,49,35,031,945200,2016
"Census Tract 9456, McKinley County, New Mexico",46,7,0,0,0,0,0,0,0,0,43,45,52,12,20,27,6,0,46,7,33,0,35,031,945600,2016
"Census Tract 9435, McKinley County, New Mexico",0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,35,031,943500,2016
"Census Tract 9572, San Miguel County, New Mexico",0,37,31,21,0,0,0,8,0,0,30,0,8,40,10,0,115,55,0,130,91,35,35,047,957200,2016
"Census Tract 9574, San Miguel County, New Mexico",59,50,19,0,8,18,0,7,0,0,50,19,8,47,0,10,132,101,59,157,97,14,35,047,957400,2016
"Census Tract 9573, San Miguel County, New Mexico",0,40,0,0,0,0,0,0,0,0,13,44,0,62,44,24,106,40,6,138,20,13,35,047,957300,2016
"Census Tract 9577, San Miguel County, New Mexico",0,60,50,0,0,0,0,0,0,0,74,0,10,8,0,0,104,45,0,86,60,0,35,047,957700,2016
"Census Tract 9575, San Miguel County, New Mexico",0,109,52,0,10,12,0,15,0,0,105,68,0,138,120,0,184,40,8,155,98,0,35,047,957500,2016
"Census Tract 9576, San Miguel County, New Mexico",0,99,114,0,0,0,0,0,13,0,120,71,0,212,29,0,218,106,0,210,176,0,35,047,957600,2016
"Census Tract 9578, San Miguel County, New Mexico",85,78,50,92,0,3,0,0,0,0,75,38,0,46,47,12,148,50,87,153,111,124,35,047,957800,2016
"Census Tract 9703.02, Valencia County, New Mexico",0,4,0,0,0,0,0,0,8,0,54,26,0,57,31,8,63,34,0,46,0,0,35,061,970302,2016
"Census Tract 9704.01, Valencia County, New Mexico",0,38,0,0,0,7,0,0,9,9,102,0,22,63,41,0,145,60,14,112,68,9,35,061,970401,2016
"Census Tract 2.06, Bernalillo County, New Mexico",8,13,0,18,27,0,0,0,0,0,41,11,33,149,92,80,52,25,8,87,8,18,35,001,000206,2016
"Census Tract 8.01, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000801,2016
"Census Tract 3, Bernalillo County, New Mexico",3,7,8,3,0,0,0,0,0,0,267,78,64,266,71,64,0,11,3,23,33,50,35,001,000300,2016
"Census Tract 4.01, San Juan County, New Mexico",0,25,0,0,0,0,0,0,0,0,212,64,20,165,159,109,29,0,0,44,0,29,35,045,000401,2016
"Census Tract 4.02, San Juan County, New Mexico",7,0,0,5,0,0,0,0,4,0,12,42,31,64,85,112,0,4,7,0,3,5,35,045,000402,2016
"Census Tract 1, San Juan County, New Mexico",0,0,0,14,10,0,0,24,0,0,35,45,0,143,54,11,27,0,0,47,15,14,35,045,000100,2016
"Census Tract 2.01, San Juan County, New Mexico",0,5,0,0,0,0,0,0,0,0,215,56,6,154,68,12,0,0,0,69,0,0,35,045,000201,2016
"Census Tract 9431, San Juan County, New Mexico",0,0,0,0,0,3,0,0,0,0,11,0,1,2,0,0,0,0,0,1,0,0,35,045,943100,2016
"Census Tract 2.04, San Juan County, New Mexico",0,0,5,0,0,0,0,0,0,0,56,50,8,57,42,22,9,0,0,16,5,10,35,045,000204,2016
"Census Tract 9430, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,045,943000,2016
"Census Tract 2.02, San Juan County, New Mexico",0,0,0,3,0,0,0,8,0,0,146,101,46,143,123,49,29,22,0,10,0,3,35,045,000202,2016
"Census Tract 2.05, San Juan County, New Mexico",0,17,0,0,0,0,0,0,0,0,85,30,29,130,84,29,0,0,0,17,74,0,35,045,000205,2016
"Census Tract 3.01, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,69,96,49,167,197,45,0,0,0,11,0,0,35,045,000301,2016
"Census Tract 7.02, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,58,8,7,29,21,14,22,36,0,9,0,0,35,045,000702,2016
"Census Tract 3.02, San Juan County, New Mexico",0,0,0,0,0,0,0,0,0,0,83,50,22,132,37,34,18,0,0,39,0,0,35,045,000302,2016
"Census Tract 9429, San Juan County, New Mexico",0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,35,045,942900,2016
"Census Tract 9458, Cibola County, New Mexico",0,0,7,0,5,0,0,0,0,0,11,3,0,14,4,0,4,0,0,2,7,0,35,006,945800,2016
"Census Tract 9438, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,2,6,0,7,3,0,20,0,0,0,0,0,35,031,943800,2016
"Census Tract 107.02, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,453,168,16,443,216,38,74,0,0,125,43,0,35,043,010702,2016
"Census Tract 107.05, Sandoval County, New Mexico",21,19,0,0,0,0,0,0,0,0,208,80,24,210,85,38,27,0,21,53,0,0,35,043,010705,2016
"Census Tract 107.03, Sandoval County, New Mexico",0,0,25,0,0,0,0,0,16,0,272,98,78,274,61,12,141,27,0,164,41,0,35,043,010703,2016
"Census Tract 9402, Sandoval County, New Mexico",0,0,0,0,8,4,8,0,3,0,10,0,0,16,0,0,15,8,8,0,6,0,35,043,940200,2016
"Census Tract 9403, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,940300,2016
"Census Tract 9409, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,043,940900,2016
"Census Tract 106.01, Sandoval County, New Mexico",0,34,0,0,0,0,0,0,4,0,260,120,23,288,99,47,37,15,6,75,45,8,35,043,010601,2016
"Census Tract 107.12, Sandoval County, New Mexico",0,0,0,0,0,0,0,0,0,0,100,35,7,76,55,29,43,33,9,53,46,7,35,043,010712,2016
"Census Tract 107.14, Sandoval County, New Mexico",1,0,2,0,0,0,0,0,0,0,212,56,42,282,77,57,48,42,1,19,22,0,35,043,010714,2016
"Census Tract 9405, Sandoval County, New Mexico",3,69,40,11,0,0,0,2,0,0,26,14,0,48,14,11,113,57,19,116,55,17,35,043,940500,2016
"Census Tract 105.03, Sandoval County, New Mexico",0,57,35,0,3,0,0,14,0,0,40,16,0,119,12,6,67,55,0,141,60,6,35,043,010503,2016
"Census Tract 106.02, Sandoval County, New Mexico",0,14,0,0,10,0,0,0,0,0,332,98,42,273,112,46,35,21,0,33,0,0,35,043,010602,2016
"Census Tract 107.13, Sandoval County, New Mexico",0,41,0,34,0,0,0,0,0,0,124,63,17,174,63,25,0,0,0,54,0,34,35,043,010713,2016
"Census Tract 107.16, Sandoval County, New Mexico",0,24,30,41,0,0,0,0,0,14,228,268,61,376,278,357,50,3,14,109,93,68,35,043,010716,2016
"Census Tract 107.15, Sandoval County, New Mexico",1,0,59,1,0,0,0,0,0,0,181,102,28,214,125,83,22,0,11,34,59,9,35,043,010715,2016
"Census Tract 9527, Taos County, New Mexico",73,1,15,0,17,0,0,8,0,0,207,126,27,244,69,174,129,98,87,38,123,141,35,055,952700,2016
"Census Tract 9523, Taos County, New Mexico",0,3,16,78,0,0,0,0,0,0,164,8,0,0,73,0,61,22,0,116,24,78,35,055,952300,2016
"Census Tract 9521, Taos County, New Mexico",9,50,28,0,0,0,0,2,0,0,346,141,52,226,136,31,204,113,9,156,138,0,35,055,952100,2016
"Census Tract 9526, Taos County, New Mexico",0,42,13,0,0,0,0,0,22,0,225,58,0,197,12,50,244,99,7,257,80,43,35,055,952600,2016
"Census Tract 2.01, Curry County, New Mexico",0,12,8,0,0,0,0,0,3,0,106,83,11,121,129,112,46,12,0,12,32,0,35,009,000201,2016
"Census Tract 2.02, Curry County, New Mexico",7,17,69,7,0,0,0,18,0,0,62,54,0,30,38,20,25,14,7,64,69,7,35,009,000202,2016
"Census Tract 4, Curry County, New Mexico",0,0,0,0,0,0,0,0,0,0,45,8,0,79,32,7,11,13,0,27,0,25,35,009,000400,2016
"Census Tract 3.01, Curry County, New Mexico",0,51,27,0,0,0,0,0,0,0,177,55,36,153,97,59,41,0,9,100,27,17,35,009,000301,2016
"Census Tract 5, Curry County, New Mexico",2,5,14,0,0,0,0,0,0,0,23,15,5,25,17,10,15,11,19,18,14,29,35,009,000500,2016
"Census Tract 9, Curry County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,009,000900,2016
"Census Tract 1, Curry County, New Mexico",11,12,10,0,19,0,0,0,0,0,70,0,0,11,0,23,106,29,11,43,29,16,35,009,000100,2016
"Census Tract 9641, Grant County, New Mexico",0,0,0,0,0,0,0,22,0,0,169,93,0,116,85,93,65,10,0,20,0,0,35,017,964100,2016
"Census Tract 9642, Grant County, New Mexico",0,0,0,0,0,0,0,0,0,0,142,120,18,113,64,27,6,0,0,0,0,0,35,017,964200,2016
"Census Tract 9643, Grant County, New Mexico",0,17,0,4,0,0,0,0,0,0,360,55,59,366,112,37,73,29,35,17,53,44,35,017,964300,2016
"Census Tract 9644, Grant County, New Mexico",0,35,8,0,31,0,0,0,0,0,143,60,0,151,36,0,111,13,0,220,48,34,35,017,964400,2016
"Census Tract 9645, Grant County, New Mexico",0,0,0,11,0,0,0,0,0,0,65,26,41,35,42,68,89,77,30,67,78,57,35,017,964500,2016
"Census Tract 9646, Grant County, New Mexico",12,22,9,5,0,0,0,0,0,0,66,15,0,65,25,8,98,67,43,149,144,75,35,017,964600,2016
"Census Tract 9647, Grant County, New Mexico",0,14,0,0,0,0,0,39,0,0,327,235,54,276,281,41,133,85,3,186,20,20,35,017,964700,2016
"Census Tract 9648, Grant County, New Mexico",0,0,0,0,0,0,0,0,5,0,112,59,4,125,51,6,27,73,29,62,29,20,35,017,964800,2016
"Census Tract 9700, Hidalgo County, New Mexico",0,0,0,0,14,0,0,14,0,0,103,99,4,93,23,24,4,0,0,5,8,5,35,023,970000,2016
"Census Tract 9702, Hidalgo County, New Mexico",0,7,5,10,0,0,3,9,0,0,41,0,0,34,15,38,43,60,50,93,87,21,35,023,970200,2016
"Census Tract 5.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,107,73,38,97,72,73,10,13,0,0,7,0,35,025,000503,2016
"Census Tract 5.04, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,110,46,10,99,75,43,12,0,0,13,11,0,35,025,000504,2016
"Census Tract 7.01, Lea County, New Mexico",0,8,0,0,0,0,0,0,0,0,27,25,0,22,10,4,15,0,0,19,0,0,35,025,000701,2016
"Census Tract 7.02, Lea County, New Mexico",4,0,0,0,0,0,0,0,0,0,69,4,0,60,7,8,14,28,4,10,14,4,35,025,000702,2016
"Census Tract 7.03, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,0,70,43,10,54,43,0,0,0,0,0,8,0,35,025,000703,2016
"Census Tract 7.04, Lea County, New Mexico",0,2,0,0,0,0,0,0,0,0,66,14,16,83,39,0,62,0,0,18,0,0,35,025,000704,2016
"Census Tract 10.04, Lea County, New Mexico",0,18,0,0,0,0,0,0,0,0,18,29,8,57,38,15,37,22,0,80,16,34,35,025,001004,2016
"Census Tract 10.05, Lea County, New Mexico",0,23,16,0,0,0,0,0,0,0,82,14,0,102,13,14,45,44,0,88,64,17,35,025,001005,2016
"Census Tract 9602, Lincoln County, New Mexico",1,0,0,0,2,3,0,0,2,0,79,62,11,98,8,40,14,18,1,39,44,28,35,027,960200,2016
"Census Tract 9603, Lincoln County, New Mexico",0,4,0,0,0,0,0,0,0,0,285,76,35,215,133,17,26,0,0,30,30,0,35,027,960300,2016
"Census Tract 9604, Lincoln County, New Mexico",0,10,0,0,0,0,0,3,0,0,511,174,17,531,118,19,105,18,0,83,19,15,35,027,960400,2016
"Census Tract 9405, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,031,940500,2016
"Census Tract 9606, Lincoln County, New Mexico",0,0,0,0,0,50,0,0,0,0,336,255,75,408,414,89,44,83,39,39,0,0,35,027,960600,2016
"Census Tract 9608, Lincoln County, New Mexico",0,0,29,0,0,0,0,0,0,0,57,105,11,66,14,20,25,11,0,52,29,0,35,027,960800,2016
"Census Tract 9439.01, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,23,0,0,17,23,0,0,0,0,7,0,0,35,031,943901,2016
"Census Tract 9439.02, McKinley County, New Mexico",0,2,32,0,0,0,0,0,0,0,19,0,0,18,3,0,7,0,0,0,32,0,35,031,943902,2016
"Census Tract 9440, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,4,8,0,1,0,0,1,0,0,2,0,0,35,031,944000,2016
"Census Tract 9731, McKinley County, New Mexico",0,0,0,0,0,0,0,0,0,0,35,13,0,32,27,16,0,18,0,0,0,0,35,031,973100,2016
"Census Tract 3.03, Otero County, New Mexico",7,0,0,0,5,0,0,0,0,0,68,43,7,91,48,10,25,13,7,20,0,31,35,035,000303,2016
"Census Tract 3.04, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,78,32,20,114,125,128,44,0,0,8,2,3,35,035,000304,2016
"Census Tract 3.05, Otero County, New Mexico",0,15,7,0,0,0,0,0,0,0,125,87,0,51,131,8,52,17,0,42,7,0,35,035,000305,2016
"Census Tract 3.06, Otero County, New Mexico",0,41,0,0,16,0,0,13,0,0,127,101,10,187,66,21,55,0,0,79,0,0,35,035,000306,2016
"Census Tract 9.01, Otero County, New Mexico",0,8,0,0,0,0,6,0,0,0,282,77,23,327,130,41,0,2,3,8,2,0,35,035,000901,2016
"Census Tract 9.02, Otero County, New Mexico",0,0,55,0,0,0,0,0,0,0,150,75,60,112,46,0,154,85,0,209,125,0,35,035,000902,2016
"Census Tract 9400, Otero County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,8,4,9,0,7,13,0,35,035,940000,2016
"Census Tract 9589, Quay County, New Mexico",0,0,3,0,8,2,0,0,8,0,193,81,22,158,99,37,18,30,0,53,4,0,35,037,958900,2016
"Census Tract 9410, Rio Arriba County, New Mexico",0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,1,0,0,7,0,0,35,039,941000,2016
"Census Tract 9441, Rio Arriba County, New Mexico",5,52,30,14,3,0,0,15,0,0,56,24,0,28,39,18,156,42,8,266,115,36,35,039,944100,2016
"Census Tract 107.17, Sandoval County, New Mexico",0,0,0,0,0,0,0,29,0,0,223,83,32,245,68,0,113,37,60,45,0,20,35,043,010717,2016
