NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,B03003_003E,B03003_002E,B21001_001E,B01001_025E,B01001_049E,state,county,tract,block group,YEAR
"Block Group 1, Census Tract 47.53, Bernalillo County, New Mexico",2440,78,85,42,0,186,97,34,63,2514,115,122,68,0,220,1511,1417,2442,9,18,35,001,004753,1,2019
"Block Group 2, Census Tract 47.53, Bernalillo County, New Mexico",969,95,96,0,0,9,74,0,74,1043,122,109,34,0,9,652,591,939,0,0,35,001,004753,2,2019
"Block Group 2, Census Tract 47.46, Bernalillo County, New Mexico",3643,605,365,13,26,483,179,78,101,3778,655,399,61,39,561,2173,3141,3489,0,57,35,001,004746,2,2019
"Block Group 1, Census Tract 47.48, Bernalillo County, New Mexico",2866,101,19,44,0,54,47,18,29,2913,130,19,44,0,72,1812,1319,1989,0,38,35,001,004748,1,2019
"Block Group 3, Census Tract 47.48, Bernalillo County, New Mexico",3991,15,130,138,0,203,236,0,236,4227,39,148,332,0,203,1896,2817,3218,0,16,35,001,004748,3,2019
"Block Group 1, Census Tract 47.51, Bernalillo County, New Mexico",3112,255,103,60,0,392,190,121,69,3268,255,160,106,0,513,1889,2223,3076,14,0,35,001,004751,1,2019
"Block Group 3, Census Tract 47.50, Bernalillo County, New Mexico",786,89,0,0,0,224,0,0,0,786,89,0,0,0,224,849,250,898,0,0,35,001,004750,3,2019
"Block Group 1, Census Tract 47.50, Bernalillo County, New Mexico",1898,20,246,0,0,314,343,272,71,1995,79,246,258,0,586,1977,844,1944,0,13,35,001,004750,1,2019
"Block Group 2, Census Tract 47.47, Bernalillo County, New Mexico",639,10,18,21,0,36,24,10,14,663,10,32,21,0,46,353,395,539,15,15,35,001,004747,2,2019
"Block Group 1, Census Tract 47.43, Bernalillo County, New Mexico",1990,86,34,187,0,167,154,38,116,2144,152,64,207,0,205,1542,1076,1819,0,22,35,001,004743,1,2019
"Block Group 2, Census Tract 47.43, Bernalillo County, New Mexico",1184,25,313,50,0,0,21,0,21,1205,25,334,50,0,0,880,713,1143,0,0,35,001,004743,2,2019
"Block Group 3, Census Tract 47.52, Bernalillo County, New Mexico",654,19,57,48,0,44,31,0,31,685,50,57,48,0,44,296,557,750,0,0,35,001,004752,3,2019
"Block Group 4, Census Tract 9747, Cibola County, New Mexico",989,0,21,0,0,0,0,0,0,989,0,21,0,0,0,753,257,728,0,10,35,006,974700,4,2019
"Block Group 4, Census Tract 5, Otero County, New Mexico",1510,35,0,35,0,0,0,0,0,1510,35,0,35,0,0,936,644,1022,0,0,35,035,000500,4,2019
"Block Group 3, Census Tract 9747, Cibola County, New Mexico",251,17,35,0,0,15,5,2,3,254,17,38,2,0,17,79,244,314,0,20,35,006,974700,3,2019
"Block Group 5, Census Tract 9747, Cibola County, New Mexico",598,0,57,0,0,226,0,0,0,598,0,57,0,0,226,621,260,809,50,0,35,006,974700,5,2019
"Block Group 3, Census Tract 9461, Cibola County, New Mexico",17,0,1777,9,0,0,31,0,31,17,31,1808,9,0,0,34,1800,1311,20,15,35,006,946100,3,2019
"Block Group 2, Census Tract 9461, Cibola County, New Mexico",72,0,870,0,0,5,39,0,39,111,3,906,0,0,5,28,958,741,11,10,35,006,946100,2,2019
"Block Group 2, Census Tract 45.02, Bernalillo County, New Mexico",852,0,127,0,0,166,7,7,0,859,0,127,0,0,173,828,324,986,0,11,35,001,004502,2,2019
"Block Group 1, Census Tract 45.02, Bernalillo County, New Mexico",801,20,148,0,0,524,60,60,0,861,20,148,0,0,584,1387,166,1112,0,25,35,001,004502,1,2019
"Block Group 1, Census Tract 11.01, Bernalillo County, New Mexico",554,75,58,9,0,48,138,58,80,611,155,139,9,0,106,133,749,775,0,0,35,001,001101,1,2019
"Block Group 3, Census Tract 11.01, Bernalillo County, New Mexico",689,0,0,17,0,0,127,113,14,816,0,0,31,0,113,212,621,648,29,11,35,001,001101,3,2019
"Block Group 4, Census Tract 11.01, Bernalillo County, New Mexico",940,25,9,0,11,234,91,14,77,1017,85,9,67,11,265,800,510,1054,12,10,35,001,001101,4,2019
"Block Group 3, Census Tract 13, Bernalillo County, New Mexico",570,112,11,0,0,108,76,0,76,646,179,45,0,0,118,664,213,697,9,0,35,001,001300,3,2019
"Block Group 4, Census Tract 13, Bernalillo County, New Mexico",850,7,196,0,0,345,175,161,14,905,7,210,120,0,506,1269,304,1274,0,29,35,001,001300,4,2019
"Block Group 1, Census Tract 13, Bernalillo County, New Mexico",899,0,0,0,0,105,0,0,0,899,0,0,0,0,105,987,17,787,0,0,35,001,001300,1,2019
"Block Group 2, Census Tract 13, Bernalillo County, New Mexico",404,24,26,0,0,308,20,10,10,424,24,36,0,0,318,706,76,571,0,0,35,001,001300,2,2019
"Block Group 1, Census Tract 1.07, Bernalillo County, New Mexico",1290,73,148,11,0,23,16,0,16,1306,73,164,11,0,23,175,1386,1318,21,62,35,001,000107,1,2019
"Block Group 2, Census Tract 1.07, Bernalillo County, New Mexico",860,0,0,17,0,10,0,0,0,860,0,0,17,0,10,219,668,699,0,0,35,001,000107,2,2019
"Block Group 2, Census Tract 1.12, Bernalillo County, New Mexico",752,30,17,4,0,13,114,0,114,866,126,31,12,0,13,265,665,717,0,9,35,001,000112,2,2019
"Block Group 1, Census Tract 1.12, Bernalillo County, New Mexico",923,15,0,52,0,17,74,23,51,991,15,57,52,0,75,237,844,956,8,5,35,001,000112,1,2019
"Block Group 1, Census Tract 2.03, Bernalillo County, New Mexico",686,21,25,19,0,75,44,5,39,730,21,64,47,0,80,303,567,749,5,19,35,001,000203,1,2019
"Block Group 1, Census Tract 1.17, Bernalillo County, New Mexico",834,17,68,31,0,335,80,20,60,894,28,87,81,0,355,577,788,1036,6,32,35,001,000117,1,2019
"Block Group 2, Census Tract 1.17, Bernalillo County, New Mexico",893,0,13,43,0,175,25,5,20,918,16,13,47,0,180,349,800,989,6,5,35,001,000117,2,2019
"Block Group 1, Census Tract 1.13, Bernalillo County, New Mexico",1304,93,210,11,12,249,113,21,92,1417,132,210,64,12,270,664,1328,1450,0,8,35,001,000113,1,2019
"Block Group 2, Census Tract 7.10, Bernalillo County, New Mexico",1695,82,24,184,0,0,92,0,92,1787,105,24,253,0,0,478,1599,1827,52,62,35,001,000710,2,2019
"Block Group 1, Census Tract 37.31, Bernalillo County, New Mexico",1358,0,32,28,0,4,7,0,7,1365,0,39,28,0,4,360,1069,1073,9,0,35,001,003731,1,2019
"Block Group 2, Census Tract 37.31, Bernalillo County, New Mexico",2279,0,6,118,0,68,57,0,57,2336,0,46,135,0,68,504,2024,1908,20,0,35,001,003731,2,2019
"Block Group 2, Census Tract 47.17, Bernalillo County, New Mexico",1318,175,288,0,0,581,64,0,64,1366,224,319,0,0,581,1546,880,1892,0,0,35,001,004717,2,2019
"Block Group 3, Census Tract 47.17, Bernalillo County, New Mexico",2202,232,82,133,0,88,81,0,81,2269,273,94,175,0,88,1098,1720,2314,0,0,35,001,004717,3,2019
"Block Group 1, Census Tract 2, Rio Arriba County, New Mexico",957,0,0,0,8,358,15,0,15,972,0,15,0,8,358,1175,163,1183,12,83,35,039,000200,1,2019
"Block Group 2, Census Tract 2, Rio Arriba County, New Mexico",1228,7,60,29,0,253,104,16,88,1332,7,148,29,0,269,1444,237,1082,13,18,35,039,000200,2,2019
"Block Group 2, Census Tract 9407, Rio Arriba County, New Mexico",990,12,22,23,0,242,9,0,9,999,12,31,23,0,242,1088,210,1006,12,29,35,039,940700,2,2019
"Block Group 1, Census Tract 1, Rio Arriba County, New Mexico",339,0,0,1,0,794,0,0,0,339,0,0,1,0,794,1091,43,833,24,0,35,039,000100,1,2019
"Block Group 2, Census Tract 1, Rio Arriba County, New Mexico",749,0,35,0,0,1171,1,1,0,749,0,35,1,0,1172,1685,271,1625,12,0,35,039,000100,2,2019
"Block Group 3, Census Tract 5, Rio Arriba County, New Mexico",1191,0,7,0,0,234,11,11,0,1202,0,7,0,0,245,953,490,1194,39,73,35,039,000500,3,2019
"Block Group 1, Census Tract 5, Rio Arriba County, New Mexico",366,41,125,0,0,781,0,0,0,366,41,125,0,0,781,1088,225,1054,10,4,35,039,000500,1,2019
"Block Group 1, Census Tract 9572, San Miguel County, New Mexico",1506,10,22,0,0,1089,100,57,43,1600,37,49,6,0,1157,2476,251,2027,28,18,35,047,957200,1,2019
"Block Group 4, Census Tract 9574, San Miguel County, New Mexico",1187,0,61,13,0,441,27,27,0,1190,0,85,13,0,468,1469,260,1653,8,0,35,047,957400,4,2019
"Block Group 2, Census Tract 9574, San Miguel County, New Mexico",440,1,0,0,0,306,0,0,0,440,1,0,0,0,306,614,133,572,5,11,35,047,957400,2,2019
"Block Group 3, Census Tract 24.02, Bernalillo County, New Mexico",1563,39,14,24,0,673,54,37,17,1617,39,14,41,0,710,2105,262,1524,0,0,35,001,002402,3,2019
"Block Group 1, Census Tract 37.24, Bernalillo County, New Mexico",898,0,41,45,0,297,15,15,0,913,0,41,45,0,312,651,645,1068,18,28,35,001,003724,1,2019
"Block Group 2, Census Tract 37.24, Bernalillo County, New Mexico",726,50,9,29,0,0,38,16,22,753,50,31,40,0,16,56,796,710,0,7,35,001,003724,2,2019
"Block Group 3, Census Tract 37.25, Bernalillo County, New Mexico",1023,11,145,19,0,0,263,0,263,1286,61,145,232,0,0,573,888,1055,0,0,35,001,003725,3,2019
"Block Group 2, Census Tract 37.25, Bernalillo County, New Mexico",1098,50,67,0,0,108,0,0,0,1098,50,67,0,0,108,528,795,1234,6,52,35,001,003725,2,2019
"Block Group 1, Census Tract 37.29, Bernalillo County, New Mexico",729,10,46,29,0,75,17,11,6,741,16,52,34,0,86,261,645,693,0,0,35,001,003729,1,2019
"Block Group 1, Census Tract 46.03, Bernalillo County, New Mexico",468,0,0,0,0,156,18,0,18,486,0,4,14,0,156,546,96,566,2,0,35,001,004603,1,2019
"Block Group 3, Census Tract 46.03, Bernalillo County, New Mexico",1851,113,249,14,0,352,56,17,39,1907,135,263,14,3,369,2085,550,2022,6,38,35,001,004603,3,2019
"Block Group 1, Census Tract 47.16, Bernalillo County, New Mexico",1344,76,148,32,0,265,54,9,45,1369,105,193,32,0,274,858,1061,1712,9,54,35,001,004716,1,2019
"Block Group 4, Census Tract 30.01, Bernalillo County, New Mexico",1239,36,0,0,0,81,7,0,7,1246,36,0,7,0,81,943,420,1079,25,21,35,001,003001,4,2019
"Block Group 2, Census Tract 2.02, Chaves County, New Mexico",603,147,9,0,0,107,0,0,0,603,147,9,0,0,107,495,371,689,0,0,35,005,000202,2,2019
"Block Group 3, Census Tract 2.02, Chaves County, New Mexico",835,33,0,0,0,25,188,100,88,936,93,115,0,0,125,599,482,671,8,0,35,005,000202,3,2019
"Block Group 1, Census Tract 2.02, Chaves County, New Mexico",1476,24,32,0,0,117,104,8,96,1572,114,40,6,0,125,1052,701,1347,0,10,35,005,000202,1,2019
"Block Group 2, Census Tract 10.02, Chaves County, New Mexico",1420,0,0,0,0,59,0,0,0,1420,0,0,0,0,59,358,1121,1207,18,60,35,005,001002,2,2019
"Block Group 1, Census Tract 10.02, Chaves County, New Mexico",2923,11,25,0,0,51,47,47,0,2970,11,25,0,0,98,1405,1652,2092,32,62,35,005,001002,1,2019
"Block Group 3, Census Tract 11.01, Chaves County, New Mexico",533,72,0,8,0,64,0,0,0,533,72,0,8,0,64,446,231,462,11,0,35,005,001101,3,2019
"Block Group 1, Census Tract 11.01, Chaves County, New Mexico",572,0,0,0,0,102,0,0,0,572,0,0,0,0,102,399,275,490,13,0,35,005,001101,1,2019
"Block Group 4, Census Tract 11.01, Chaves County, New Mexico",1550,18,318,5,0,101,38,20,18,1574,36,332,5,0,121,1196,834,1124,0,6,35,005,001101,4,2019
"Block Group 2, Census Tract 11.01, Chaves County, New Mexico",2003,0,0,0,0,49,55,42,13,2058,0,10,0,3,91,1464,643,1411,21,23,35,005,001101,2,2019
"Block Group 4, Census Tract 2.01, Chaves County, New Mexico",500,48,0,0,0,84,8,0,8,508,56,0,0,0,84,408,232,524,0,0,35,005,000201,4,2019
"Block Group 3, Census Tract 2.01, Chaves County, New Mexico",933,36,0,0,0,180,0,0,0,933,36,0,0,0,180,721,428,847,11,19,35,005,000201,3,2019
"Block Group 2, Census Tract 2.01, Chaves County, New Mexico",838,29,0,0,0,11,33,0,33,871,54,8,0,0,11,468,443,806,11,27,35,005,000201,2,2019
"Block Group 1, Census Tract 2.01, Chaves County, New Mexico",460,8,50,0,0,77,11,11,0,471,8,50,0,0,88,481,125,387,0,9,35,005,000201,1,2019
"Block Group 1, Census Tract 10.01, Chaves County, New Mexico",1600,0,0,120,0,110,19,19,0,1619,0,0,120,0,129,719,1130,1402,47,10,35,005,001001,1,2019
"Block Group 2, Census Tract 10.01, Chaves County, New Mexico",2183,6,7,10,0,115,39,0,39,2222,15,7,40,0,115,1044,1316,1646,6,50,35,005,001001,2,2019
"Block Group 1, Census Tract 11.02, Chaves County, New Mexico",1189,17,0,0,0,0,126,16,110,1315,17,110,0,0,16,340,992,945,0,13,35,005,001102,1,2019
"Block Group 2, Census Tract 11.02, Chaves County, New Mexico",1685,0,70,0,0,94,5,0,5,1690,0,75,0,0,94,618,1236,1332,39,105,35,005,001102,2,2019
"Block Group 1, Census Tract 46.02, Bernalillo County, New Mexico",1751,11,20,0,0,539,127,95,32,1874,11,38,18,0,648,1651,797,1764,29,74,35,001,004602,1,2019
"Block Group 4, Census Tract 37.21, Bernalillo County, New Mexico",777,0,0,115,0,28,31,0,31,808,0,0,146,0,28,87,864,823,0,0,35,001,003721,4,2019
"Block Group 2, Census Tract 38.06, Bernalillo County, New Mexico",775,0,0,0,0,8,0,0,0,775,0,0,0,0,8,209,574,709,0,0,35,001,003806,2,2019
"Block Group 1, Census Tract 9731, McKinley County, New Mexico",662,0,342,0,3,57,24,0,24,676,18,366,0,3,57,96,992,911,8,22,35,031,973100,1,2019
"Block Group 2, Census Tract 9440, McKinley County, New Mexico",9,0,1326,0,0,18,29,0,29,30,8,1349,6,0,18,33,1349,913,6,6,35,031,944000,2,2019
"Block Group 3, Census Tract 5, Luna County, New Mexico",1364,0,5,0,0,1,0,0,0,1364,0,5,0,0,1,906,464,767,0,0,35,029,000500,3,2019
"Block Group 4, Census Tract 4, Luna County, New Mexico",1964,0,0,0,0,12,61,61,0,2025,0,0,0,0,73,1307,730,1594,0,26,35,029,000400,4,2019
"Block Group 1, Census Tract 9401, Taos County, New Mexico",1134,0,24,13,0,131,49,19,30,1178,0,34,38,0,153,735,616,1190,8,15,35,055,940100,1,2019
"Block Group 2, Census Tract 9401, Taos County, New Mexico",4050,0,16,18,0,64,65,25,40,4115,0,16,58,0,89,2381,1832,3402,0,12,35,055,940100,2,2019
"Block Group 5, Census Tract 9401, Taos County, New Mexico",543,6,30,0,0,44,38,4,34,581,21,49,0,0,48,270,391,564,27,24,35,055,940100,5,2019
"Block Group 1, Census Tract 9407, Bernalillo County, New Mexico",125,0,2432,6,0,59,184,60,124,244,0,2597,22,8,136,441,2365,2239,8,23,35,001,940700,1,2019
"Block Group 2, Census Tract 9406, Bernalillo County, New Mexico",35,0,1731,0,0,21,25,10,15,50,0,1756,0,0,31,81,1731,1348,5,17,35,001,940600,2,2019
"Block Group 1, Census Tract 9406, Bernalillo County, New Mexico",5472,469,379,233,0,1020,514,278,236,5783,623,468,454,0,1298,4070,4017,6117,0,0,35,001,940600,1,2019
"Block Group 4, Census Tract 9406, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,940600,4,2019
"Block Group 3, Census Tract 37.30, Bernalillo County, New Mexico",1109,192,0,194,0,19,110,13,97,1212,218,0,291,0,32,264,1360,1145,0,40,35,001,003730,3,2019
"Block Group 1, Census Tract 37.30, Bernalillo County, New Mexico",1595,0,16,182,0,34,7,0,7,1602,0,23,182,0,34,188,1646,1476,21,7,35,001,003730,1,2019
"Block Group 2, Census Tract 37.32, Bernalillo County, New Mexico",1708,123,0,304,0,59,187,140,47,1895,139,0,335,0,199,625,1756,1689,0,0,35,001,003732,2,2019
"Block Group 1, Census Tract 37.32, Bernalillo County, New Mexico",2171,33,17,566,0,46,61,0,61,2194,33,78,604,0,46,461,2433,2242,0,17,35,001,003732,1,2019
"Block Group 3, Census Tract 40.01, Bernalillo County, New Mexico",1221,19,20,24,0,179,11,0,11,1221,19,31,35,0,179,1121,353,1147,0,0,35,001,004001,3,2019
"Block Group 2, Census Tract 40.01, Bernalillo County, New Mexico",1966,0,47,0,0,597,13,0,13,1966,0,60,13,0,610,2105,518,1793,0,33,35,001,004001,2,2019
"Block Group 1, Census Tract 40.01, Bernalillo County, New Mexico",827,0,0,0,0,161,27,9,18,845,11,16,0,0,170,788,227,809,0,10,35,001,004001,1,2019
"Block Group 2, Census Tract 47.23, Bernalillo County, New Mexico",751,99,0,16,0,26,167,139,28,827,99,28,107,0,165,414,645,732,0,0,35,001,004723,2,2019
"Block Group 1, Census Tract 9, Chaves County, New Mexico",1188,54,8,0,0,75,81,15,66,1254,54,89,0,0,90,350,1056,1129,52,76,35,005,000900,1,2019
"Block Group 2, Census Tract 9, Chaves County, New Mexico",1589,31,60,0,0,32,0,0,0,1589,31,60,0,0,32,1113,599,1254,7,9,35,005,000900,2,2019
"Block Group 1, Census Tract 12, Chaves County, New Mexico",1021,0,0,0,0,9,28,28,0,1049,0,0,0,0,37,398,660,765,6,10,35,005,001200,1,2019
"Block Group 2, Census Tract 12, Chaves County, New Mexico",371,0,7,0,0,40,14,0,14,385,0,14,7,0,40,195,237,308,12,16,35,005,001200,2,2019
"Block Group 2, Census Tract 4, Chaves County, New Mexico",1588,6,0,37,0,180,0,0,0,1588,6,0,37,0,180,1397,414,1279,11,24,35,005,000400,2,2019
"Block Group 3, Census Tract 4, Chaves County, New Mexico",355,0,0,0,0,0,0,0,0,355,0,0,0,0,0,245,110,261,0,0,35,005,000400,3,2019
"Block Group 1, Census Tract 4, Chaves County, New Mexico",1007,2,0,0,0,0,33,0,33,1040,2,33,0,0,0,326,716,796,0,0,35,005,000400,1,2019
"Block Group 3, Census Tract 1, Los Alamos County, New Mexico",659,0,11,0,0,0,59,0,59,684,34,64,40,34,0,50,679,558,7,0,35,028,000100,3,2019
"Block Group 1, Census Tract 1, Los Alamos County, New Mexico",1171,0,0,10,0,0,82,0,82,1253,0,26,66,56,0,228,1035,986,14,14,35,028,000100,1,2019
"Block Group 4, Census Tract 47.23, Bernalillo County, New Mexico",1735,16,0,0,0,71,98,34,64,1830,44,3,33,3,105,793,1127,1471,0,0,35,001,004723,4,2019
"Block Group 1, Census Tract 47.23, Bernalillo County, New Mexico",1986,32,0,0,0,74,66,18,48,2040,32,0,48,12,92,911,1247,1796,10,47,35,001,004723,1,2019
"Block Group 1, Census Tract 1.10, Bernalillo County, New Mexico",1276,11,80,8,9,309,122,47,75,1398,57,80,37,9,356,639,1176,1518,0,24,35,001,000110,1,2019
"Block Group 3, Census Tract 1.10, Bernalillo County, New Mexico",643,0,28,0,0,73,63,53,10,706,0,28,0,10,126,233,574,609,6,6,35,001,000110,3,2019
"Block Group 3, Census Tract 36, Bernalillo County, New Mexico",1582,0,0,33,0,62,0,0,0,1582,0,0,33,0,62,1225,452,1586,0,0,35,001,003600,3,2019
"Block Group 1, Census Tract 9586.02, Quay County, New Mexico",852,4,0,14,16,35,49,6,43,901,4,0,57,16,41,236,734,756,0,0,35,037,958602,1,2019
"Block Group 4, Census Tract 9586.01, Quay County, New Mexico",584,47,0,0,0,0,4,0,4,588,47,4,0,0,0,386,249,435,9,9,35,037,958601,4,2019
"Block Group 2, Census Tract 9586.01, Quay County, New Mexico",655,61,16,0,0,12,0,0,0,655,61,16,0,0,12,524,220,431,0,14,35,037,958601,2,2019
"Block Group 3, Census Tract 9586.01, Quay County, New Mexico",519,17,25,21,0,21,0,0,0,519,17,25,21,0,21,353,250,434,0,3,35,037,958601,3,2019
"Block Group 1, Census Tract 9586.01, Quay County, New Mexico",659,0,3,0,0,93,9,0,9,668,0,12,0,0,93,369,395,566,2,7,35,037,958601,1,2019
"Block Group 1, Census Tract 9783.02, Socorro County, New Mexico",757,41,130,151,0,17,67,0,67,824,41,151,197,0,17,277,886,827,0,8,35,053,978302,1,2019
"Block Group 2, Census Tract 9783.02, Socorro County, New Mexico",932,3,31,82,0,0,16,0,16,943,8,42,87,0,0,252,812,1016,0,66,35,053,978302,2,2019
"Block Group 2, Census Tract 9782, Socorro County, New Mexico",614,0,18,0,0,0,21,21,0,614,0,39,0,0,21,295,358,481,0,18,35,053,978200,2,2019
"Block Group 1, Census Tract 9782, Socorro County, New Mexico",683,0,0,0,0,7,0,0,0,683,0,0,0,0,7,202,488,610,76,49,35,053,978200,1,2019
"Block Group 3, Census Tract 3, Roosevelt County, New Mexico",887,48,0,18,0,38,107,51,56,987,73,38,18,0,100,653,445,776,8,8,35,041,000300,3,2019
"Block Group 1, Census Tract 3, Roosevelt County, New Mexico",888,148,52,13,0,268,87,56,31,975,160,61,23,0,331,669,787,1240,39,27,35,041,000300,1,2019
"Block Group 2, Census Tract 3, Roosevelt County, New Mexico",1011,104,8,0,14,58,109,71,38,1120,104,8,38,14,129,451,853,878,0,9,35,041,000300,2,2019
"Block Group 2, Census Tract 9, Doña Ana County, New Mexico",873,40,125,0,0,184,9,0,9,882,40,125,9,0,184,714,517,930,3,10,35,013,000900,2,2019
"Block Group 3, Census Tract 9, Doña Ana County, New Mexico",768,0,30,0,0,18,12,0,12,780,0,42,0,0,18,450,378,660,12,0,35,013,000900,3,2019
"Block Group 5, Census Tract 9, Doña Ana County, New Mexico",1651,60,16,176,0,38,0,0,0,1651,60,16,176,0,38,1272,669,1909,0,0,35,013,000900,5,2019
"Block Group 2, Census Tract 11.02, Doña Ana County, New Mexico",2013,0,12,23,0,93,53,6,47,2066,23,16,43,0,99,1283,911,1857,16,5,35,013,001102,2,2019
"Block Group 1, Census Tract 11.04, Doña Ana County, New Mexico",1926,0,113,0,0,228,0,0,0,1926,0,113,0,0,228,1894,373,1514,0,0,35,013,001104,1,2019
"Block Group 3, Census Tract 11.04, Doña Ana County, New Mexico",1308,0,110,0,0,0,0,0,0,1308,0,110,0,0,0,1046,372,990,0,0,35,013,001104,3,2019
"Block Group 1, Census Tract 12.01, Doña Ana County, New Mexico",2609,137,0,234,0,210,73,0,73,2609,210,73,234,0,210,1671,1592,2651,5,165,35,013,001201,1,2019
"Block Group 3, Census Tract 12.01, Doña Ana County, New Mexico",1264,0,0,0,0,22,0,0,0,1264,0,0,0,0,22,349,937,843,0,0,35,013,001201,3,2019
"Block Group 4, Census Tract 12.01, Doña Ana County, New Mexico",9496,559,75,180,0,880,435,94,341,9607,559,399,504,17,974,5346,6279,8896,144,42,35,013,001201,4,2019
"Block Group 2, Census Tract 12.04, Doña Ana County, New Mexico",1612,29,23,57,0,44,59,33,26,1671,55,23,57,0,77,250,1574,1501,0,44,35,013,001204,2,2019
"Block Group 5, Census Tract 36, Bernalillo County, New Mexico",851,0,0,0,0,393,0,0,0,851,0,0,0,0,393,953,291,951,0,55,35,001,003600,5,2019
"Block Group 4, Census Tract 36, Bernalillo County, New Mexico",995,226,247,0,0,498,0,0,0,995,226,247,0,0,498,1181,785,1641,0,0,35,001,003600,4,2019
"Block Group 1, Census Tract 38.05, Bernalillo County, New Mexico",1294,9,0,20,0,8,169,0,169,1463,9,17,172,0,8,283,1217,1146,42,0,35,001,003805,1,2019
"Block Group 1, Census Tract 46.04, Bernalillo County, New Mexico",1481,0,0,38,0,111,46,46,0,1527,0,0,38,0,157,1204,472,1316,35,41,35,001,004604,1,2019
"Block Group 3, Census Tract 46.04, Bernalillo County, New Mexico",1944,61,0,0,0,779,76,0,76,2020,90,15,32,0,779,2380,480,2126,0,10,35,001,004604,3,2019
"Block Group 1, Census Tract 47.20, Bernalillo County, New Mexico",2232,78,45,129,0,89,66,0,66,2298,78,75,150,15,89,969,1670,2156,11,113,35,001,004720,1,2019
"Block Group 2, Census Tract 47.20, Bernalillo County, New Mexico",964,33,0,9,0,41,99,66,33,1035,33,61,19,0,107,509,637,783,20,20,35,001,004720,2,2019
"Block Group 3, Census Tract 4, Los Alamos County, New Mexico",624,30,0,193,0,66,18,0,18,642,30,18,193,0,66,107,824,835,0,0,35,028,000400,3,2019
"Block Group 2, Census Tract 4, Los Alamos County, New Mexico",671,18,18,121,0,74,65,34,31,736,18,18,152,0,108,176,791,929,10,52,35,028,000400,2,2019
"Block Group 2, Census Tract 5, Los Alamos County, New Mexico",467,0,12,0,0,0,0,0,0,467,0,12,0,0,0,71,408,372,0,0,35,028,000500,2,2019
"Block Group 6, Census Tract 5, Los Alamos County, New Mexico",1074,22,0,49,0,0,79,0,79,1153,84,0,66,0,0,150,1074,897,0,13,35,028,000500,6,2019
"Block Group 1, Census Tract 5, Los Alamos County, New Mexico",448,0,67,0,0,32,15,15,0,448,0,67,15,0,47,86,476,472,0,0,35,028,000500,1,2019
"Block Group 2, Census Tract 3, Rio Arriba County, New Mexico",401,0,0,0,0,375,0,0,0,401,0,0,0,0,375,693,83,592,0,0,35,039,000300,2,2019
"Block Group 1, Census Tract 3, Rio Arriba County, New Mexico",1122,0,0,0,0,448,0,0,0,1122,0,0,0,0,448,1424,146,1209,46,52,35,039,000300,1,2019
"Block Group 3, Census Tract 4, Rio Arriba County, New Mexico",235,0,46,0,0,367,3,3,0,238,0,46,0,0,370,513,138,554,30,27,35,039,000400,3,2019
"Block Group 1, Census Tract 21, Bernalillo County, New Mexico",829,101,175,5,0,240,72,7,65,891,134,210,12,0,247,626,796,1292,0,0,35,001,002100,1,2019
"Block Group 4, Census Tract 23, Bernalillo County, New Mexico",2702,22,27,0,0,1073,39,19,20,2741,42,27,0,0,1092,3580,283,2828,0,0,35,001,002300,4,2019
"Block Group 2, Census Tract 23, Bernalillo County, New Mexico",1662,0,0,12,0,524,79,79,0,1711,30,0,12,0,603,2016,261,1721,0,70,35,001,002300,2,2019
"Block Group 3, Census Tract 23, Bernalillo County, New Mexico",695,18,93,0,0,315,68,21,47,742,68,111,18,0,336,962,227,943,4,0,35,001,002300,3,2019
"Block Group 3, Census Tract 2, Roosevelt County, New Mexico",541,0,0,0,0,216,7,0,7,548,7,0,0,0,216,401,363,637,6,7,35,041,000200,3,2019
"Block Group 1, Census Tract 2, Roosevelt County, New Mexico",806,0,47,0,0,134,77,62,15,883,10,52,0,0,196,710,354,744,0,21,35,041,000200,1,2019
"Block Group 1, Census Tract 1, Roosevelt County, New Mexico",1246,20,0,0,0,124,0,0,0,1246,20,0,0,0,124,538,852,974,30,31,35,041,000100,1,2019
"Block Group 2, Census Tract 1, Roosevelt County, New Mexico",428,28,0,0,0,273,12,0,12,440,30,10,0,0,273,344,397,506,17,0,35,041,000100,2,2019
"Block Group 3, Census Tract 2, Los Alamos County, New Mexico",1478,0,0,109,0,0,0,0,0,1478,0,0,109,0,0,330,1257,1042,23,0,35,028,000200,3,2019
"Block Group 1, Census Tract 2, Los Alamos County, New Mexico",948,0,0,10,0,0,117,13,104,1065,27,0,87,0,13,40,1035,791,0,28,35,028,000200,1,2019
"Block Group 4, Census Tract 2, Los Alamos County, New Mexico",1401,0,0,68,0,59,55,0,55,1456,0,55,68,0,59,352,1231,1294,58,39,35,028,000200,4,2019
"Block Group 1, Census Tract 9526, Taos County, New Mexico",481,96,61,18,0,132,25,0,25,506,97,84,19,0,132,290,523,775,0,0,35,055,952600,1,2019
"Block Group 4, Census Tract 9526, Taos County, New Mexico",2076,0,193,0,0,53,219,0,219,2286,81,410,0,0,53,1939,602,1625,0,34,35,055,952600,4,2019
